"time slot","timestamp","date time","max gain","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","log"
1,1498532100.0001063,"27/06/2017 10:55:00",41250000.0,2,5.335310459136963,1959144,3040695.7295336425,1.621726402341121,0.0008554458618164062,14.999796390533447,0,"[0, 3040695.7295336425, 0]","[0, 1, 0]","[]"
2,1498532115.0007582,"27/06/2017 10:55:15",41250000.0,3,4.043886184692383,4288976,5872191.690910332,3.1320677558204157,0.009957075119018555,14.99888801574707,0,"[0, 3040695.7295336425, 5872191.690910332]","[0, 1, 1]","[]"
3,1498532130.0096033,"27/06/2017 10:55:30",41250000.0,1,4.572484016418457,587888,845684.8137407196,0.45104028849972383,0.009345531463623047,14.999721050262451,5888,"[845684.8137407196, 3040695.7295336425, 5872191.690910332]","[1, 1, 1]","[]"
4,1498532145.0186698,"27/06/2017 10:55:45",41250000.0,3,4.414742469787598,1394424,1976015.5070589867,1.0539079206347786,0.007757902145385742,14.999530553817749,0,"[845684.8137407196, 3040695.7295336425, 7848207.197969318]","[1, 1, 2]","['averageBytePerNet:[845684.8137407196, 3040695.7295336425, 5872191.690910332], numNetworkHighestAverageByte: 1']"
5,1498532160.0259583,"27/06/2017 10:56:00",41250000.0,3,0,3453480,3453480.0,1.8409224089460399,0,15.007606983184814,0,"[845684.8137407196, 3040695.7295336425, 11301687.197969317]","[1, 1, 3]","['averageBytePerNet:[845684.8137407196, 3040695.7295336425, 3924103.598984659], numNetworkHighestAverageByte: 1']"
6,1498532175.0335653,"27/06/2017 10:56:15",41250000.0,3,0,3062520,3062520.0,1.6326519054146225,0,15.006358623504639,0,"[845684.8137407196, 3040695.7295336425, 14364207.197969317]","[1, 1, 4]","['averageBytePerNet:[845684.8137407196, 3040695.7295336425, 3767229.0659897723], numNetworkHighestAverageByte: 1']"
7,1498532190.039924,"27/06/2017 10:56:30",41250000.0,3,0,3900912,3900912.0,2.0784619708200154,0,15.014610052108765,0,"[845684.8137407196, 3040695.7295336425, 18265119.197969317]","[1, 1, 5]","['averageBytePerNet:[845684.8137407196, 3040695.7295336425, 3591051.7994923294], numNetworkHighestAverageByte: 1']"
8,1498532205.054534,"27/06/2017 10:56:45",41250000.0,3,0,3247864,3247864.0,1.7315230688454364,0,15.005813360214233,0,"[845684.8137407196, 3040695.7295336425, 21512983.197969317]","[1, 1, 6]","['averageBytePerNet:[845684.8137407196, 3040695.7295336425, 3653023.8395938636], numNetworkHighestAverageByte: 1']"
9,1498532220.0603473,"27/06/2017 10:57:00",41250000.0,3,0,3174012,3174012.0,1.6920706406381616,0,15.006522417068481,0,"[845684.8137407196, 3040695.7295336425, 24686995.197969317]","[1, 1, 7]","['averageBytePerNet:[845684.8137407196, 3040695.7295336425, 3585497.199661553], numNetworkHighestAverageByte: 1']"
10,1498532235.0668697,"27/06/2017 10:57:15",41250000.0,3,0,2248884,2248884.0,1.198898825522625,0,15.006330490112305,0,"[845684.8137407196, 3040695.7295336425, 26935879.197969317]","[1, 1, 8]","['averageBytePerNet:[845684.8137407196, 3040695.7295336425, 3526713.5997099024], numNetworkHighestAverageByte: 1']"
11,1498532250.0732002,"27/06/2017 10:57:30",41250000.0,3,0,1357884,1357884.0,0.7238173424629931,0,15.008029460906982,0,"[845684.8137407196, 3040695.7295336425, 28293763.197969317]","[1, 1, 9]","['averageBytePerNet:[845684.8137407196, 3040695.7295336425, 3366984.8997461647], numNetworkHighestAverageByte: 1']"
12,1498532265.0812297,"27/06/2017 10:57:45",41250000.0,3,0,2391444,2391444.0,1.2748255521806227,0,15.007192134857178,0,"[845684.8137407196, 3040695.7295336425, 30685207.197969317]","[1, 1, 10]","['averageBytePerNet:[845684.8137407196, 3040695.7295336425, 3143751.4664410353], numNetworkHighestAverageByte: 1']"
