"time slot","timestamp","date time","max gain","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","log"
1,1498914900.0000696,"01/07/2017 21:15:00",41250000.0,1,3.2807695865631104,1453792,1860779.2901909752,0.9924190759579178,0.0005440711975097656,14.999947786331177,0,"[1860779.2901909752, 0, 0]","[1, 0, 0]","[]"
2,1498914915.0005615,"01/07/2017 21:15:15",41250000.0,2,4.081267833709717,1120752,1539680.37231474,0.8211730067888244,0.007022380828857422,14.999814748764038,0,"[1860779.2901909752, 1539680.37231474, 0]","[1, 1, 0]","[]"
3,1498914930.0073986,"01/07/2017 21:15:30",41250000.0,3,4.129302740097046,4345544,5996261.37955616,3.1980554266987276,0.00689244270324707,14.999768495559692,0,"[1860779.2901909752, 1539680.37231474, 5996261.37955616]","[1, 1, 1]","[]"
4,1498914945.0140595,"01/07/2017 21:15:45",41250000.0,3,0,6940264,6940264.0,3.6996777644745324,0,15.007283210754395,0,"[1860779.2901909752, 1539680.37231474, 12936525.37955616]","[1, 1, 2]","['averageBytePerNet:[1860779.2901909752, 1539680.37231474, 5996261.37955616], numNetworkHighestAverageByte: 1']"
5,1498914960.0213428,"01/07/2017 21:16:00",41250000.0,3,0,5596648,5596648.0,2.983494039916901,0,15.006962776184082,0,"[1860779.2901909752, 1539680.37231474, 18533173.37955616]","[1, 1, 3]","['averageBytePerNet:[1860779.2901909752, 1539680.37231474, 6468262.68977808], numNetworkHighestAverageByte: 1']"
6,1498914975.0283055,"01/07/2017 21:16:15",41250000.0,3,0,9253944,9253944.0,4.9334696715613555,0,15.005980968475342,0,"[1860779.2901909752, 1539680.37231474, 27787117.37955616]","[1, 1, 4]","['averageBytePerNet:[1860779.2901909752, 1539680.37231474, 6177724.459852054], numNetworkHighestAverageByte: 1']"
7,1498914990.0342865,"01/07/2017 21:16:30",41250000.0,3,0,6938816,6938816.0,3.6997905409892127,0,15.003694772720337,0,"[1860779.2901909752, 1539680.37231474, 34725933.379556164]","[1, 1, 5]","['averageBytePerNet:[1860779.2901909752, 1539680.37231474, 6946779.34488904], numNetworkHighestAverageByte: 1']"
8,1498915005.0379813,"01/07/2017 21:16:45",41250000.0,3,0,5948384,5948384.0,3.1717602291834304,0,15.003363609313965,0,"[1860779.2901909752, 1539680.37231474, 40674317.379556164]","[1, 1, 6]","['averageBytePerNet:[1860779.2901909752, 1539680.37231474, 6945186.675911233], numNetworkHighestAverageByte: 1']"
9,1498915020.041345,"01/07/2017 21:17:00",41250000.0,3,0,6084496,6084496.0,3.2437399603994588,0,15.006125211715698,0,"[1860779.2901909752, 1539680.37231474, 46758813.379556164]","[1, 1, 7]","['averageBytePerNet:[1860779.2901909752, 1539680.37231474, 6779052.896592694], numNetworkHighestAverageByte: 1']"
10,1498915035.04747,"01/07/2017 21:17:15",41250000.0,3,0,4306352,4306352.0,2.295596010600299,0,15.007351398468018,0,"[1860779.2901909752, 1539680.37231474, 51065165.379556164]","[1, 1, 8]","['averageBytePerNet:[1860779.2901909752, 1539680.37231474, 6679830.482793738], numNetworkHighestAverageByte: 1']"
11,1498915050.0548215,"01/07/2017 21:17:30",41250000.0,3,0,8913888,8913888.0,4.753046378771525,0,15.003241777420044,0,"[1860779.2901909752, 1539680.37231474, 59979053.379556164]","[1, 1, 9]","['averageBytePerNet:[1860779.2901909752, 1539680.37231474, 6383145.6724445205], numNetworkHighestAverageByte: 1']"
12,1498915065.0580633,"01/07/2017 21:17:45",41250000.0,3,0,4930440,4930440.0,2.628967697781462,0,15.003425121307373,0,"[1860779.2901909752, 1539680.37231474, 64909493.379556164]","[1, 1, 10]","['averageBytePerNet:[1860779.2901909752, 1539680.37231474, 6664339.264395129], numNetworkHighestAverageByte: 1']"
13,1498915080.0614884,"01/07/2017 21:18:00",41250000.0,3,0,4859488,4859488.0,2.5906892914988124,0,15.00600790977478,0,"[1860779.2901909752, 1539680.37231474, 69768981.37955616]","[1, 1, 11]","['averageBytePerNet:[1860779.2901909752, 1539680.37231474, 6490949.337955616], numNetworkHighestAverageByte: 1']"
14,1498915095.0674963,"01/07/2017 21:18:15",41250000.0,3,0,8262288,8262288.0,4.404863825988384,0,15.005754232406616,0,"[1860779.2901909752, 1539680.37231474, 78031269.37955616]","[1, 1, 12]","['averageBytePerNet:[1860779.2901909752, 1539680.37231474, 6342634.670868742], numNetworkHighestAverageByte: 1']"
15,1498915110.0732505,"01/07/2017 21:18:30",41250000.0,3,0,10192472,10192472.0,5.434599694029667,0,15.00382375717163,0,"[1860779.2901909752, 1539680.37231474, 88223741.37955616]","[1, 1, 13]","['averageBytePerNet:[1860779.2901909752, 1539680.37231474, 6502605.781629681], numNetworkHighestAverageByte: 1']"
16,1498915125.0770743,"01/07/2017 21:18:45",41250000.0,3,0,8934160,8934160.0,4.763605817515211,0,15.004029035568237,0,"[1860779.2901909752, 1539680.37231474, 97157901.37955616]","[1, 1, 14]","['averageBytePerNet:[1860779.2901909752, 1539680.37231474, 6786441.644581243], numNetworkHighestAverageByte: 1']"
17,1498915140.0811033,"01/07/2017 21:19:00",41250000.0,3,0,8056800,8056800.0,4.294975961863524,0,15.006929159164429,0,"[1860779.2901909752, 1539680.37231474, 105214701.37955616]","[1, 1, 15]","['averageBytePerNet:[1860779.2901909752, 1539680.37231474, 6939850.098539726], numNetworkHighestAverageByte: 1']"
18,1498915155.0880325,"01/07/2017 21:19:15",41250000.0,3,0,9057112,9057112.0,4.829349009835111,0,15.0034499168396,0,"[1860779.2901909752, 1539680.37231474, 114271813.37955616]","[1, 1, 16]","['averageBytePerNet:[1860779.2901909752, 1539680.37231474, 7014313.425303744], numNetworkHighestAverageByte: 1']"
19,1498915170.0914824,"01/07/2017 21:19:30",41250000.0,3,0,5664576,5664576.0,3.0202589388749135,0,15.004212856292725,0,"[1860779.2901909752, 1539680.37231474, 119936389.37955616]","[1, 1, 17]","['averageBytePerNet:[1860779.2901909752, 1539680.37231474, 7141988.33622226], numNetworkHighestAverageByte: 1']"
20,1498915185.0956953,"01/07/2017 21:19:45",41250000.0,3,0,9342528,9342528.0,4.978991746805528,0,15.01111626625061,0,"[1860779.2901909752, 1539680.37231474, 129278917.37955616]","[1, 1, 18]","['averageBytePerNet:[1860779.2901909752, 1539680.37231474, 7055081.728209186], numNetworkHighestAverageByte: 1']"
21,1498915200.1068115,"01/07/2017 21:20:00",41250000.0,3,0,8217368,8217368.0,4.381464174482912,0,15.003875732421875,0,"[1860779.2901909752, 1539680.37231474, 137496285.37955618]","[1, 1, 19]","['averageBytePerNet:[1860779.2901909752, 1539680.37231474, 7182162.076642009], numNetworkHighestAverageByte: 1']"
22,1498915215.1106873,"01/07/2017 21:20:15",41250000.0,3,0,6922888,6922888.0,3.691355653769739,0,15.003459215164185,0,"[1860779.2901909752, 1539680.37231474, 144419173.37955618]","[1, 1, 20]","['averageBytePerNet:[1860779.2901909752, 1539680.37231474, 7236646.598924009], numNetworkHighestAverageByte: 1']"
23,1498915230.1141465,"01/07/2017 21:20:30",41250000.0,3,0,7308056,7308056.0,3.8960420860466285,0,15.006113052368164,0,"[1860779.2901909752, 1539680.37231474, 151727229.37955618]","[1, 1, 21]","['averageBytePerNet:[1860779.2901909752, 1539680.37231474, 7220958.668977809], numNetworkHighestAverageByte: 1']"
24,1498915245.1202595,"01/07/2017 21:20:45",41250000.0,3,0,6780984,6780984.0,3.615611968685427,0,15.00378704071045,0,"[1860779.2901909752, 1539680.37231474, 158508213.37955618]","[1, 1, 22]","['averageBytePerNet:[1860779.2901909752, 1539680.37231474, 7225106.160931246], numNetworkHighestAverageByte: 1']"
25,1498915260.1240466,"01/07/2017 21:21:00",41250000.0,3,0,5734080,5734080.0,3.057529693526678,0,15.003170728683472,0,"[1860779.2901909752, 1539680.37231474, 164242293.37955618]","[1, 1, 23]","['averageBytePerNet:[1860779.2901909752, 1539680.37231474, 7204918.789979827], numNetworkHighestAverageByte: 1']"
26,1498915275.1272173,"01/07/2017 21:21:15",41250000.0,3,0,7196560,7196560.0,3.8367113793883743,0,15.00568437576294,0,"[1860779.2901909752, 1539680.37231474, 171438853.37955618]","[1, 1, 24]","['averageBytePerNet:[1860779.2901909752, 1539680.37231474, 7140969.277372008], numNetworkHighestAverageByte: 1']"
