"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498914900.0001552,"01/07/2017 21:15:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,1,4.584894180297852,524176,754954.7328764418,0.40267665739050856,0.0022003650665283203,14.998728513717651,0,"[754954.7328764418, 0, 0]","[1, 0, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498914915.001084,"01/07/2017 21:15:15",2,1,0.7937005259840998,41250000.0,"[1.0, 0.9855787432215608, 0.9855787432215608]","[0.33400088410024603, 0.332999557949877, 0.332999557949877]",2,2,4.4358069896698,1232248,1749779.9267999954,0.9333714077375046,0.014068603515625,14.997501850128174,4440,"[754954.7328764418, 1749779.9267999954, 0]","[1, 1, 0]","[754954.7328764418]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498914930.0126545,"01/07/2017 21:15:30",3,1,0.6933612743506348,41250000.0,"[0.9949313909979103, 1.0, 0.9805832299313998]","[0.3336520983630435, 0.334174438866526, 0.33217346277043047]",2,3,4.119795560836792,6322448,8716884.471257145,4.649621925940031,0.012446403503417969,14.99800992012024,0,"[754954.7328764418, 1749779.9267999954, 8716884.471257145]","[1, 1, 1]","[1749779.9267999954]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498914945.0231109,"01/07/2017 21:15:45",4,2,0.6299605249474366,41250000.0,"[0.9705932155271958, 0.9755378353814895, 1.0]","[0.3318951334926081, 0.3325161868346354, 0.33558867967275646]",0,2,4.137569427490234,8699640,12015840.10218541,6.411880521259457,0.01943063735961914,14.99197006225586,8880,"[754954.7328764418, 13765620.028985405, 8716884.471257145]","[1, 2, 1]","[8716884.471257145]","['; gamma used= 0.6299605249474366', 'current gain: 8716884.471257145, prev block gain: [1749779.9267999954]', 'flipped coin but will not select greedily...', 'choosing randomly']"
5,1498914960.0345116,"01/07/2017 21:16:00",4,2,0.6299605249474366,41250000.0,"[0.8387443227116196, 1.0, 0.8641563832238823]","[0.32377523372893213, 0.3485459494957389, 0.32767881677532895]",0,2,0,12597296,12597296.0,6.713478572143522,0,15.011348724365234,0,"[754954.7328764418, 26362916.028985403, 8716884.471257145]","[1, 3, 1]","[8716884.471257145]","['; gamma used= 0.5848035476425733', 'current gain: 12015840.10218541, prev block gain: [8716884.471257145]', 'no selection ----- in the middle of a block']"
6,1498914975.0458603,"01/07/2017 21:16:15",5,2,0.5848035476425733,41250000.0,"[0.7012570201353254, 1.0, 0.7225035255932885]","[0.3150616577571611, 0.36623710313071056, 0.31870123911212833]",1,2,0,10963072,10963072.0,5.842187355613402,0,15.01228404045105,0,"[754954.7328764418, 37325988.0289854, 8716884.471257145]","[1, 4, 1]","[12015840.10218541, 12597296.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[754954.7328764418, 8787638.676328467, 8716884.471257145], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498914990.0581443,"01/07/2017 21:16:30",5,2,0.5848035476425733,41250000.0,"[0.6361077879043066, 1.0, 0.6553804186224327]","[0.3082694028120387, 0.37967915732575097, 0.3120514398622103]",1,2,0,12606584,12606584.0,6.718384571371585,0,15.011446714401245,0,"[754954.7328764418, 49932572.0289854, 8716884.471257145]","[1, 5, 1]","[12015840.10218541, 12597296.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498915005.069591,"01/07/2017 21:16:45",6,2,0.5503212081491045,41250000.0,"[0.5686380174787682, 1.0, 0.5858664663856133]","[0.3021240530013293, 0.3921560471806297, 0.30571989981804104]",0,1,4.079048156738281,5024560,6902257.782727266,3.682619494698439,0.015307426452636719,14.994235038757324,2960,"[7657212.515603707, 49932572.0289854, 8716884.471257145]","[2, 5, 1]","[10963072.0, 12606584.0]","['; gamma used= 0.5503212081491045', 'flipped coin but will not select greedily...', 'choosing randomly']"
9,1498915020.0791335,"01/07/2017 21:17:00",7,2,0.5503212081491045,41250000.0,"[0.626251228956111, 1.0, 0.5858664663856133]","[0.30936002783266886, 0.38999254880964374, 0.30064742335768746]",-1,2,5.202823877334595,968712,1483322.966629777,0.7912794724751085,0.01496577262878418,14.996703624725342,5792,"[7657212.515603707, 51415894.995615184, 8716884.471257145]","[2, 6, 1]","[6902257.782727266]","['; gamma used= 0.5227579585747102', 'current gain: 6902257.782727266, prev block gain: [10963072.0, 12606584.0]', ' ----- switch back']"
10,1498915035.090803,"01/07/2017 21:17:15",7,2,0.5227579585747102,41250000.0,"[0.6225091896342279, 1.0, 0.5823657381583138]","[0.30783322033088434, 0.3934368991626141, 0.2987298805065015]",-1,2,0,7907528,7907528.0,4.214510594698492,0,15.010099649429321,0,"[7657212.515603707, 59323422.995615184, 8716884.471257145]","[2, 7, 1]","[6902257.782727266]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
11,1498915050.1009026,"01/07/2017 21:17:30",8,2,0.5,41250000.0,"[0.6029346298331648, 1.0, 0.564053473604648]","[0.30578478846822166, 0.397401666645105, 0.2968135448866732]",1,3,4.186165809631348,2131456,2956772.4470461896,1.5772264828064622,0.01282191276550293,14.997325897216797,5792,"[7657212.515603707, 59323422.995615184, 11673656.918303333]","[2, 7, 2]","[1483322.966629777, 7907528.0]","['; gamma used= 0.5', 'flipped coin and will select greedily...', 'averageBytePerNet:[3828606.2578018536, 8474774.713659313, 8716884.471257145], numNetworkHighestAverageByte: 1', 'choosing greedily']"
