"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498914900.0001073,"01/07/2017 21:15:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,3,3.152353525161743,6238304,7898250.459606933,4.212589600392016,0.0013151168823242188,14.9993257522583,0,"[0, 0, 7898250.459606933]","[0, 0, 1]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498914915.0007482,"01/07/2017 21:15:15",2,1,0.7937005259840998,41250000.0,"[0.8590123214181579, 0.8590123214181579, 1.0]","[0.3297663207958991, 0.3297663207958991, 0.34046735840820175]",2,1,4.307333946228027,2022856,2837820.7327608857,1.5136318528997417,0.00949716567993164,14.99873685836792,1480,"[2837820.7327608857, 0, 7898250.459606933]","[1, 0, 1]","[7898250.459606933]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498914930.0089822,"01/07/2017 21:15:30",3,1,0.6933612743506348,41250000.0,"[0.8867680311338869, 0.8590123214181579, 1.0]","[0.3301514411431602, 0.32705178481092134, 0.3427967740459184]",2,2,4.29996657371521,1388632,1946746.582586469,1.038360783543027,0.010079622268676758,14.998614072799683,2896,"[2837820.7327608857, 1946746.582586469, 7898250.459606933]","[1, 1, 1]","[2837820.7327608857]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498914945.0176759,"01/07/2017 21:15:45",4,2,0.6299605249474366,41250000.0,"[0.8867680311338869, 0.8675675313019802, 1.0]","[0.32912235338903695, 0.32654280463127333, 0.34433484197968967]",-1,1,4.607828140258789,695040,1003249.2838803106,0.5351055195613276,0.0074920654296875,14.998900175094604,0,"[3841070.0166411963, 1946746.582586469, 7898250.459606933]","[2, 1, 1]","[1946746.582586469]","['; gamma used= 0.6299605249474366', 'current gain: 1946746.582586469, prev block gain: [2837820.7327608857]', ' ----- switch back']"
5,1498914960.024068,"01/07/2017 21:16:00",4,2,0.6299605249474366,41250000.0,"[0.8909822160462177, 0.8675675313019802, 1.0]","[0.32903855209465643, 0.32551434737504953, 0.34544710053029404]",-1,1,0,1164192,1164192.0,0.6201230984733312,0,15.018850326538086,0,"[5005262.016641196, 1946746.582586469, 7898250.459606933]","[3, 1, 1]","[1946746.582586469]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498914975.0429184,"01/07/2017 21:16:15",5,2,0.5848035476425733,41250000.0,"[0.895897556944347, 0.8675675313019802, 1.0]","[0.3295385276706466, 0.32528208665681424, 0.34517938567253914]",1,3,4.794832706451416,1718776,2526459.697147565,1.3475902023623587,0.007599353790283203,14.998385667800903,0,"[5005262.016641196, 1946746.582586469, 10424710.156754497]","[3, 1, 2]","[1003249.2838803106, 1164192.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[1668420.672213732, 1946746.582586469, 7898250.459606933], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498914990.0489035,"01/07/2017 21:16:30",5,2,0.5848035476425733,41250000.0,"[0.8759907553917223, 0.8482902215858628, 1.0]","[0.32803432231790863, 0.3234619809622591, 0.3485036967198323]",1,3,0,2025752,2025752.0,1.0799200384411292,0,15.006681442260742,0,"[5005262.016641196, 1946746.582586469, 12450462.156754497]","[3, 1, 3]","[1003249.2838803106, 1164192.0]","['; gamma used= 0.5503212081491045', 'current gain: 2526459.697147565, prev block gain: [1003249.2838803106, 1164192.0]', 'no selection ----- in the middle of a block']"
8,1498915005.055585,"01/07/2017 21:16:45",6,2,0.5503212081491045,41250000.0,"[0.8603491859895123, 0.8331432690723992, 1.0]","[0.32707577165849966, 0.32253374154161857, 0.3503904867998817]",1,3,0,1261208,1261208.0,0.672378978895551,0,15.005918264389038,0,"[5005262.016641196, 1946746.582586469, 13711670.156754497]","[3, 1, 4]","[2526459.697147565, 2025752.0]","['; gamma used= 0.5503212081491045', 'flipped coin and will select greedily...', 'averageBytePerNet:[1668420.672213732, 1946746.582586469, 4150154.052251499], numNetworkHighestAverageByte: 1', 'choosing greedily']"
9,1498915020.0615032,"01/07/2017 21:17:00",6,2,0.5503212081491045,41250000.0,"[0.8512304390926821, 0.8243128747125428, 1.0]","[0.326088338111326, 0.3212869980213746, 0.3526246638672995]",1,3,0,2297976,2297976.0,1.2248910038030467,0,15.008525609970093,0,"[5005262.016641196, 1946746.582586469, 16009646.156754497]","[3, 1, 5]","[2526459.697147565, 2025752.0]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
10,1498915035.0700288,"01/07/2017 21:17:15",7,2,0.5227579585747102,41250000.0,"[0.8348634405032402, 0.8084634324956274, 1.0]","[0.3249838911046381, 0.32021747578011056, 0.3547986331152514]",0,2,5.873334884643555,2940888,4834308.405384319,2.5790055463513424,0.010639667510986328,14.995883703231812,0,"[5005262.016641196, 6781054.987970788, 16009646.156754497]","[3, 2, 5]","[1261208.0, 2297976.0]","['; gamma used= 0.5227579585747102', 'flipped coin but will not select greedily...', 'choosing randomly']"
11,1498915050.0765522,"01/07/2017 21:17:30",7,2,0.5227579585747102,41250000.0,"[0.8348634405032402, 0.8593130078150706, 1.0]","[0.3216051899071094, 0.32614267432597355, 0.35225213576691694]",0,2,0,8733640,8733640.0,4.65581369706592,0,15.006854772567749,0,"[5005262.016641196, 15514694.987970788, 16009646.156754497]","[3, 3, 5]","[1261208.0, 2297976.0]","['; gamma used= 0.5', 'current gain: 4834308.405384319, prev block gain: [1261208.0, 2297976.0]', 'no selection ----- in the middle of a block']"
12,1498915065.083407,"01/07/2017 21:17:45",8,2,0.5,41250000.0,"[0.8348634405032402, 0.9594225395006057, 1.0]","[0.31605428240778904, 0.3383424626242596, 0.34560325496795136]",1,2,0,7250136,7250136.0,3.865219580275756,0,15.005897283554077,0,"[5005262.016641196, 22764830.987970788, 16009646.156754497]","[3, 4, 5]","[4834308.405384319, 8733640.0]","['; gamma used= 0.5', 'flipped coin and will select greedily...', 'averageBytePerNet:[1668420.672213732, 5171564.995990262, 3201929.2313508997], numNetworkHighestAverageByte: 1', 'choosing greedily']"
13,1498915080.0893042,"01/07/2017 21:18:00",8,2,0.5,41250000.0,"[0.8225099016955624, 1.0, 0.985202922767547]","[0.3123625118255335, 0.34518700803598995, 0.34245048013847657]",1,2,0,7483264,7483264.0,3.989239317701843,0,15.006899118423462,0,"[5005262.016641196, 30248094.987970788, 16009646.156754497]","[3, 5, 5]","[4834308.405384319, 8733640.0]","['; gamma used= 0.4807498567691362', 'no selection ----- in the middle of a block']"
14,1498915095.0962033,"01/07/2017 21:18:15",9,2,0.4807498567691362,41250000.0,"[0.7760506935591766, 1.0, 0.929554051488214]","[0.309186870896339, 0.3521664338420025, 0.3386466952616585]",0,1,5.315986394882202,1909912,2958872.35188021,1.5785749232015542,0.012086629867553711,14.99515700340271,0,"[7964134.368521405, 30248094.987970788, 16009646.156754497]","[4, 5, 5]","[7250136.0, 7483264.0]","['; gamma used= 0.4807498567691362', 'flipped coin but will not select greedily...', 'choosing randomly']"
15,1498915110.103447,"01/07/2017 21:18:30",10,2,0.4807498567691362,41250000.0,"[0.8044125346499875, 1.0, 0.929554051488214]","[0.3123796785684321, 0.3507136532282051, 0.3369066682033628]",-1,2,3.8237154483795166,1200392,1611147.1646128101,0.8593843766002774,0.011076688766479492,14.998151779174805,0,"[7964134.368521405, 31859242.1525836, 16009646.156754497]","[4, 6, 5]","[2958872.35188021]","['; gamma used= 0.4641588833612779', 'current gain: 2958872.35188021, prev block gain: [7250136.0, 7483264.0]', ' ----- switch back']"
16,1498915125.1126754,"01/07/2017 21:18:45",10,2,0.4641588833612779,41250000.0,"[0.7997171912604146, 1.0, 0.9241282590211624]","[0.31146509292096336, 0.35193243396714535, 0.3366024731118912]",-1,2,0,7257376,7257376.0,3.868459046661931,0,15.00830364227295,0,"[7964134.368521405, 39116618.1525836, 16009646.156754497]","[4, 7, 5]","[2958872.35188021]","['; gamma used= 0.4496443130226092', 'no selection ----- in the middle of a block']"
17,1498915140.120979,"01/07/2017 21:19:00",11,2,0.4496443130226092,41250000.0,"[0.7789045858365906, 1.0, 0.9000778609226803]","[0.3098953895933352, 0.3553160375324995, 0.3347885728741653]",0,1,4.113783121109009,2144488,2955284.4442956164,1.5767412533445155,0.013666629791259766,14.994391441345215,0,"[10919418.812817022, 39116618.1525836, 16009646.156754497]","[5, 7, 5]","[1611147.1646128101, 7257376.0]","['; gamma used= 0.4496443130226092', 'flipped coin but will not select greedily...', 'choosing randomly']"
18,1498915155.1290371,"01/07/2017 21:19:15",12,2,0.4496443130226092,41250000.0,"[0.8055686155281091, 1.0, 0.9000778609226803]","[0.3132846208324105, 0.35375763008245853, 0.3329577490851311]",-1,2,3.8428337574005127,1699064,2284349.115898228,1.2184448307628988,0.009209632873535156,14.998457431793213,0,"[10919418.812817022, 41400967.26848183, 16009646.156754497]","[5, 8, 5]","[2955284.4442956164]","['; gamma used= 0.43679023236814946', 'current gain: 2955284.4442956164, prev block gain: [1611147.1646128101, 7257376.0]', ' ----- switch back']"
19,1498915170.1367042,"01/07/2017 21:19:30",12,2,0.43679023236814946,41250000.0,"[0.799269178534007, 1.0, 0.8930393744854306]","[0.3123782598541775, 0.3552269652702536, 0.3323947748755689]",-1,2,0,4084344,4084344.0,2.1772192717139816,0,15.007561445236206,0,"[10919418.812817022, 45485311.26848183, 16009646.156754497]","[5, 9, 5]","[2955284.4442956164]","['; gamma used= 0.42529037028299016', 'no selection ----- in the middle of a block']"
20,1498915185.1442657,"01/07/2017 21:19:45",13,2,0.42529037028299016,41250000.0,"[0.7881285095152005, 1.0, 0.8805916830704402]","[0.3114871487131512, 0.3571137326399345, 0.3313991186469142]",1,2,0,3659040,3659040.0,1.9501807513626859,0,15.01005482673645,0,"[10919418.812817022, 49144351.26848183, 16009646.156754497]","[5, 10, 5]","[2284349.115898228, 4084344.0]","['; gamma used= 0.42529037028299016', 'flipped coin and will select greedily...', 'averageBytePerNet:[2183883.7625634046, 5053923.4742757585, 3201929.2313508997], numNetworkHighestAverageByte: 1', 'choosing greedily']"
21,1498915200.1543205,"01/07/2017 21:20:00",13,2,0.42529037028299016,41250000.0,"[0.7690260535908681, 1.0, 0.8592481285484319]","[0.30949924831880193, 0.3609169400893877, 0.3295838115918105]",1,2,0,3360852,3360852.0,1.7915699280754405,0,15.007405281066895,0,"[10919418.812817022, 52505203.26848183, 16009646.156754497]","[5, 11, 5]","[2284349.115898228, 4084344.0]","['; gamma used= 0.41491326668312173', 'no selection ----- in the middle of a block']"
22,1498915215.1617258,"01/07/2017 21:20:15",14,2,0.41491326668312173,41250000.0,"[0.7518885347072252, 1.0, 0.8401000373232058]","[0.30802739529068407, 0.36403332382488957, 0.32793928088442637]",1,2,0,6113428,6113428.0,3.2587463394041705,0,15.00804877281189,0,"[10919418.812817022, 58618631.26848183, 16009646.156754497]","[5, 12, 5]","[3659040.0, 3360852.0]","['; gamma used= 0.41491326668312173', 'flipped coin and will select greedily...', 'averageBytePerNet:[2183883.7625634046, 4773200.297134711, 3201929.2313508997], numNetworkHighestAverageByte: 1', 'choosing greedily']"
23,1498915230.1697745,"01/07/2017 21:20:30",14,2,0.41491326668312173,41250000.0,"[0.7223613397186895, 1.0, 0.8071087141856913]","[0.30494191898222334, 0.3701973661139685, 0.3248607149038082]",1,2,0,5221280,5221280.0,2.782999717485246,0,15.009070873260498,0,"[10919418.812817022, 63839911.26848183, 16009646.156754497]","[5, 13, 5]","[3659040.0, 3360852.0]","['; gamma used= 0.4054801330382267', 'no selection ----- in the middle of a block']"
24,1498915245.1788454,"01/07/2017 21:20:45",15,2,0.4054801330382267,41250000.0,"[0.6980629728063339, 1.0, 0.7799596648150802]","[0.30263724952694526, 0.37507708866026174, 0.32228566181279295]",1,2,0,5727348,5727348.0,3.053154880112974,0,15.007029056549072,0,"[10919418.812817022, 69567259.26848182, 16009646.156754497]","[5, 14, 5]","[6113428.0, 5221280.0]","['; gamma used= 0.4054801330382267', 'flipped coin and will select greedily...', 'averageBytePerNet:[2183883.7625634046, 4910762.405267833, 3201929.2313508997], numNetworkHighestAverageByte: 1', 'choosing greedily']"
25,1498915260.1858745,"01/07/2017 21:21:00",15,2,0.4054801330382267,41250000.0,"[0.6728857731303223, 1.0, 0.7518286780914335]","[0.2996643168778717, 0.38103425295780513, 0.3193014301643233]",1,2,0,6798924,6798924.0,3.624584941379186,0,15.006240129470825,0,"[10919418.812817022, 76366183.26848182, 16009646.156754497]","[5, 15, 5]","[6113428.0, 5221280.0]","['; gamma used= 0.3968502629920499', 'no selection ----- in the middle of a block']"
26,1498915275.1921146,"01/07/2017 21:21:15",16,3,0.3968502629920499,41250000.0,"[0.6441741092169821, 1.0, 0.7197485640694786]","[0.29664304618821624, 0.38743124957222325, 0.3159257042395605]",1,2,0,5467176,5467176.0,2.9146739696646553,0,15.005934953689575,0,"[10919418.812817022, 81833359.26848182, 16009646.156754497]","[5, 16, 5]","[5727348.0, 6798924.0]","['; gamma used= 0.3968502629920499', 'flipped coin and will select greedily...', 'averageBytePerNet:[2183883.7625634046, 5091078.884565455, 3201929.2313508997], numNetworkHighestAverageByte: 1', 'choosing greedily']"
27,1498915290.1980495,"01/07/2017 21:21:30",16,3,0.3968502629920499,41250000.0,"[0.6224140094070747, 1.0, 0.6954355710942922]","[0.29373322765350285, 0.3932817930628597, 0.31298497928363755]",1,2,0,6706260,6706260.0,3.574898828688811,0,15.007440090179443,0,"[10919418.812817022, 88539619.26848182, 16009646.156754497]","[5, 17, 5]","[5727348.0, 6798924.0]","['; gamma used= 0.3889111187328203', 'no selection ----- in the middle of a block']"
28,1498915305.2054896,"01/07/2017 21:21:45",16,3,0.3968502629920499,41250000.0,"[0.5967234293350369, 1.0, 0.6667309742277131]","[0.29074081630237325, 0.399617685224944, 0.30964149847268296]",1,2,0,4931388,4931388.0,2.629029836723873,0,15.005955219268799,0,"[10919418.812817022, 93471007.26848182, 16009646.156754497]","[5, 18, 5]","[5727348.0, 6798924.0]","['; gamma used= 0.3889111187328203', 'no selection ----- in the middle of a block']"
29,1498915320.2114449,"01/07/2017 21:22:00",17,3,0.3889111187328203,41250000.0,"[0.5785111576010827, 1.0, 0.6463820402339359]","[0.288530840162295, 0.40429691172868953, 0.3071722481090156]",0,2,0,5255400,5255400.0,2.8016921614978187,0,15.006359577178955,0,"[10919418.812817022, 98726407.26848182, 16009646.156754497]","[5, 19, 5]","[5467176.0, 6706260.0, 4931388.0]","['; gamma used= 0.3889111187328203', 'flipped coin but will not select greedily...', 'choosing randomly']"
