"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498475700.0000792,"26/06/2017 19:15:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,3,3.9688880443573,6542968,8897140.34704769,4.745253221026873,0.0008425712585449219,14.99964690208435,0,"[0, 0, 8897140.34704769]","[0, 0, 1]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498475715.0005686,"26/06/2017 19:15:15",2,1,0.7937005259840998,41250000.0,"[0.8426598699513392, 0.8426598699513392, 1.0]","[0.3293041190355221, 0.3293041190355221, 0.3413917619289558]",2,2,3.151217460632324,3677920,4656246.414151881,2.483678581688412,0.010332345962524414,14.99790334701538,7400,"[0, 4656246.414151881, 8897140.34704769]","[0, 1, 1]","[8897140.34704769]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498475730.0088043,"26/06/2017 19:15:30",3,1,0.6933612743506348,41250000.0,"[0.8426598699513392, 0.8877947221056185, 1.0]","[0.3257538054042721, 0.3308225926996999, 0.343423601896028]",2,1,4.032442808151245,2862696,3915354.1482780655,2.088378084173108,0.007851123809814453,14.998641014099121,0,"[3915354.1482780655, 4656246.414151881, 8897140.34704769]","[1, 1, 1]","[4656246.414151881]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498475745.0152965,"26/06/2017 19:15:45",4,2,0.6299605249474366,41250000.0,"[0.8596238105130538, 0.8877947221056185, 1.0]","[0.32576634149904504, 0.32956057569150676, 0.3446730828094482]",-1,2,3.4256699085235596,2730928,3539288.3905120217,1.8877718217991866,0.008459091186523438,14.998797416687012,0,"[3915354.1482780655, 8195534.804663902, 8897140.34704769]","[1, 2, 1]","[3915354.1482780655]","['; gamma used= 0.6299605249474366', 'current gain: 3915354.1482780655, prev block gain: [4656246.414151881]', ' ----- switch back']"
5,1498475760.022553,"26/06/2017 19:16:00",4,2,0.6299605249474366,41250000.0,"[0.8596238105130538, 0.9027684616023538, 1.0]","[0.32413874226456146, 0.33062352223274405, 0.3452377355026945]",-1,2,0,4067432,4067432.0,2.1665514174708944,0,15.019009351730347,0,"[3915354.1482780655, 12262966.804663902, 8897140.34704769]","[1, 3, 1]","[3915354.1482780655]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498475775.0415623,"26/06/2017 19:16:15",5,2,0.5848035476425733,41250000.0,"[0.8596238105130538, 0.9202887814718351, 1.0]","[0.32332443631074903, 0.33238510994382464, 0.3442904537454263]",1,3,4.344561338424683,3056728,4303241.546353733,2.295308454419406,0.008615970611572266,14.998390436172485,5792,"[3915354.1482780655, 12262966.804663902, 13200381.893401423]","[1, 3, 2]","[3539288.3905120217, 4067432.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[3915354.1482780655, 4087655.601554634, 8897140.34704769], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498475790.0485687,"26/06/2017 19:16:30",5,2,0.5848035476425733,41250000.0,"[0.8273447602718025, 0.8857317491394481, 1.0]","[0.3205686373800958, 0.3302459872531047, 0.3491853753667995]",1,3,0,3275376,3275376.0,1.746097346498767,0,15.006613492965698,0,"[3915354.1482780655, 12262966.804663902, 16475757.893401423]","[1, 3, 3]","[3539288.3905120217, 4067432.0]","['; gamma used= 0.5503212081491045', 'current gain: 4303241.546353733, prev block gain: [3539288.3905120217, 4067432.0]', 'no selection ----- in the middle of a block']"
8,1498475805.0551822,"26/06/2017 19:16:45",6,2,0.5503212081491045,41250000.0,"[0.8035906776718775, 0.8603013044920167, 1.0]","[0.31909067964111026, 0.3286637277693125, 0.35224559258957727]",1,3,0,4094944,4094944.0,2.1831350432055507,0,15.005737781524658,0,"[3915354.1482780655, 12262966.804663902, 20570701.89340142]","[1, 3, 4]","[4303241.546353733, 3275376.0]","['; gamma used= 0.5503212081491045', 'flipped coin and will select greedily...', 'averageBytePerNet:[3915354.1482780655, 4087655.601554634, 5491919.297800475], numNetworkHighestAverageByte: 1', 'choosing greedily']"
9,1498475820.06092,"26/06/2017 19:17:00",6,2,0.5503212081491045,41250000.0,"[0.7762645935391336, 0.831046776684195, 1.0]","[0.31634005505257334, 0.3263673809855109, 0.35729256396191583]",1,3,0,4716136,4716136.0,2.5141649183545107,0,15.006608247756958,0,"[3915354.1482780655, 12262966.804663902, 25286837.89340142]","[1, 3, 5]","[4303241.546353733, 3275376.0]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
10,1498475835.0675282,"26/06/2017 19:17:15",7,2,0.5227579585747102,41250000.0,"[0.745942577198543, 0.7985848891369008, 1.0]","[0.3141588488172722, 0.32403224368024464, 0.36180890750248323]",1,3,0,2541240,2541240.0,1.3547692708557304,0,15.006186246871948,0,"[3915354.1482780655, 12262966.804663902, 27828077.89340142]","[1, 3, 6]","[4094944.0, 4716136.0]","['; gamma used= 0.5227579585747102', 'flipped coin and will select greedily...', 'averageBytePerNet:[3915354.1482780655, 4087655.601554634, 5057367.578680284], numNetworkHighestAverageByte: 1', 'choosing greedily']"
11,1498475850.0737145,"26/06/2017 19:17:30",7,2,0.5227579585747102,41250000.0,"[0.7307806528707507, 0.7823529645511169, 1.0]","[0.3120589863994375, 0.32231954543275954, 0.36562146816780283]",1,3,0,3308680,3308680.0,1.763955932874111,0,15.005726337432861,0,"[3915354.1482780655, 12262966.804663902, 31136757.89340142]","[1, 3, 7]","[4094944.0, 4716136.0]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
12,1498475865.0794408,"26/06/2017 19:17:45",8,2,0.5,41250000.0,"[0.7115008001806818, 0.7617125030816861, 1.0]","[0.3105080408098016, 0.3206591472337342, 0.3688328119564642]",0,2,3.5625691413879395,2510832,3293197.1916446676,1.7568561576657378,0.00970911979675293,14.995864868164062,0,"[3915354.1482780655, 15556163.996308569, 31136757.89340142]","[1, 4, 7]","[2541240.0, 3308680.0]","['; gamma used= 0.5', 'flipped coin but will not select greedily...', 'choosing randomly']"
