"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498475700.0001423,"26/06/2017 19:15:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,3,4.1051623821258545,10627168,14632341.10151806,7.8051443108937075,0.0033326148986816406,14.99763798713684,0,"[0, 0, 14632341.10151806]","[0, 0, 1]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498475715.001113,"26/06/2017 19:15:15",2,1,0.7937005259840998,41250000.0,"[0.7546175868437246, 0.7546175868437246, 1.0]","[0.32660854015096824, 0.32660854015096824, 0.34678291969806346]",2,2,4.195295810699463,781352,1084848.5997878273,0.5787369729949541,0.01851797103881836,14.996084928512573,5920,"[0, 1084848.5997878273, 14632341.10151806]","[0, 1, 1]","[14632341.10151806]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498475730.0157158,"26/06/2017 19:15:30",3,1,0.6933612743506348,41250000.0,"[0.7546175868437246, 0.7638471868482761, 1.0]","[0.3229998020928968, 0.3241235632084832, 0.35287663469861996]",2,1,5.141894102096558,928920,1413561.6346522507,0.754028184990652,0.014722347259521484,14.997440814971924,1320,"[1413561.6346522507, 1084848.5997878273, 14632341.10151806]","[1, 1, 1]","[1084848.5997878273]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498475745.027879,"26/06/2017 19:15:45",4,2,0.6299605249474366,41250000.0,"[0.7600672956763901, 0.7638471868482761, 1.0]","[0.3214228292961494, 0.32197701168017434, 0.35660015902367626]",0,3,4.5652008056640625,6403504,9207209.512886982,4.913177986665409,0.020467758178710938,14.991859912872314,4344,"[1413561.6346522507, 1084848.5997878273, 23839550.614405043]","[1, 1, 2]","[1413561.6346522507]","['; gamma used= 0.6299605249474366', 'current gain: 1413561.6346522507, prev block gain: [1084848.5997878273]', 'flipped coin but will not select greedily...', 'choosing randomly']"
5,1498475760.0402067,"26/06/2017 19:16:00",4,2,0.6299605249474366,41250000.0,"[0.6727626019034861, 0.6761083180449062, 1.0]","[0.31385490576555025, 0.31444630883530394, 0.3716987853991458]",0,3,0,8845384,8845384.0,4.713769189462364,0,15.011993408203125,0,"[1413561.6346522507, 1084848.5997878273, 32684934.614405043]","[1, 1, 3]","[1413561.6346522507]","['; gamma used= 0.5848035476425733', 'current gain: 9207209.512886982, prev block gain: [1413561.6346522507]', 'no selection ----- in the middle of a block']"
6,1498475775.0522,"26/06/2017 19:16:15",5,2,0.5848035476425733,41250000.0,"[0.5983482835208036, 0.6013239297661545, 1.0]","[0.3078750181481309, 0.30843668263481105, 0.3836882992170581]",1,3,0,9681552,9681552.0,5.160374285390342,0,15.009069442749023,0,"[1413561.6346522507, 1084848.5997878273, 42366486.61440504]","[1, 1, 4]","[9207209.512886982, 8845384.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[1413561.6346522507, 1084848.5997878273, 10894978.20480168], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498475790.0612695,"26/06/2017 19:16:30",5,2,0.5848035476425733,41250000.0,"[0.5489813659008095, 0.5517115054954249, 1.0]","[0.30095652357741076, 0.30154094307595214, 0.39750253334663715]",1,3,0,6982032,6982032.0,3.7214092939278225,0,15.00943636894226,0,"[1413561.6346522507, 1084848.5997878273, 49348518.61440504]","[1, 1, 5]","[9207209.512886982, 8845384.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498475805.070706,"26/06/2017 19:16:45",6,2,0.5503212081491045,41250000.0,"[0.5159272395683769, 0.5184929976654209, 1.0]","[0.29747856136520656, 0.29804568460756536, 0.40447575402722813]",0,3,0,5635712,5635712.0,3.003834791420134,0,15.009379386901855,0,"[1413561.6346522507, 1084848.5997878273, 54984230.61440504]","[1, 1, 6]","[9681552.0, 6982032.0]","['; gamma used= 0.5503212081491045', 'flipped coin but will not select greedily...', 'choosing randomly']"
9,1498475820.0800853,"26/06/2017 19:17:00",6,2,0.5503212081491045,41250000.0,"[0.48643675872621617, 0.48885585769343826, 1.0]","[0.29177856766653687, 0.2923630358713639, 0.41585839646209927]",0,3,0,6446400,6446400.0,3.43569495626426,0,15.01041293144226,0,"[1413561.6346522507, 1084848.5997878273, 61430630.61440504]","[1, 1, 7]","[9681552.0, 6982032.0]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
10,1498475835.0904982,"26/06/2017 19:17:15",7,2,0.5227579585747102,41250000.0,"[0.45476522896478144, 0.45702682222635566, 1.0]","[0.28777602801045044, 0.288340591182661, 0.4238833808068886]",1,3,0,4178928,4178928.0,2.22739410534196,0,15.009209156036377,0,"[1413561.6346522507, 1084848.5997878273, 65609558.61440504]","[1, 1, 8]","[5635712.0, 6446400.0]","['; gamma used= 0.5227579585747102', 'flipped coin and will select greedily...', 'averageBytePerNet:[1413561.6346522507, 1084848.5997878273, 8775804.373486435], numNetworkHighestAverageByte: 1', 'choosing greedily']"
11,1498475850.0997074,"26/06/2017 19:17:30",7,2,0.5227579585747102,41250000.0,"[0.4396646117967102, 0.44185110816903744, 1.0]","[0.2835045455988485, 0.284085592132004, 0.43240986226914735]",1,3,0,4690072,4690072.0,2.4998947129699944,0,15.008862495422363,0,"[1413561.6346522507, 1084848.5997878273, 70299630.61440504]","[1, 1, 9]","[5635712.0, 6446400.0]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
12,1498475865.1085699,"26/06/2017 19:17:45",8,2,0.5,41250000.0,"[0.4233133219239538, 0.42541850168577755, 1.0]","[0.2811541538505611, 0.28172351164895537, 0.43712233450048354]",0,3,0,5017320,5017320.0,2.674164834971229,0,15.009755373001099,0,"[1413561.6346522507, 1084848.5997878273, 75316950.61440504]","[1, 1, 10]","[4178928.0, 4690072.0]","['; gamma used= 0.5', 'flipped coin but will not select greedily...', 'choosing randomly']"
13,1498475880.1183252,"26/06/2017 19:18:00",8,2,0.5,41250000.0,"[0.4048522054775861, 0.40686557624897474, 1.0]","[0.27628323724253656, 0.2768602824490058, 0.4468564803084577]",0,3,0,4459840,4459840.0,2.376974696507629,0,15.010138750076294,0,"[1413561.6346522507, 1084848.5997878273, 79776790.61440504]","[1, 1, 11]","[4178928.0, 4690072.0]","['; gamma used= 0.4807498567691362', 'no selection ----- in the middle of a block']"
14,1498475895.128464,"26/06/2017 19:18:15",9,2,0.4807498567691362,41250000.0,"[0.389119322278283, 0.39105445183780574, 1.0]","[0.2737502558586039, 0.2743147042936739, 0.4519350398477222]",1,3,0,6359808,6359808.0,3.389405266653773,0,15.011029958724976,0,"[1413561.6346522507, 1084848.5997878273, 86136598.61440504]","[1, 1, 12]","[5017320.0, 4459840.0]","['; gamma used= 0.4807498567691362', 'flipped coin and will select greedily...', 'averageBytePerNet:[1413561.6346522507, 1084848.5997878273, 7252435.510400458], numNetworkHighestAverageByte: 1', 'choosing greedily']"
15,1498475910.139494,"26/06/2017 19:18:30",9,2,0.4807498567691362,41250000.0,"[0.37099091369379306, 0.37283588885256913, 1.0]","[0.2687172938203377, 0.2692842156888431, 0.46199849049081915]",1,3,0,6500392,6500392.0,3.464607243642003,0,15.00982141494751,0,"[1413561.6346522507, 1084848.5997878273, 92636990.61440504]","[1, 1, 13]","[5017320.0, 4459840.0]","['; gamma used= 0.4641588833612779', 'no selection ----- in the middle of a block']"
16,1498475925.1493154,"26/06/2017 19:18:45",10,2,0.4641588833612779,41250000.0,"[0.3533342543850402, 0.35509142119970544, 1.0]","[0.26554155239413624, 0.26609268098085015, 0.4683657666250136]",0,2,4.373116731643677,1245280,1758020.5947244212,0.9379865687357544,0.015659570693969727,14.993993759155273,5280,"[1413561.6346522507, 2842869.1945122485, 92636990.61440504]","[1, 2, 13]","[6359808.0, 6500392.0]","['; gamma used= 0.4641588833612779', 'flipped coin but will not select greedily...', 'choosing randomly']"
17,1498475940.1589687,"26/06/2017 19:19:00",11,2,0.4641588833612779,41250000.0,"[0.3533342543850402, 0.3637187889923077, 1.0]","[0.26313333577644915, 0.26646182216175135, 0.47040484206179944]",-1,3,4.614116907119751,5799992,8377565.745837302,4.46902199961169,0.015517950057983398,14.996687412261963,0,"[1413561.6346522507, 2842869.1945122485, 101014556.36024234]","[1, 2, 14]","[1758020.5947244212]","['; gamma used= 0.4496443130226092', 'current gain: 1758020.5947244212, prev block gain: [6359808.0, 6500392.0]', ' ----- switch back']"
