"time slot","timestamp","date time","max gain","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","log"
1,1498546800.0001445,"27/06/2017 15:00:00",41250000.0,3,4.69547176361084,6344440,9235500.137330616,4.925699112469801,0.0012640953063964844,14.999698400497437,0,"[0, 0, 9235500.137330616]","[0, 0, 1]","[]"
2,1498546815.001107,"27/06/2017 15:00:15",41250000.0,2,4.511869668960571,2926408,4185358.8828960108,2.2322468958834856,0.01152491569519043,14.999627113342285,4440,"[0, 4185358.8828960108, 9235500.137330616]","[0, 1, 1]","[]"
3,1498546830.012259,"27/06/2017 15:00:30",41250000.0,1,4.180023670196533,2059088,2854591.8855393743,1.5224868532899423,0.011377334594726562,14.999627113342285,0,"[2854591.8855393743, 4185358.8828960108, 9235500.137330616]","[1, 1, 1]","[]"
4,1498546845.0232635,"27/06/2017 15:00:45",41250000.0,3,4.318613290786743,1710088,2401530.325783159,1.28085990428135,0.011282205581665039,14.99948787689209,4312,"[2854591.8855393743, 4185358.8828960108, 11637030.463113775]","[1, 1, 2]","['averageBytePerNet:[2854591.8855393743, 4185358.8828960108, 9235500.137330616], numNetworkHighestAverageByte: 1']"
5,1498546860.0340335,"27/06/2017 15:01:00",41250000.0,3,0,3224696,3224696.0,1.7187053134884103,0,15.009884357452393,0,"[2854591.8855393743, 4185358.8828960108, 14861726.463113775]","[1, 1, 3]","['averageBytePerNet:[2854591.8855393743, 4185358.8828960108, 5818515.231556888], numNetworkHighestAverageByte: 1']"
6,1498546875.043918,"27/06/2017 15:01:15",41250000.0,3,0,2169104,2169104.0,1.1560997288287553,0,15.00980544090271,0,"[2854591.8855393743, 4185358.8828960108, 17030830.463113777]","[1, 1, 4]","['averageBytePerNet:[2854591.8855393743, 4185358.8828960108, 4953908.821037925], numNetworkHighestAverageByte: 1']"
7,1498546890.0537233,"27/06/2017 15:01:30",41250000.0,3,0,3498368,3498368.0,1.8632335659156898,0,15.020631074905396,0,"[2854591.8855393743, 4185358.8828960108, 20529198.463113777]","[1, 1, 5]","['averageBytePerNet:[2854591.8855393743, 4185358.8828960108, 4257707.615778444], numNetworkHighestAverageByte: 1']"
8,1498546905.0743544,"27/06/2017 15:01:45",41250000.0,2,4.571952819824219,2948128,4240712.931621495,2.2617642527136868,0.009164810180664062,14.999663829803467,0,"[2854591.8855393743, 8426071.814517505, 20529198.463113777]","[1, 2, 5]","['averageBytePerNet:[2854591.8855393743, 4185358.8828960108, 4105839.6926227557], numNetworkHighestAverageByte: 1']"
9,1498546920.083183,"27/06/2017 15:02:00",41250000.0,2,0,6655072,6655072.0,3.5467229613310955,0,15.011202335357666,0,"[2854591.8855393743, 15081143.814517505, 20529198.463113777]","[1, 3, 5]","['averageBytePerNet:[2854591.8855393743, 4213035.907258753, 4105839.6926227557], numNetworkHighestAverageByte: 1']"
10,1498546935.0943854,"27/06/2017 15:02:15",41250000.0,2,0,7995792,7995792.0,4.26163597572083,0,15.009807586669922,0,"[2854591.8855393743, 23076935.814517505, 20529198.463113777]","[1, 4, 5]","['averageBytePerNet:[2854591.8855393743, 5027047.9381725015, 4105839.6926227557], numNetworkHighestAverageByte: 1']"
11,1498546950.104193,"27/06/2017 15:02:30",41250000.0,2,0,7190768,7190768.0,3.8326265119111698,0,15.00958776473999,0,"[2854591.8855393743, 30267703.814517505, 20529198.463113777]","[1, 5, 5]","['averageBytePerNet:[2854591.8855393743, 5769233.953629376, 4105839.6926227557], numNetworkHighestAverageByte: 1']"
12,1498546965.1137807,"27/06/2017 15:02:45",41250000.0,2,0,7940832,7940832.0,4.23244141716384,0,15.009459018707275,0,"[2854591.8855393743, 38208535.814517505, 20529198.463113777]","[1, 6, 5]","['averageBytePerNet:[2854591.8855393743, 6053540.762903501, 4105839.6926227557], numNetworkHighestAverageByte: 1']"
13,1498546980.1232398,"27/06/2017 15:03:00",41250000.0,2,0,7416656,7416656.0,3.953214051568333,0,15.008862972259521,0,"[2854591.8855393743, 45625191.814517505, 20529198.463113777]","[1, 7, 5]","['averageBytePerNet:[2854591.8855393743, 6368089.302419584, 4105839.6926227557], numNetworkHighestAverageByte: 1']"
14,1498546995.1321027,"27/06/2017 15:03:15",41250000.0,2,0,7764240,7764240.0,4.138242251143159,0,15.009735107421875,0,"[2854591.8855393743, 53389431.814517505, 20529198.463113777]","[1, 8, 5]","['averageBytePerNet:[2854591.8855393743, 6517884.544931072, 4105839.6926227557], numNetworkHighestAverageByte: 1']"
15,1498547010.1418378,"27/06/2017 15:03:30",41250000.0,2,0,7787280,7787280.0,4.150413700761245,0,15.010127782821655,0,"[2854591.8855393743, 61176711.814517505, 20529198.463113777]","[1, 9, 5]","['averageBytePerNet:[2854591.8855393743, 6673678.976814688, 4105839.6926227557], numNetworkHighestAverageByte: 1']"
16,1498547025.1519656,"27/06/2017 15:03:45",41250000.0,2,0,8244912,8244912.0,4.39442970386387,0,15.009751081466675,0,"[2854591.8855393743, 69421623.8145175, 20529198.463113777]","[1, 10, 5]","['averageBytePerNet:[2854591.8855393743, 6797412.4238352785, 4105839.6926227557], numNetworkHighestAverageByte: 1']"
17,1498547040.1617167,"27/06/2017 15:04:00",41250000.0,2,0,7952416,7952416.0,4.238635115046595,0,15.009390115737915,0,"[2854591.8855393743, 77374039.8145175, 20529198.463113777]","[1, 11, 5]","['averageBytePerNet:[2854591.8855393743, 6942162.38145175, 4105839.6926227557], numNetworkHighestAverageByte: 1']"
18,1498547055.1711068,"27/06/2017 15:04:15",41250000.0,2,0,6419048,6419048.0,3.4210440402645608,0,15.010734558105469,0,"[2854591.8855393743, 83793087.8145175, 20529198.463113777]","[1, 12, 5]","['averageBytePerNet:[2854591.8855393743, 7034003.619501591, 4105839.6926227557], numNetworkHighestAverageByte: 1']"
19,1498547070.1818414,"27/06/2017 15:04:30",41250000.0,2,0,7215320,7215320.0,3.8456738798978773,0,15.009738683700562,0,"[2854591.8855393743, 91008407.8145175, 20529198.463113777]","[1, 13, 5]","['averageBytePerNet:[2854591.8855393743, 6982757.317876458, 4105839.6926227557], numNetworkHighestAverageByte: 1']"
20,1498547085.19158,"27/06/2017 15:04:45",41250000.0,2,0,7382248,7382248.0,3.9346496327742773,0,15.009718656539917,0,"[2854591.8855393743, 98390655.8145175, 20529198.463113777]","[1, 14, 5]","['averageBytePerNet:[2854591.8855393743, 7000646.754962885, 4105839.6926227557], numNetworkHighestAverageByte: 1']"
21,1498547100.2012987,"27/06/2017 15:05:00",41250000.0,2,0,7739216,7739216.0,4.124649061037167,0,15.010665655136108,0,"[2854591.8855393743, 106129871.8145175, 20529198.463113777]","[1, 15, 5]","['averageBytePerNet:[2854591.8855393743, 7027903.98675125, 4105839.6926227557], numNetworkHighestAverageByte: 1']"
