"time slot","timestamp","date time","max gain","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","log"
1,1498546800.000107,"27/06/2017 15:00:00",41250000.0,1,4.693271160125732,673320,979929.8172431464,0.5226372937461935,0.0008878707885742188,14.999768733978271,0,"[979929.8172431464, 0, 0]","[1, 0, 0]","[]"
2,1498546815.0007637,"27/06/2017 15:00:15",41250000.0,2,4.477033853530884,2180688,3108487.895449771,1.6578831892781813,0.007638454437255859,14.999792098999023,0,"[979929.8172431464, 3108487.895449771, 0]","[1, 1, 0]","[]"
3,1498546830.0081942,"27/06/2017 15:00:30",41250000.0,3,3.382103681564331,4698240,6065974.5017161835,3.2352278475000804,0.0067217350006103516,14.999807834625244,0,"[979929.8172431464, 3108487.895449771, 6065974.5017161835]","[1, 1, 1]","[]"
4,1498546845.0147238,"27/06/2017 15:00:45",41250000.0,3,0,2809120,2809120.0,1.4973270616718268,0,15.008718252182007,0,"[979929.8172431464, 3108487.895449771, 8875094.501716183]","[1, 1, 2]","['averageBytePerNet:[979929.8172431464, 3108487.895449771, 6065974.5017161835], numNetworkHighestAverageByte: 1']"
5,1498546860.023442,"27/06/2017 15:01:00",41250000.0,3,0,1935976,1935976.0,1.0320917812162738,0,15.006231307983398,0,"[979929.8172431464, 3108487.895449771, 10811070.501716183]","[1, 1, 3]","['averageBytePerNet:[979929.8172431464, 3108487.895449771, 4437547.250858092], numNetworkHighestAverageByte: 1']"
6,1498546875.0296733,"27/06/2017 15:01:15",41250000.0,3,0,1737696,1737696.0,0.9263986206749767,0,15.006032705307007,0,"[979929.8172431464, 3108487.895449771, 12548766.501716183]","[1, 1, 4]","['averageBytePerNet:[979929.8172431464, 3108487.895449771, 3603690.1672387277], numNetworkHighestAverageByte: 1']"
7,1498546890.035706,"27/06/2017 15:01:30",41250000.0,3,0,2468744,2468744.0,1.3160744243255205,0,15.006713628768921,0,"[979929.8172431464, 3108487.895449771, 15017510.501716183]","[1, 1, 5]","['averageBytePerNet:[979929.8172431464, 3108487.895449771, 3137191.625429046], numNetworkHighestAverageByte: 1']"
8,1498546905.0424197,"27/06/2017 15:01:45",41250000.0,2,4.492368221282959,2641184,3770418.85688649,2.0109390882726808,0.007089853286743164,14.999634265899658,2928,"[979929.8172431464, 6878906.752336261, 15017510.501716183]","[1, 2, 5]","['averageBytePerNet:[979929.8172431464, 3108487.895449771, 3003502.1003432367], numNetworkHighestAverageByte: 1']"
9,1498546920.0491438,"27/06/2017 15:02:00",41250000.0,2,0,4701624,4701624.0,2.5048002534258225,0,15.016363859176636,0,"[979929.8172431464, 11580530.75233626, 15017510.501716183]","[1, 3, 5]","['averageBytePerNet:[979929.8172431464, 3439453.3761681304, 3003502.1003432367], numNetworkHighestAverageByte: 1']"
10,1498546935.0655077,"27/06/2017 15:02:15",41250000.0,2,0,4558304,4558304.0,2.430207661158942,0,15.00547981262207,0,"[979929.8172431464, 16138834.75233626, 15017510.501716183]","[1, 4, 5]","['averageBytePerNet:[979929.8172431464, 3860176.91744542, 3003502.1003432367], numNetworkHighestAverageByte: 1']"
11,1498546950.0709875,"27/06/2017 15:02:30",41250000.0,2,0,4504728,4504728.0,2.4015784447079365,0,15.005890846252441,0,"[979929.8172431464, 20643562.75233626, 15017510.501716183]","[1, 5, 5]","['averageBytePerNet:[979929.8172431464, 4034708.688084065, 3003502.1003432367], numNetworkHighestAverageByte: 1']"
12,1498546965.0768783,"27/06/2017 15:02:45",41250000.0,2,0,4606088,4606088.0,2.4556645040738014,0,15.00559377670288,0,"[979929.8172431464, 25249650.75233626, 15017510.501716183]","[1, 6, 5]","['averageBytePerNet:[979929.8172431464, 4128712.550467252, 3003502.1003432367], numNetworkHighestAverageByte: 1']"
13,1498546980.082472,"27/06/2017 15:03:00",41250000.0,2,0,4050056,4050056.0,2.1592414626012344,0,15.005476951599121,0,"[979929.8172431464, 29299706.75233626, 15017510.501716183]","[1, 7, 5]","['averageBytePerNet:[979929.8172431464, 4208275.125389377, 3003502.1003432367], numNetworkHighestAverageByte: 1']"
14,1498546995.087949,"27/06/2017 15:03:15",41250000.0,2,0,4858040,4858040.0,2.5898000642661634,0,15.00668740272522,0,"[979929.8172431464, 34157746.75233626, 15017510.501716183]","[1, 8, 5]","['averageBytePerNet:[979929.8172431464, 4185672.3931908943, 3003502.1003432367], numNetworkHighestAverageByte: 1']"
15,1498547010.0946364,"27/06/2017 15:03:30",41250000.0,2,0,4707448,4707448.0,2.5097002274796636,0,15.005610466003418,0,"[979929.8172431464, 38865194.75233626, 15017510.501716183]","[1, 9, 5]","['averageBytePerNet:[979929.8172431464, 4269718.344042033, 3003502.1003432367], numNetworkHighestAverageByte: 1']"
16,1498547025.100247,"27/06/2017 15:03:45",41250000.0,2,0,4381648,4381648.0,2.335892070971959,0,15.00633716583252,0,"[979929.8172431464, 43246842.75233626, 15017510.501716183]","[1, 10, 5]","['averageBytePerNet:[979929.8172431464, 4318354.972481807, 3003502.1003432367], numNetworkHighestAverageByte: 1']"
17,1498547040.106584,"27/06/2017 15:04:00",41250000.0,2,0,4603192,4603192.0,2.4541010503383602,0,15.005712985992432,0,"[979929.8172431464, 47850034.75233626, 15017510.501716183]","[1, 11, 5]","['averageBytePerNet:[979929.8172431464, 4324684.275233626, 3003502.1003432367], numNetworkHighestAverageByte: 1']"
18,1498547055.112297,"27/06/2017 15:04:15",41250000.0,2,0,6139520,6139520.0,3.273069798972468,0,15.006145000457764,0,"[979929.8172431464, 53989554.75233626, 15017510.501716183]","[1, 12, 5]","['averageBytePerNet:[979929.8172431464, 4350003.159303296, 3003502.1003432367], numNetworkHighestAverageByte: 1']"
19,1498547070.118442,"27/06/2017 15:04:30",41250000.0,2,0,5340224,5340224.0,2.8470660245066246,0,15.005550146102905,0,"[979929.8172431464, 59329778.75233626, 15017510.501716183]","[1, 13, 5]","['averageBytePerNet:[979929.8172431464, 4499129.562694688, 3003502.1003432367], numNetworkHighestAverageByte: 1']"
