"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498746720.0000703,"29/06/2017 22:32:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,3,4.18306040763855,3993584,5538069.071196892,2.9537896576899696,0.0012676715850830078,14.999223947525024,0,"[0, 0, 5538069.071196892]","[0, 0, 1]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498746735.000562,"29/06/2017 22:32:15",2,1,0.7937005259840998,41250000.0,"[0.898921801326814, 0.898921801326814, 1.0]","[0.33084899394174194, 0.33084899394174194, 0.33830201211651606]",2,1,5.05603289604187,450216,679185.79938059,0.3622916291701181,0.010233640670776367,14.997548818588257,0,"[679185.79938059, 0, 5538069.071196892]","[1, 0, 1]","[5538069.071196892]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498746750.0083444,"29/06/2017 22:32:30",3,1,0.6933612743506348,41250000.0,"[0.9057894584246284, 0.898921801326814, 1.0]","[0.3301502711794165, 0.3293994311015479, 0.3404502977190356]",2,2,3.214138984680176,1951904,2484298.5384240365,1.3251313423884505,0.008971691131591797,14.998051643371582,0,"[679185.79938059, 2484298.5384240365, 5538069.071196892]","[1, 1, 1]","[679185.79938059]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498746765.0153677,"29/06/2017 22:32:45",4,2,0.6299605249474366,41250000.0,"[0.9057894584246284, 0.9103622454016704, 1.0]","[0.3290066569695311, 0.3296075165362273, 0.34138582649424165]",1,3,4.342686176300049,2780912,3915482.622812922,2.0900807965443575,0.021032333374023438,14.986913919448853,7240,"[679185.79938059, 2484298.5384240365, 9453551.694009814]","[1, 1, 2]","[2484298.5384240365]","['; gamma used= 0.6299605249474366', 'current gain: 2484298.5384240365, prev block gain: [679185.79938059]', 'flipped coin and will select greedily...', 'averageBytePerNet:[679185.79938059, 2484298.5384240365, 5538069.071196892], numNetworkHighestAverageByte: 1', 'choosing greedily']"
5,1498746780.023314,"29/06/2017 22:33:00",4,2,0.6299605249474366,41250000.0,"[0.8728818566356007, 0.8772885128948396, 1.0]","[0.3267145154828984, 0.3273797935565281, 0.34590569096057355]",1,3,0,3049488,3049488.0,1.6255709000871392,0,15.007591485977173,0,"[679185.79938059, 2484298.5384240365, 12503039.694009814]","[1, 1, 3]","[2484298.5384240365]","['; gamma used= 0.5848035476425733', 'current gain: 3915482.622812922, prev block gain: [2484298.5384240365]', 'no selection ----- in the middle of a block']"
6,1498746795.0309055,"29/06/2017 22:33:15",5,2,0.5848035476425733,41250000.0,"[0.848082887361078, 0.8523643485182013, 1.0]","[0.3253281045645894, 0.3259863834821424, 0.34868551195326825]",0,1,4.238979816436768,579200,807448.4670417891,0.4307611301318285,0.009741783142089844,14.995753526687622,0,"[1486634.266422379, 2484298.5384240365, 12503039.694009814]","[2, 1, 3]","[3915482.622812922, 3049488.0]","['; gamma used= 0.5848035476425733', 'flipped coin but will not select greedily...', 'choosing randomly']"
7,1498746810.0364008,"29/06/2017 22:33:30",6,2,0.5848035476425733,41250000.0,"[0.8574953118562683, 0.8523643485182013, 1.0]","[0.3257346556224573, 0.32488321470519066, 0.34938212967235205]",-1,3,4.4212963581085205,1213424,1720639.962575653,0.9177687655258572,0.008808374404907227,14.998461723327637,0,"[1486634.266422379, 2484298.5384240365, 14223679.656585468]","[2, 1, 4]","[807448.4670417891]","['; gamma used= 0.5503212081491045', 'current gain: 807448.4670417891, prev block gain: [3915482.622812922, 3049488.0]', ' ----- switch back']"
8,1498746825.043671,"29/06/2017 22:33:45",6,2,0.5503212081491045,41250000.0,"[0.8512851942579107, 0.8461913901734066, 1.0]","[0.3248634445468769, 0.32396224026064147, 0.35117431519248166]",-1,3,0,3650536,3650536.0,1.946047691383933,0,15.006974458694458,0,"[1486634.266422379, 2484298.5384240365, 17874215.65658547]","[2, 1, 5]","[807448.4670417891]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
9,1498746840.0506454,"29/06/2017 22:34:00",7,2,0.5227579585747102,41250000.0,"[0.8382582414270613, 0.8332423862438021, 1.0]","[0.3240007271190345, 0.3231046850435215, 0.352894587837444]",1,3,0,4329392,4329392.0,2.3079058935071397,0,15.007169961929321,0,"[1486634.266422379, 2484298.5384240365, 22203607.65658547]","[2, 1, 6]","[1720639.962575653, 3650536.0]","['; gamma used= 0.5227579585747102', 'flipped coin and will select greedily...', 'averageBytePerNet:[743317.1332111895, 2484298.5384240365, 3574843.131317094], numNetworkHighestAverageByte: 1', 'choosing greedily']"
10,1498746855.0578153,"29/06/2017 22:34:15",7,2,0.5227579585747102,41250000.0,"[0.8094388510826562, 0.804595441431446, 1.0]","[0.32149226581826795, 0.32056584154275625, 0.35794189263897574]",1,3,0,4257120,4257120.0,2.269377692179081,0,15.007180213928223,0,"[1486634.266422379, 2484298.5384240365, 26460727.65658547]","[2, 1, 7]","[1720639.962575653, 3650536.0]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
11,1498746870.0649955,"29/06/2017 22:34:30",8,2,0.5,41250000.0,"[0.7820668802055827, 0.7773872552154885, 1.0]","[0.3194466812374142, 0.31853249705154985, 0.3620208217110359]",1,3,0,4136936,4136936.0,2.2054258505621487,0,15.006393432617188,0,"[1486634.266422379, 2484298.5384240365, 30597663.65658547]","[2, 1, 8]","[4329392.0, 4257120.0]","['; gamma used= 0.5', 'flipped coin and will select greedily...', 'averageBytePerNet:[743317.1332111895, 2484298.5384240365, 3780103.9509407813], numNetworkHighestAverageByte: 1', 'choosing greedily']"
12,1498746885.071389,"29/06/2017 22:34:45",8,2,0.5,41250000.0,"[0.7573288202067924, 0.7527972194416165, 1.0]","[0.3169126425571093, 0.31597522574647285, 0.3671121316964178]",1,3,0,2179240,2179240.0,1.1617196983936153,0,15.006993532180786,0,"[1486634.266422379, 2484298.5384240365, 32776903.65658547]","[2, 1, 9]","[4329392.0, 4257120.0]","['; gamma used= 0.4807498567691362', 'no selection ----- in the middle of a block']"
13,1498746900.0783825,"29/06/2017 22:35:00",9,2,0.4807498567691362,41250000.0,"[0.7446136569104789, 0.7401581394029124, 1.0]","[0.31585407999803894, 0.3149229972694745, 0.3692229227324866]",0,1,4.480571985244751,936856,1336024.5022033795,0.7127099013570696,0.01021432876586914,14.996558904647827,0,"[2822658.7686257586, 2484298.5384240365, 32776903.65658547]","[3, 1, 9]","[4136936.0, 2179240.0]","['; gamma used= 0.4807498567691362', 'flipped coin but will not select greedily...', 'choosing randomly']"
14,1498746915.0851557,"29/06/2017 22:35:15",10,2,0.4807498567691362,41250000.0,"[0.7565214164989119, 0.7401581394029124, 1.0]","[0.31708539059378943, 0.31357347948358605, 0.36934112992262447]",-1,3,4.2296154499053955,4910168,6838656.095427283,3.647590412448334,0.00900125503540039,14.99873685836792,1448,"[2822658.7686257586, 2484298.5384240365, 39615559.75201275]","[3, 1, 10]","[1336024.5022033795]","['; gamma used= 0.4641588833612779', 'current gain: 1336024.5022033795, prev block gain: [4136936.0, 2179240.0]', ' ----- switch back']"
