"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498680300.0000694,"29/06/2017 04:05:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,3,3.709041118621826,18226280,24214044.343860343,12.914959208832338,0.0013759136199951172,14.999068260192871,0,"[0, 0, 24214044.343860343]","[0, 0, 1]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498680315.0005136,"29/06/2017 04:05:15",2,1,0.7937005259840998,41250000.0,"[0.6275650975200805, 0.6275650975200805, 1.0]","[0.3219765426913039, 0.3219765426913039, 0.35604691461739224]",2,2,4.091110467910767,8783624,12078223.664528877,6.442455544274463,0.007236003875732422,14.99828577041626,10360,"[0, 12078223.664528877, 24214044.343860343]","[0, 1, 1]","[24214044.343860343]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498680330.0060353,"29/06/2017 04:05:30",3,1,0.6933612743506348,41250000.0,"[0.6275650975200805, 0.7185203541545168, 1.0]","[0.31314461602867605, 0.32503267576051015, 0.36182270821081375]",2,1,4.200720310211182,3121888,4336332.8928986965,2.3128317111645886,0.00535130500793457,14.999216318130493,4408,"[4336332.8928986965, 12078223.664528877, 24214044.343860343]","[1, 1, 1]","[12078223.664528877]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498680345.010603,"29/06/2017 04:05:45",4,2,0.6299605249474366,41250000.0,"[0.6415723113474218, 0.7185203541545168, 1.0]","[0.3105791127787914, 0.3226438142131327, 0.3667770730080758]",-1,2,2.902994155883789,2903240,3600024.3572295182,1.9201812192898162,0.008955240249633789,14.998685836791992,0,"[4336332.8928986965, 15678248.021758394, 24214044.343860343]","[1, 2, 1]","[4336332.8928986965]","['; gamma used= 0.6299605249474366', 'current gain: 4336332.8928986965, prev block gain: [12078223.664528877]', ' ----- switch back']"
5,1498680360.018244,"29/06/2017 04:06:00",4,2,0.6299605249474366,41250000.0,"[0.6415723113474218, 0.7308488126655391, 1.0]","[0.30721582416377485, 0.3228400682117565, 0.3699441076244686]",-1,2,0,7096648,7096648.0,3.7830854803148926,0,15.007111072540283,0,"[4336332.8928986965, 22774896.021758392, 24214044.343860343]","[1, 3, 1]","[4336332.8928986965]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498680375.025355,"29/06/2017 04:06:15",5,2,0.5848035476425733,41250000.0,"[0.6415723113474218, 0.7557745673690186, 1.0]","[0.30604841014751694, 0.32582709631610707, 0.368124493536376]",0,3,4.3352370262146,6194544,8713616.62741246,4.648553446429738,0.008357763290405273,14.995833396911621,7240,"[4336332.8928986965, 22774896.021758392, 32927660.971272804]","[1, 3, 2]","[3600024.3572295182, 7096648.0]","['; gamma used= 0.5848035476425733', 'flipped coin but will not select greedily...', 'choosing randomly']"
7,1498680390.0295463,"29/06/2017 04:06:30",5,2,0.5848035476425733,41250000.0,"[0.5774715253510948, 0.6802636032149656, 1.0]","[0.2984568608307887, 0.3189302178693648, 0.38261292129984653]",0,3,0,5492264,5492264.0,2.92776691057784,0,15.007380485534668,0,"[4336332.8928986965, 22774896.021758392, 38419924.971272804]","[1, 3, 3]","[3600024.3572295182, 7096648.0]","['; gamma used= 0.5503212081491045', 'current gain: 8713616.62741246, prev block gain: [3600024.3572295182, 7096648.0]', 'no selection ----- in the middle of a block']"
8,1498680405.0369267,"29/06/2017 04:06:45",6,2,0.5503212081491045,41250000.0,"[0.5404008344856561, 0.6365941915908006, 1.0]","[0.29506527620296064, 0.3149349185719111, 0.3899998052251283]",0,2,4.5824244022369385,1313336,1891321.6848302213,1.009047847332646,0.011945962905883789,14.994901895523071,0,"[4336332.8928986965, 24666217.706588615, 38419924.971272804]","[1, 4, 3]","[8713616.62741246, 5492264.0]","['; gamma used= 0.5503212081491045', 'flipped coin but will not select greedily...', 'choosing randomly']"
9,1498680420.0437746,"29/06/2017 04:07:00",7,2,0.5503212081491045,41250000.0,"[0.5404008344856561, 0.6529504180752764, 1.0]","[0.29183618952922874, 0.3163253783771899, 0.39183843209358143]",-1,3,4.319657325744629,6104768,8574194.19911204,4.5733742524335215,0.010085582733154297,14.998456239700317,4440,"[4336332.8928986965, 24666217.706588615, 46994119.17038485]","[1, 4, 4]","[1891321.6848302213]","['; gamma used= 0.5227579585747102', 'current gain: 1891321.6848302213, prev block gain: [8713616.62741246, 5492264.0]', ' ----- switch back']"
10,1498680435.0523164,"29/06/2017 04:07:15",7,2,0.5227579585747102,41250000.0,"[0.5220001845358374, 0.6307174544844146, 1.0]","[0.28790880615445635, 0.3131599742542488, 0.39893121959129485]",-1,3,0,5473920,5473920.0,2.91800206988623,0,15.007309436798096,0,"[4336332.8928986965, 24666217.706588615, 52468039.17038485]","[1, 4, 5]","[1891321.6848302213]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
11,1498680450.0596259,"29/06/2017 04:07:30",8,2,0.5,41250000.0,"[0.5105819190077171, 0.6169211004181284, 1.0]","[0.2866622470126605, 0.3116537935438399, 0.40168395944349955]",0,2,4.397819995880127,4050056,5730435.885422097,3.0567506391735444,0.006022453308105469,14.997457265853882,0,"[4336332.8928986965, 30396653.59201071, 52468039.17038485]","[1, 5, 5]","[8574194.19911204, 5473920.0]","['; gamma used= 0.5', 'flipped coin but will not select greedily...', 'choosing randomly']"
12,1498680465.0631056,"29/06/2017 04:07:45",9,2,0.5,41250000.0,"[0.5105819190077171, 0.6626006992557364, 1.0]","[0.2822460203032041, 0.31856868032918995, 0.39918529936760594]",-1,3,4.582731485366821,5722496,8240434.330268627,4.395524090047498,0.0107879638671875,14.997864484786987,4408,"[4336332.8928986965, 30396653.59201071, 60708473.500653476]","[1, 5, 6]","[5730435.885422097]","['; gamma used= 0.4807498567691362', 'current gain: 5730435.885422097, prev block gain: [8574194.19911204, 5473920.0]', ' ----- switch back']"
13,1498680480.071758,"29/06/2017 04:08:00",9,2,0.4807498567691362,41250000.0,"[0.4950422171328429, 0.6424342637726153, 1.0]","[0.2788210982741048, 0.3157706130690774, 0.40540828865681783]",-1,3,0,7506560,7506560.0,4.002299654166512,0,15.004493713378906,0,"[4336332.8928986965, 30396653.59201071, 68215033.50065348]","[1, 5, 7]","[5730435.885422097]","['; gamma used= 0.4641588833612779', 'no selection ----- in the middle of a block']"
