"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498680300.0001101,"29/06/2017 04:05:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,2,4.676353216171265,466256,677476.8219883302,0.36134280234933314,0.0015957355499267578,14.999093770980835,0,"[0, 677476.8219883302, 0]","[0, 1, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498680315.0007997,"29/06/2017 04:05:15",2,1,0.7937005259840998,41250000.0,"[0.987049110068998, 1.0, 0.987049110068998]","[0.3330338855026472, 0.33393222899470565, 0.3330338855026472]",2,1,4.219020128250122,1017624,1415926.6472506346,0.755251475732275,0.009163379669189453,14.99820065498352,0,"[1415926.6472506346, 677476.8219883302, 0]","[1, 1, 0]","[677476.8219883302]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498680330.0081637,"29/06/2017 04:05:30",3,1,0.6933612743506348,41250000.0,"[1.0, 0.9971728421071903, 0.9842585663868756]","[0.3339699234423954, 0.33367915167049056, 0.332350924887114]",2,3,4.620749473571777,1364016,1971350.9686202358,1.0514917064322449,0.009450197219848633,14.998508930206299,0,"[1415926.6472506346, 677476.8219883302, 1971350.9686202358]","[1, 1, 1]","[1415926.6472506346]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498680345.0161228,"29/06/2017 04:05:45",4,2,0.6299605249474366,41250000.0,"[1.0, 0.9971728421071903, 0.9941856630608428]","[0.3336896590858597, 0.3333399316891807, 0.3329704092249596]",0,1,4.1650872230529785,5193104,7192228.776449932,3.8397751007664866,0.02276134490966797,14.984687566757202,5792,"[8608155.423700567, 677476.8219883302, 1971350.9686202358]","[2, 1, 1]","[1971350.9686202358]","['; gamma used= 0.6299605249474366', 'current gain: 1971350.9686202358, prev block gain: [1415926.6472506346]', 'flipped coin but will not select greedily...', 'choosing randomly']"
5,1498680360.0235717,"29/06/2017 04:06:00",4,2,0.6299605249474366,41250000.0,"[1.0, 0.9006064508095066, 0.8979085507010575]","[0.34329764851845834, 0.32855131019658723, 0.3281510412849544]",0,1,0,7130824,7130824.0,3.8008352218624464,0,15.008962154388428,0,"[15738979.423700567, 677476.8219883302, 1971350.9686202358]","[3, 1, 1]","[1971350.9686202358]","['; gamma used= 0.5848035476425733', 'current gain: 7192228.776449932, prev block gain: [1971350.9686202358]', 'no selection ----- in the middle of a block']"
6,1498680375.032534,"29/06/2017 04:06:15",5,2,0.5848035476425733,41250000.0,"[1.0, 0.8140992061705203, 0.8116604513352184]","[0.353058832845888, 0.32366339679834466, 0.3232777703557673]",1,1,0,6262600,6262600.0,3.3382864142355277,0,15.007939338684082,0,"[22001579.423700567, 677476.8219883302, 1971350.9686202358]","[4, 1, 1]","[7192228.776449932, 7130824.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[5246326.4745668555, 677476.8219883302, 1971350.9686202358], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498680390.0404732,"29/06/2017 04:06:30",5,2,0.5848035476425733,41250000.0,"[1.0, 0.7699935723734617, 0.7676869425013968]","[0.36064111384413233, 0.3198838113047531, 0.3194750748511147]",1,1,0,7141536,7141536.0,3.8072328166844467,0,15.006250143051147,0,"[29143115.423700567, 677476.8219883302, 1971350.9686202358]","[5, 1, 1]","[7192228.776449932, 7130824.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498680405.0467234,"29/06/2017 04:06:45",6,2,0.5503212081491045,41250000.0,"[1.0, 0.7226064709733778, 0.7204417961871237]","[0.36750503946361784, 0.31644670030729494, 0.31604826022908716]",1,1,0,4218024,4218024.0,2.248567154457252,0,15.006975412368774,0,"[33361139.423700567, 677476.8219883302, 1971350.9686202358]","[6, 1, 1]","[6262600.0, 7141536.0]","['; gamma used= 0.5503212081491045', 'flipped coin and will select greedily...', 'averageBytePerNet:[5828623.0847401135, 677476.8219883302, 1971350.9686202358], numNetworkHighestAverageByte: 1', 'choosing greedily']"
9,1498680420.0536988,"29/06/2017 04:07:00",6,2,0.5503212081491045,41250000.0,"[1.0, 0.6973087757014397, 0.6952198839109173]","[0.37372447088971383, 0.3133461020767064, 0.31292942703357984]",1,1,0,3680816,3680816.0,1.9622352210112535,0,15.006624937057495,0,"[37041955.42370057, 677476.8219883302, 1971350.9686202358]","[7, 1, 1]","[6262600.0, 7141536.0]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
10,1498680435.0603237,"29/06/2017 04:07:15",7,2,0.5227579585747102,41250000.0,"[1.0, 0.6759577186844068, 0.6739327871497652]","[0.37734383529436344, 0.31153370522267954, 0.311122459482957]",0,3,4.73389744758606,2209648,3228949.094888481,1.7225571211446498,0.010333776473999023,14.996073246002197,0,"[37041955.42370057, 677476.8219883302, 5200300.063508716]","[7, 1, 2]","[4218024.0, 3680816.0]","['; gamma used= 0.5227579585747102', 'flipped coin but will not select greedily...', 'choosing randomly']"
11,1498680450.0667307,"29/06/2017 04:07:30",8,2,0.5227579585747102,41250000.0,"[1.0, 0.6759577186844068, 0.702793605634985]","[0.3768609794929811, 0.3087491348451787, 0.3143898856618401]",-1,1,4.622706890106201,1689816,2442651.252574098,1.3028474795758505,0.008173465728759766,14.998847007751465,0,"[39484606.67627467, 677476.8219883302, 5200300.063508716]","[8, 1, 2]","[3228949.094888481]","['; gamma used= 0.5', 'current gain: 3228949.094888481, prev block gain: [4218024.0, 3680816.0]', ' ----- switch back']"
