"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498680300.0000656,"29/06/2017 04:05:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,2,4.370642900466919,734136,1036016.114621703,0.552559651285083,0.0009768009185791016,14.999518871307373,0,"[0, 1036016.114621703, 0]","[0, 1, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498680315.0005612,"29/06/2017 04:05:15",2,1,0.7937005259840998,41250000.0,"[0.9802631538443005, 1.0, 0.9802631538443005]","[0.33287488996240533, 0.33425022007518934, 0.33287488996240533]",2,1,4.279309034347534,676216,946168.9680718009,0.5046664606926862,0.009218692779541016,14.998721599578857,0,"[946168.9680718009, 1036016.114621703, 0]","[1, 1, 0]","[1036016.114621703]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498680330.0085015,"29/06/2017 04:05:30",3,1,0.6933612743506348,41250000.0,"[0.9907118021632123, 1.0, 0.9802631538443005]","[0.33337325727101785, 0.33433190592690526, 0.33229483680207683]",2,3,4.159142732620239,2674456,3700639.9321959564,1.9738373951873789,0.008305549621582031,14.998763084411621,0,"[946168.9680718009, 1036016.114621703, 3700639.9321959564]","[1, 1, 1]","[946168.9680718009]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498680345.0155702,"29/06/2017 04:05:45",4,2,0.6299605249474366,41250000.0,"[0.9907118021632123, 1.0, 0.9989048221173763]","[0.3326120880514571, 0.33376173373639045, 0.3336261782121524]",1,3,0,5179496,5179496.0,2.7609973687687317,0,15.007608652114868,0,"[946168.9680718009, 1036016.114621703, 8880135.932195956]","[1, 1, 2]","[3700639.9321959564]","['; gamma used= 0.6299605249474366', 'current gain: 3700639.9321959564, prev block gain: [946168.9680718009]', 'flipped coin and will select greedily...', 'averageBytePerNet:[946168.9680718009, 1036016.114621703, 3700639.9321959564], numNetworkHighestAverageByte: 1', 'choosing greedily']"
5,1498680360.0231788,"29/06/2017 04:06:00",4,2,0.6299605249474366,41250000.0,"[0.944415407209314, 0.9532695635069549, 1.0]","[0.33025561896408057, 0.3315242918255372, 0.33822008921038216]",1,3,0,2661424,2661424.0,1.4188542351185423,0,15.006046056747437,0,"[946168.9680718009, 1036016.114621703, 11541559.932195956]","[1, 1, 3]","[3700639.9321959564]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498680375.0292249,"29/06/2017 04:06:15",5,2,0.5848035476425733,41250000.0,"[0.9209557736406111, 0.9295899893689674, 1.0]","[0.3290763966938711, 0.3303340140195854, 0.34058958928654354]",1,3,0,2862696,2862696.0,1.5261540632748323,0,15.006065607070923,0,"[946168.9680718009, 1036016.114621703, 14404255.932195956]","[1, 1, 4]","[5179496.0, 2661424.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[946168.9680718009, 1036016.114621703, 3847186.6440653186], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498680390.0352905,"29/06/2017 04:06:30",5,2,0.5848035476425733,41250000.0,"[0.8978032690785317, 0.9062204236571972, 1.0]","[0.3274203164399675, 0.32877016805197856, 0.343809515508054]",1,3,0,2688936,2688936.0,1.4334867939361664,0,15.006408214569092,0,"[946168.9680718009, 1036016.114621703, 17093191.932195954]","[1, 1, 5]","[5179496.0, 2661424.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498680405.0416987,"29/06/2017 04:06:45",6,2,0.5503212081491045,41250000.0,"[0.8765864718115686, 0.8848047130331426, 1.0]","[0.3261881407986973, 0.32752644042243, 0.34628541877887276]",0,3,0,4889896,4889896.0,2.607334748833619,0,15.0035080909729,0,"[946168.9680718009, 1036016.114621703, 21983087.932195954]","[1, 1, 6]","[2862696.0, 2688936.0]","['; gamma used= 0.5503212081491045', 'flipped coin but will not select greedily...', 'choosing randomly']"
9,1498680420.0452068,"29/06/2017 04:07:00",6,2,0.5503212081491045,41250000.0,"[0.8258258572682214, 0.8335682036542176, 1.0]","[0.3224513811985459, 0.32384078536732586, 0.35370783343412826]",0,3,0,3145056,3145056.0,1.6769460862300967,0,15.00373101234436,0,"[946168.9680718009, 1036016.114621703, 25128143.932195954]","[1, 1, 7]","[2862696.0, 2688936.0]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
10,1498680435.0489378,"29/06/2017 04:07:15",7,2,0.5227579585747102,41250000.0,"[0.7947420930633792, 0.8021930205414586, 1.0]","[0.32030340973436267, 0.32167267607510486, 0.3580239141905325]",0,3,0,3467960,3467960.0,1.8487262161761717,0,15.006916522979736,0,"[946168.9680718009, 1036016.114621703, 28596103.932195954]","[1, 1, 8]","[4889896.0, 3145056.0]","['; gamma used= 0.5227579585747102', 'flipped coin but will not select greedily...', 'choosing randomly']"
11,1498680450.0558543,"29/06/2017 04:07:30",7,2,0.5227579585747102,41250000.0,"[0.764239111341747, 0.7714040649087216, 1.0]","[0.31736592879073455, 0.3187787761570524, 0.363855295052213]",0,3,0,2914824,2914824.0,1.5542191178776001,0,15.003413438796997,0,"[946168.9680718009, 1036016.114621703, 31510927.932195954]","[1, 1, 9]","[4889896.0, 3145056.0]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
