"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498439100.000122,"26/06/2017 09:05:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,3,4.211445569992065,2451516,3408609.8295456027,1.8180813473933242,0.0019459724426269531,14.998712062835693,0,"[0, 0, 3408609.8295456027]","[0, 0, 1]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498439115.00078,"26/06/2017 09:05:15",2,1,0.7937005259840998,41250000.0,"[0.9365186635686357, 0.9365186635686357, 1.0]","[0.33181389996898436, 0.33181389996898436, 0.3363722000620312]",2,1,3.4509849548339844,298460,387661.03107686347,0.2067839350082699,0.010720014572143555,14.99772334098816,0,"[387661.03107686347, 0, 3408609.8295456027]","[1, 0, 1]","[3408609.8295456027]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498439130.0092235,"26/06/2017 09:05:30",3,1,0.6933612743506348,41250000.0,"[0.9405958126964209, 0.9365186635686357, 1.0]","[0.33136777459729916, 0.33093323790328155, 0.33769898749941923]",2,2,6.493882894515991,1672440,2949556.798736497,1.5733166975524087,0.009699821472167969,14.997905015945435,0,"[387661.03107686347, 2949556.798736497, 3408609.8295456027]","[1, 1, 1]","[387661.03107686347]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498439145.0168283,"26/06/2017 09:05:45",4,2,0.6299605249474366,41250000.0,"[0.9405958126964209, 0.9506865762350648, 1.0]","[0.33036857333307573, 0.3316600351622675, 0.33797139150465677]",0,1,3.9593217372894287,5098408,6927573.082689686,3.695916026146319,0.012781381607055664,14.995087623596191,5792,"[7315234.113766549, 2949556.798736497, 3408609.8295456027]","[2, 1, 1]","[2949556.798736497]","['; gamma used= 0.6299605249474366', 'current gain: 2949556.798736497, prev block gain: [387661.03107686347]', 'flipped coin but will not select greedily...', 'choosing randomly']"
5,1498439160.0246973,"26/06/2017 09:06:00",4,2,0.6299605249474366,41250000.0,"[1.0, 0.915373554027584, 0.9628552426317741]","[0.3391886671975731, 0.32698095105487246, 0.3338303817475544]",0,1,0,7206696,7206696.0,3.8415997979735472,0,15.007697582244873,0,"[14521930.11376655, 2949556.798736497, 3408609.8295456027]","[3, 1, 1]","[2949556.798736497]","['; gamma used= 0.5848035476425733', 'current gain: 6927573.082689686, prev block gain: [2949556.798736497]', 'no selection ----- in the middle of a block']"
6,1498439175.032395,"26/06/2017 09:06:15",5,2,0.5848035476425733,41250000.0,"[1.0, 0.8257116544319838, 0.8685424566548419]","[0.3490389304009648, 0.3221803269495276, 0.32878074264950763]",1,1,0,5564664,5564664.0,2.9664756802343093,0,15.00680160522461,0,"[20086594.11376655, 2949556.798736497, 3408609.8295456027]","[4, 1, 1]","[6927573.082689686, 7206696.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[4840643.371255516, 2949556.798736497, 3408609.8295456027], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498439190.0391965,"26/06/2017 09:06:30",5,2,0.5848035476425733,41250000.0,"[1.0, 0.7858398813722343, 0.8266024797408406]","[0.355570053706755, 0.31870674723129777, 0.3257231990619473]",1,1,0,4006616,4006616.0,2.1359037502046223,0,15.006728649139404,0,"[24093210.11376655, 2949556.798736497, 3408609.8295456027]","[5, 1, 1]","[6927573.082689686, 7206696.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498439205.0459251,"26/06/2017 09:06:45",6,2,0.5503212081491045,41250000.0,"[1.0, 0.7583294293918609, 0.7976650226776295]","[0.3593714543220584, 0.3168540966928213, 0.3237744489851203]",1,1,0,4926096,4926096.0,2.6262228688732354,0,15.005873441696167,0,"[29019306.11376655, 2949556.798736497, 3408609.8295456027]","[6, 1, 1]","[5564664.0, 4006616.0]","['; gamma used= 0.5503212081491045', 'flipped coin and will select greedily...', 'averageBytePerNet:[4818642.02275331, 2949556.798736497, 3408609.8295456027], numNetworkHighestAverageByte: 1', 'choosing greedily']"
9,1498439220.0517986,"26/06/2017 09:07:00",6,2,0.5503212081491045,41250000.0,"[1.0, 0.7274164983949215, 0.7651485953190339]","[0.365718882819033, 0.31352834741719593, 0.3207527697637711]",1,1,0,5965760,5965760.0,3.180154264972757,0,15.007473230361938,0,"[34985066.11376655, 2949556.798736497, 3408609.8295456027]","[7, 1, 1]","[5564664.0, 4006616.0]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
10,1498439235.0592718,"26/06/2017 09:07:15",7,2,0.5227579585747102,41250000.0,"[1.0, 0.6916615962958713, 0.7275390371398833]","[0.37152527044494327, 0.3106985464437232, 0.3177761831113336]",0,1,0,7151672,7151672.0,3.812413892292615,0,15.007126092910767,0,"[42136738.11376655, 2949556.798736497, 3408609.8295456027]","[8, 1, 1]","[4926096.0, 5965760.0]","['; gamma used= 0.5227579585747102', 'flipped coin but will not select greedily...', 'choosing randomly']"
