"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498387320.0002222,"25/06/2017 18:42:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,3,4.4031195640563965,4650256,6582708.854805542,3.511061331298957,0.002152681350708008,14.99878978729248,0,"[0, 0, 6582708.854805542]","[0, 0, 1]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498387335.0011647,"25/06/2017 18:42:15",2,1,0.7937005259840998,41250000.0,"[0.88103371801423, 0.88103371801423, 1.0]","[0.33037146003036755, 0.33037146003036755, 0.3392570799392649]",2,1,4.066709041595459,737032,1011295.6053797493,0.5395293394722918,0.01834726333618164,14.995226860046387,5920,"[1011295.6053797493, 0, 6582708.854805542]","[1, 0, 1]","[6582708.854805542]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498387350.0147388,"25/06/2017 18:42:30",3,1,0.6933612743506348,41250000.0,"[0.8910747452732108, 0.88103371801423, 1.0]","[0.3296872838973032, 0.3285765886111407, 0.3417361274915561]",2,2,4.047344446182251,900656,1233561.6287418338,0.6580228259165926,0.015036582946777344,14.99718952178955,8880,"[1011295.6053797493, 1233561.6287418338, 6582708.854805542]","[1, 1, 1]","[1011295.6053797493]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498387365.026965,"25/06/2017 18:42:45",4,2,0.6299605249474366,41250000.0,"[0.8910747452732108, 0.886583626371371, 1.0]","[0.3286957636460105, 0.32809745706597865, 0.34320677928801085]",0,3,4.514105796813965,2802372,4009755.527473375,2.1397522908311823,0.01908564567565918,14.991475582122803,0,"[1011295.6053797493, 1233561.6287418338, 10592464.382278917]","[1, 1, 2]","[1233561.6287418338]","['; gamma used= 0.6299605249474366', 'current gain: 1233561.6287418338, prev block gain: [1011295.6053797493]', 'flipped coin but will not select greedily...', 'choosing randomly']"
5,1498387380.0375261,"25/06/2017 18:43:00",4,2,0.6299605249474366,41250000.0,"[0.8432109456082134, 0.838961065745556, 1.0]","[0.32546238349095064, 0.32480450806966843, 0.34973310843938094]",0,3,0,9461232,9461232.0,5.042189997522695,0,15.011305809020996,0,"[1011295.6053797493, 1233561.6287418338, 20053696.38227892]","[1, 1, 3]","[1233561.6287418338]","['; gamma used= 0.5848035476425733', 'current gain: 4009755.527473375, prev block gain: [1233561.6287418338]', 'no selection ----- in the middle of a block']"
6,1498387395.048832,"25/06/2017 18:43:15",5,2,0.5848035476425733,41250000.0,"[0.7402170807884558, 0.736486301815504, 1.0]","[0.3190250743532295, 0.3183996437082119, 0.3625752819385586]",0,2,4.383547306060791,1175776,1661533.7344222667,0.8865107649243746,0.016177892684936523,14.993918180465698,0,"[1011295.6053797493, 2895095.363164101, 20053696.38227892]","[1, 2, 3]","[4009755.527473375, 9461232.0]","['; gamma used= 0.5848035476425733', 'flipped coin but will not select greedily...', 'choosing randomly']"
7,1498387410.058928,"25/06/2017 18:43:30",6,2,0.5848035476425733,41250000.0,"[0.7402170807884558, 0.7537773473823975, 1.0]","[0.3169049842072241, 0.3193499633259674, 0.36374505246680855]",-1,3,5.111976623535156,1563840,2372679.514320674,1.2657953255839827,0.01726222038269043,14.995659828186035,5920,"[1011295.6053797493, 2895095.363164101, 22426375.896599595]","[1, 2, 4]","[1661533.7344222667]","['; gamma used= 0.5503212081491045', 'current gain: 1661533.7344222667, prev block gain: [4009755.527473375, 9461232.0]', ' ----- switch back']"
8,1498387425.07185,"25/06/2017 18:43:45",6,2,0.5503212081491045,41250000.0,"[0.7328349965651599, 0.7462600284655436, 1.0]","[0.3153281930281101, 0.31791259966264773, 0.36675920730924216]",-1,3,0,3769144,3769144.0,2.0085911174370534,0,15.012090682983398,0,"[1011295.6053797493, 2895095.363164101, 26195519.896599595]","[1, 2, 5]","[1661533.7344222667]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
9,1498387440.0839407,"25/06/2017 18:44:00",7,2,0.5227579585747102,41250000.0,"[0.7212591825307386, 0.7344721534986977, 1.0]","[0.31442075659887303, 0.3169885396236388, 0.36859070377748815]",1,3,0,2858352,2858352.0,1.523382225848888,0,15.010557174682617,0,"[1011295.6053797493, 2895095.363164101, 29053871.896599595]","[1, 2, 6]","[2372679.514320674, 3769144.0]","['; gamma used= 0.5227579585747102', 'flipped coin and will select greedily...', 'averageBytePerNet:[1011295.6053797493, 1447547.6815820504, 5239103.979319919], numNetworkHighestAverageByte: 1', 'choosing greedily']"
10,1498387455.094498,"25/06/2017 18:44:15",7,2,0.5227579585747102,41250000.0,"[0.7047906125435276, 0.717701890663208, 1.0]","[0.3121347355276791, 0.31479961025950787, 0.373065654212813]",1,3,0,2174896,2174896.0,1.159164056626467,0,15.010099649429321,0,"[1011295.6053797493, 2895095.363164101, 31228767.896599595]","[1, 2, 7]","[2372679.514320674, 3769144.0]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
11,1498387470.1045976,"25/06/2017 18:44:30",8,2,0.5,41250000.0,"[0.6925121880937027, 0.7051985339425473, 1.0]","[0.31107778801861785, 0.3137233002007694, 0.37519891178061276]",1,3,0,2253088,2253088.0,1.200827696476425,0,15.010233402252197,0,"[1011295.6053797493, 2895095.363164101, 33481855.896599595]","[1, 2, 8]","[2858352.0, 2174896.0]","['; gamma used= 0.5', 'flipped coin and will select greedily...', 'averageBytePerNet:[1011295.6053797493, 1447547.6815820504, 4461252.556657085], numNetworkHighestAverageByte: 1', 'choosing greedily']"
