"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498387320.000105,"25/06/2017 18:42:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,3,5.3117194175720215,2253088,3488496.9592547016,1.8606539421758916,0.0016417503356933594,14.999014616012573,0,"[0, 0, 3488496.9592547016]","[0, 0, 1]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498387335.0007613,"25/06/2017 18:42:15",2,1,0.7937005259840998,41250000.0,"[0.9350802219850258, 0.9350802219850258, 1.0]","[0.3317779131957756, 0.3317779131957756, 0.33644417360844886]",2,2,4.662641525268555,2229920,3236409.4895358537,1.7269000571136688,0.014324426651000977,14.992920875549316,0,"[0, 3236409.4895358537, 3488496.9592547016]","[0, 1, 1]","[3488496.9592547016]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498387350.0080066,"25/06/2017 18:42:30",3,1,0.6933612743506348,41250000.0,"[0.9350802219850258, 0.9696149243579664, 1.0]","[0.3298336436252567, 0.3334793539641372, 0.33668700241060606]",2,1,4.636178493499756,867352,1255409.951124171,0.6696169298369425,0.008651494979858398,14.998544931411743,0,"[1255409.951124171, 3236409.4895358537, 3488496.9592547016]","[1, 1, 1]","[3236409.4895358537]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498387365.015203,"25/06/2017 18:42:45",4,2,0.6299605249474366,41250000.0,"[0.9410752476330861, 0.9696149243579664, 1.0]","[0.3296268479851338, 0.3332551307529354, 0.3371180212619308]",-1,2,4.650831699371338,3061072,4436896.523508225,2.366586645041054,0.00833892822265625,14.998467206954956,0,"[1255409.951124171, 7673306.013044078, 3488496.9592547016]","[1, 2, 1]","[1255409.951124171]","['; gamma used= 0.6299605249474366', 'current gain: 1255409.951124171, prev block gain: [3236409.4895358537]', ' ----- switch back']"
5,1498387380.0220091,"25/06/2017 18:43:00",4,2,0.6299605249474366,41250000.0,"[0.9410752476330861, 0.9901598392295213, 1.0]","[0.32823365178771396, 0.33518626653621786, 0.3365800816760681]",-1,2,0,3611312,3611312.0,1.923780868131983,0,15.017560720443726,0,"[1255409.951124171, 11284618.013044078, 3488496.9592547016]","[1, 3, 1]","[1255409.951124171]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498387395.0395699,"25/06/2017 18:43:15",5,2,0.5848035476425733,41250000.0,"[0.9343453029880444, 1.0, 0.9928486646928943]","[0.32746309422607855, 0.33677562956911977, 0.3357612762048017]",0,1,3.3414905071258545,3573664,4598474.060017966,2.4535399584886317,0.013300180435180664,14.99376130104065,5920,"[5853884.0111421365, 11284618.013044078, 3488496.9592547016]","[2, 3, 1]","[4436896.523508225, 3611312.0]","['; gamma used= 0.5848035476425733', 'flipped coin but will not select greedily...', 'choosing randomly']"
7,1498387410.0466313,"25/06/2017 18:43:30",5,2,0.5848035476425733,41250000.0,"[0.9945542356470864, 1.0, 0.9928486646928943]","[0.33314566914195665, 0.3339653927669971, 0.33288893809104625]",0,1,0,6133728,6133728.0,3.269484668388967,0,15.008427619934082,0,"[11987612.011142137, 11284618.013044078, 3488496.9592547016]","[3, 3, 1]","[4436896.523508225, 3611312.0]","['; gamma used= 0.5503212081491045', 'current gain: 4598474.060017966, prev block gain: [4436896.523508225, 3611312.0]', 'no selection ----- in the middle of a block']"
8,1498387425.055059,"25/06/2017 18:43:45",6,2,0.5503212081491045,41250000.0,"[1.0, 0.9251151258867857, 0.918499317423894]","[0.3415767467304873, 0.329734726516266, 0.32868852675324667]",0,1,0,5059312,5059312.0,2.696846773664854,0,15.008081436157227,0,"[17046924.011142135, 11284618.013044078, 3488496.9592547016]","[4, 3, 1]","[4598474.060017966, 6133728.0]","['; gamma used= 0.5503212081491045', 'flipped coin but will not select greedily...', 'choosing randomly']"
9,1498387440.0631404,"25/06/2017 18:44:00",6,2,0.5503212081491045,41250000.0,"[1.0, 0.8690053460051756, 0.8627907973922252]","[0.3489516480884472, 0.32606701365502233, 0.3249813382565305]",0,1,0,5792000,5792000.0,3.0877789829067464,0,15.006255388259888,0,"[22838924.011142135, 11284618.013044078, 3488496.9592547016]","[5, 3, 1]","[4598474.060017966, 6133728.0]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
10,1498387455.0693958,"25/06/2017 18:44:15",7,2,0.5227579585747102,41250000.0,"[1.0, 0.8089354738309522, 0.8031505050157746]","[0.35695798694375525, 0.32204947885814805, 0.3209925341980967]",0,1,0,6046848,6046848.0,3.223614625514366,0,15.00637936592102,0,"[28885772.011142135, 11284618.013044078, 3488496.9592547016]","[6, 3, 1]","[5059312.0, 5792000.0]","['; gamma used= 0.5227579585747102', 'flipped coin but will not select greedily...', 'choosing randomly']"
