"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498387320.000106,"25/06/2017 18:42:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,1,3.035954236984253,1649272,2067822.278853626,1.1029159102724562,0.001737356185913086,14.998947858810425,0,"[2067822.278853626, 0, 0]","[1, 0, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498387335.0007913,"25/06/2017 18:42:15",2,1,0.7937005259840998,41250000.0,"[1.0, 0.960993692543696, 0.960993692543696]","[0.3351692939658367, 0.33241535301708164, 0.33241535301708164]",2,2,3.6020400524139404,2903240,3821171.012062815,2.0386914053277225,0.012592792510986328,14.994602918624878,0,"[2067822.278853626, 3821171.012062815, 0]","[1, 1, 0]","[2067822.278853626]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498387350.007987,"25/06/2017 18:42:30",3,1,0.6933612743506348,41250000.0,"[0.9969725990097688, 1.0, 0.9580843792872833]","[0.3345737285651413, 0.3348878742443928, 0.3305383971904659]",2,3,3.1543095111846924,9181768,11627026.26080558,6.201695178320516,0.00812220573425293,14.99851369857788,0,"[2067822.278853626, 3821171.012062815, 11627026.26080558]","[1, 1, 1]","[3821171.012062815]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498387365.014623,"25/06/2017 18:42:45",4,2,0.6299605249474366,41250000.0,"[0.9807859967094765, 0.9837642455606409, 1.0]","[0.3324099769316715, 0.3327817262870196, 0.33480829678130886]",0,3,0,9503224,9503224.0,5.066039062852287,0,15.006949424743652,0,"[2067822.278853626, 3821171.012062815, 21130250.26080558]","[1, 1, 2]","[11627026.26080558]","['; gamma used= 0.6299605249474366', 'current gain: 11627026.26080558, prev block gain: [3821171.012062815]', 'flipped coin but will not select greedily...', 'choosing randomly']"
5,1498387380.0215724,"25/06/2017 18:43:00",4,2,0.6299605249474366,41250000.0,"[0.8576705752550382, 0.8602749725588339, 1.0]","[0.3259532481816829, 0.32635109887517266, 0.3476956529431444]",0,3,0,3355016,3355016.0,1.787356513473581,0,15.016661643981934,0,"[2067822.278853626, 3821171.012062815, 24485266.26080558]","[1, 1, 3]","[11627026.26080558]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498387395.038234,"25/06/2017 18:43:15",5,2,0.5848035476425733,41250000.0,"[0.8180024825711463, 0.8204864239835854, 1.0]","[0.32365657642822987, 0.32404745306210403, 0.3522959705096662]",1,3,0,8095768,8095768.0,4.3160034856699845,0,15.0060453414917,0,"[2067822.278853626, 3821171.012062815, 32581034.26080558]","[1, 1, 4]","[9503224.0, 3355016.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[2067822.278853626, 3821171.012062815, 8161755.420268527], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498387410.0442793,"25/06/2017 18:43:30",5,2,0.5848035476425733,41250000.0,"[0.7611732266192358, 0.7634846006552858, 1.0]","[0.3190165799066434, 0.31942826970983884, 0.3615551503835177]",1,3,0,8589536,8589536.0,4.579067903945401,0,15.00661039352417,0,"[2067822.278853626, 3821171.012062815, 41170570.26080558]","[1, 1, 5]","[9503224.0, 3355016.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498387425.0508897,"25/06/2017 18:43:45",6,2,0.5503212081491045,41250000.0,"[0.7051883573884341, 0.7073297281077273, 1.0]","[0.31488325095206615, 0.31528238951344967, 0.3698343595344842]",1,3,0,6571024,6571024.0,3.503018079601787,0,15.006543159484863,0,"[2067822.278853626, 3821171.012062815, 47741594.26080558]","[1, 1, 6]","[8095768.0, 8589536.0]","['; gamma used= 0.5503212081491045', 'flipped coin and will select greedily...', 'averageBytePerNet:[2067822.278853626, 3821171.012062815, 8234114.052161115], numNetworkHighestAverageByte: 1', 'choosing greedily']"
9,1498387440.057433,"25/06/2017 18:44:00",6,2,0.5503212081491045,41250000.0,"[0.6671059633150933, 0.6691316932658814, 1.0]","[0.31052774922210913, 0.31094156135905804, 0.3785306894188329]",1,3,0,6682520,6682520.0,3.5623246445290224,0,15.007099390029907,0,"[2067822.278853626, 3821171.012062815, 54424114.26080558]","[1, 1, 7]","[8095768.0, 8589536.0]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
10,1498387455.0645323,"25/06/2017 18:44:15",7,2,0.5227579585747102,41250000.0,"[0.6304859494226911, 0.6324004792598249, 1.0]","[0.30722194277864695, 0.3076257165236578, 0.3851523406976953]",1,3,0,3977656,3977656.0,2.120338713629904,0,15.007624864578247,0,"[2067822.278853626, 3821171.012062815, 58401770.26080558]","[1, 1, 8]","[6571024.0, 6682520.0]","['; gamma used= 0.5227579585747102', 'flipped coin and will select greedily...', 'averageBytePerNet:[2067822.278853626, 3821171.012062815, 7774873.465829368], numNetworkHighestAverageByte: 1', 'choosing greedily']"
11,1498387470.0721571,"25/06/2017 18:44:30",7,2,0.5227579585747102,41250000.0,"[0.610542676687685, 0.6123966469029332, 1.0]","[0.30399445384654833, 0.3044114625780897, 0.39159408357536196]",1,3,0,6492832,6492832.0,3.4613357324440908,0,15.006535053253174,0,"[2067822.278853626, 3821171.012062815, 64894602.26080558]","[1, 1, 9]","[6571024.0, 6682520.0]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
