"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498387320.0001137,"25/06/2017 18:42:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,3,4.42626166343689,3527328,5004111.903309925,2.6691307755416105,0.0022072792053222656,14.998476505279541,0,"[0, 0, 5004111.903309925]","[0, 0, 1]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498387335.0007975,"25/06/2017 18:42:15",2,1,0.7937005259840998,41250000.0,"[0.9082049205504162, 0.9082049205504162, 1.0]","[0.33109203114649266, 0.33109203114649266, 0.33781593770701474]",2,1,3.3872017860412598,1239488,1601132.8981909796,0.8541443256940332,0.011614084243774414,14.996368646621704,4344,"[1601132.8981909796, 0, 5004111.903309925]","[1, 0, 1]","[5004111.903309925]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498387350.0087802,"25/06/2017 18:42:30",3,1,0.6933612743506348,41250000.0,"[0.924647028319849, 0.9082049205504162, 1.0]","[0.3312077542864309, 0.32942799767916486, 0.3393642480344042]",2,2,4.489333391189575,1091792,1558192.176985084,0.8311259358022384,0.009674310684204102,14.998373746871948,4344,"[1601132.8981909796, 1558192.176985084, 5004111.903309925]","[1, 1, 1]","[1601132.8981909796]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498387365.0168283,"25/06/2017 18:42:45",4,2,0.6299605249474366,41250000.0,"[0.924647028319849, 0.9154375559850764, 1.0]","[0.33046068347034885, 0.32926076557807793, 0.34027855095157317]",-1,1,3.248795509338379,2140144,2731894.8508577407,1.457157519842181,0.008537769317626953,14.99848747253418,0,"[4333027.74904872, 1558192.176985084, 5004111.903309925]","[2, 1, 1]","[1558192.176985084]","['; gamma used= 0.6299605249474366', 'current gain: 1558192.176985084, prev block gain: [1601132.8981909796]', ' ----- switch back']"
5,1498387380.0238535,"25/06/2017 18:43:00",4,2,0.6299605249474366,41250000.0,"[0.9366616790975211, 0.9154375559850764, 1.0]","[0.3312897315187802, 0.3282000141231549, 0.3405102543580649]",-1,1,0,7157464,7157464.0,3.8126464494121626,0,15.018363952636719,0,"[11490491.749048721, 1558192.176985084, 5004111.903309925]","[3, 1, 1]","[1558192.176985084]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498387395.0422175,"25/06/2017 18:43:15",5,2,0.5848035476425733,41250000.0,"[0.9688851404643422, 0.9154375559850764, 1.0]","[0.3344049272733913, 0.3267111808385065, 0.3388838918881023]",0,3,4.6351401805877686,1565288,2265708.919639284,1.2088884346112105,0.012212514877319336,14.993667602539062,4344,"[11490491.749048721, 1558192.176985084, 7269820.822949209]","[3, 1, 2]","[2731894.8508577407, 7157464.0]","['; gamma used= 0.5848035476425733', 'flipped coin but will not select greedily...', 'choosing randomly']"
7,1498387410.0480976,"25/06/2017 18:43:30",6,2,0.5848035476425733,41250000.0,"[0.9405022710695252, 0.8886203993320365, 1.0]","[0.3329298290364854, 0.32468339361466414, 0.3423867773488505]",-1,1,4.6116955280303955,990432,1430170.1836740267,0.7628225775118925,0.008840799331665039,14.998718976974487,0,"[12920661.932722747, 1558192.176985084, 7269820.822949209]","[4, 1, 2]","[2265708.919639284]","['; gamma used= 0.5503212081491045', 'current gain: 2265708.919639284, prev block gain: [2731894.8508577407, 7157464.0]', ' ----- switch back']"
8,1498387425.0556574,"25/06/2017 18:43:45",6,2,0.5503212081491045,41250000.0,"[0.946201492942553, 0.8886203993320365, 1.0]","[0.33354559938237793, 0.32385182682577673, 0.34260257379184533]",-1,1,0,2118424,2118424.0,1.1293277644970339,0,15.006619453430176,0,"[15039085.932722747, 1558192.176985084, 7269820.822949209]","[5, 1, 2]","[2265708.919639284]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
9,1498387440.0622768,"25/06/2017 18:44:00",7,2,0.5227579585747102,41250000.0,"[0.9547069299961892, 0.8886203993320365, 1.0]","[0.334496701981452, 0.3234043207140701, 0.3420989773044779]",0,2,4.662273168563843,1394424,2023543.5496010524,1.0795069732816107,0.010774612426757812,14.996057271957397,0,"[15039085.932722747, 3581735.7265861365, 7269820.822949209]","[5, 2, 2]","[1430170.1836740267, 2118424.0]","['; gamma used= 0.5227579585747102', 'flipped coin but will not select greedily...', 'choosing randomly']"
10,1498387455.0691087,"25/06/2017 18:44:15",8,2,0.5227579585747102,41250000.0,"[0.9547069299961892, 0.9113718473953784, 1.0]","[0.33321947350630854, 0.3256594784805873, 0.34112104801310417]",-1,1,3.760223627090454,1141024,1522829.2874999961,0.8123033635537794,0.011998653411865234,14.99764108657837,4408,"[16561915.220222743, 3581735.7265861365, 7269820.822949209]","[6, 2, 2]","[2023543.5496010524]","['; gamma used= 0.5', 'current gain: 2023543.5496010524, prev block gain: [1430170.1836740267, 2118424.0]', ' ----- switch back']"
11,1498387470.0787485,"25/06/2017 18:44:30",8,2,0.5,41250000.0,"[0.9603716770105653, 0.9113718473953784, 1.0]","[0.33389816512934334, 0.3250383319549177, 0.34106350291573895]",-1,1,0,1711536,1711536.0,0.912348847273043,0,15.00773310661316,0,"[18273451.22022274, 3581735.7265861365, 7269820.822949209]","[7, 2, 2]","[2023543.5496010524]","['; gamma used= 0.4807498567691362', 'no selection ----- in the middle of a block']"
