"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498947300.0001485,"02/07/2017 06:15:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,3,4.211992025375366,6697032,9312383.819475895,4.96743926146027,0.0034651756286621094,14.997479915618896,0,"[0, 0, 9312383.819475895]","[0, 0, 1]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498947315.0010936,"02/07/2017 06:15:15",2,1,0.7937005259840998,41250000.0,"[0.8359540168583994, 0.8359540168583994, 1.0]","[0.32911130677534883, 0.32911130677534883, 0.34177738644930233]",2,1,4.400193691253662,1303200,1844367.4945438944,0.983897587271364,0.016370058059692383,14.996418476104736,5920,"[1844367.4945438944, 0, 9312383.819475895]","[1, 0, 1]","[9312383.819475895]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498947330.0138822,"02/07/2017 06:15:30",3,1,0.6933612743506348,41250000.0,"[0.8534110275782524, 0.8359540168583994, 1.0]","[0.3284255007504735, 0.32643506976310843, 0.34513942948641807]",2,2,4.212746620178223,4936232,6864433.489807503,3.66165195992904,0.014133691787719727,14.997457027435303,2896,"[1844367.4945438944, 6864433.489807503, 9312383.819475895]","[1, 1, 1]","[1844367.4945438944]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498947345.0254729,"02/07/2017 06:15:45",4,2,0.6299605249474366,41250000.0,"[0.8534110275782524, 0.8656819908238913, 1.0]","[0.3261269539998074, 0.3277969008413001, 0.3460761451588925]",1,3,4.584670305252075,1633344,2352612.2297261246,1.2550838892858234,0.015078067779541016,14.995728969573975,4344,"[1844367.4945438944, 6864433.489807503, 11664996.04920202]","[1, 1, 2]","[6864433.489807503]","['; gamma used= 0.6299605249474366', 'current gain: 6864433.489807503, prev block gain: [1844367.4945438944]', 'flipped coin and will select greedily...', 'averageBytePerNet:[1844367.4945438944, 6864433.489807503, 9312383.819475895], numNetworkHighestAverageByte: 1', 'choosing greedily']"
5,1498947360.03628,"02/07/2017 06:16:00",5,2,0.6299605249474366,41250000.0,"[0.8346444976335281, 0.8466456220889965, 1.0]","[0.3241788046089084, 0.3260371728106777, 0.34978402258041386]",-1,2,4.956950426101685,1507368,2251539.6582729314,1.2010152925546582,0.014156341552734375,14.997575283050537,5792,"[1844367.4945438944, 9115973.148080435, 11664996.04920202]","[1, 2, 2]","[2352612.2297261246]","['; gamma used= 0.5848035476425733', 'current gain: 2352612.2297261246, prev block gain: [6864433.489807503]', ' ----- switch back']"
6,1498947375.0480115,"02/07/2017 06:16:15",5,2,0.5848035476425733,41250000.0,"[0.8346444976335281, 0.8551654015267219, 1.0]","[0.3229751443492311, 0.3264058013905561, 0.3506190542602129]",-1,2,0,2167656,2167656.0,1.1552366203786444,0,15.010992288589478,0,"[1844367.4945438944, 11283629.148080435, 11664996.04920202]","[1, 3, 2]","[2352612.2297261246]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
7,1498947390.0590038,"02/07/2017 06:16:30",6,2,0.5503212081491045,41250000.0,"[0.8346444976335281, 0.8634487595303368, 1.0]","[0.322546761743916, 0.32734743557367424, 0.35010580268240976]",0,3,4.671708822250366,1436416,2086594.1074911782,1.113388068014028,0.01771092414855957,14.992753505706787,2896,"[1844367.4945438944, 11283629.148080435, 13751590.156693198]","[1, 3, 3]","[2251539.6582729314, 2167656.0]","['; gamma used= 0.5503212081491045', 'flipped coin but will not select greedily...', 'choosing randomly']"
8,1498947405.0694683,"02/07/2017 06:16:45",7,2,0.5503212081491045,41250000.0,"[0.8138934452784706, 0.8419815714452, 1.0]","[0.32050357463787904, 0.3255508131514434, 0.35394561221067766]",-1,2,4.526522159576416,1379944,1976509.6150493568,1.0543469692947354,0.01568460464477539,14.997033596038818,1480,"[1844367.4945438944, 13260138.763129791, 13751590.156693198]","[1, 4, 3]","[2086594.1074911782]","['; gamma used= 0.5227579585747102', 'current gain: 2086594.1074911782, prev block gain: [2251539.6582729314, 2167656.0]', ' ----- switch back']"
9,1498947420.0821865,"02/07/2017 06:17:00",7,2,0.5227579585747102,41250000.0,"[0.8138934452784706, 0.8487324700304569, 1.0]","[0.3195032781859457, 0.3260455086494286, 0.3544512131646257]",-1,2,0,4320832,4320832.0,2.3026464377848894,0,15.01170802116394,0,"[1844367.4945438944, 17580970.763129793, 13751590.156693198]","[1, 5, 3]","[2086594.1074911782]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
10,1498947435.0938945,"02/07/2017 06:17:15",8,2,0.5,41250000.0,"[0.8138934452784706, 0.8636796562845909, 1.0]","[0.3186500886698515, 0.3279469797569813, 0.35340293157316716]",1,3,4.242737531661987,1786896,2491964.1661611465,1.3294589371121501,0.014779806137084961,14.99535846710205,0,"[1844367.4945438944, 17580970.763129793, 16243554.322854344]","[1, 5, 4]","[1976509.6150493568, 4320832.0]","['; gamma used= 0.5', 'flipped coin and will select greedily...', 'averageBytePerNet:[1844367.4945438944, 3516194.1526259584, 4583863.385564399], numNetworkHighestAverageByte: 1', 'choosing greedily']"
11,1498947450.1040328,"02/07/2017 06:17:30",9,2,0.5,41250000.0,"[0.7982865787053129, 0.847118110991678, 1.0]","[0.3169406929760864, 0.32652553276737817, 0.3565337742565354]",-1,2,4.629091024398804,1869400,2703990.388918412,1.4423399920537154,0.013683080673217773,14.99779748916626,4280,"[1844367.4945438944, 20284961.152048204, 16243554.322854344]","[1, 6, 4]","[2491964.1661611465]","['; gamma used= 0.4807498567691362', 'current gain: 2491964.1661611465, prev block gain: [1976509.6150493568, 4320832.0]', ' ----- switch back']"
