"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498739160.0001068,"29/06/2017 20:26:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,1,4.437349319458008,798124,1133441.0737310692,0.6045358155792447,0.0015208721160888672,14.99915862083435,0,"[1133441.0737310692, 0, 0]","[1, 0, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498739175.0007863,"29/06/2017 20:26:15",2,1,0.7937005259840998,41250000.0,"[1.0, 0.9784272977701216, 0.9784272977701216]","[0.3343367503043804, 0.3328316248478098, 0.3328316248478098]",2,2,4.68911600112915,1627552,2368191.9968073587,1.2635899758146496,0.015162229537963867,14.993420600891113,7128,"[1133441.0737310692, 2368191.9968073587, 0]","[1, 1, 0]","[1133441.0737310692]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498739190.0093691,"29/06/2017 20:26:30",3,1,0.6933612743506348,41250000.0,"[0.9952823799611644, 1.0, 0.9738114495436175]","[0.33391007650144366, 0.3343972975459358, 0.3316926259526205]",2,3,4.326839923858643,1240936,1744061.7582651477,0.9302415011766167,0.008055686950683594,14.998786926269531,0,"[1133441.0737310692, 2368191.9968073587, 1744061.7582651477]","[1, 1, 1]","[2368191.9968073587]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498739205.0162117,"29/06/2017 20:26:45",4,2,0.6299605249474366,41250000.0,"[0.9952823799611644, 1.0, 0.9824957369909132]","[0.3336675710202326, 0.33425381538569765, 0.33207861359406976]",-1,2,4.43652868270874,3210216,4558615.493977016,2.4314496137169033,0.008156538009643555,14.998840093612671,0,"[1133441.0737310692, 6926807.490784375, 1744061.7582651477]","[1, 2, 1]","[1744061.7582651477]","['; gamma used= 0.6299605249474366', 'current gain: 1744061.7582651477, prev block gain: [2368191.9968073587]', ' ----- switch back']"
5,1498739220.0232084,"29/06/2017 20:27:00",4,2,0.6299605249474366,41250000.0,"[0.9740707249839896, 1.0, 0.9615565934782856]","[0.33270088248165164, 0.3363681541857747, 0.33093096333257366]",-1,2,0,2468840,2468840.0,1.3160897210194993,0,15.00712275505066,0,"[1133441.0737310692, 9395647.490784375, 1744061.7582651477]","[1, 3, 1]","[1744061.7582651477]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498739235.0303311,"29/06/2017 20:27:15",5,2,0.5848035476425733,41250000.0,"[0.9627723172844789, 1.0, 0.9504033392631474]","[0.33215234882066125, 0.3374581743578998, 0.33038947682143893]",1,2,0,3622896,3622896.0,1.9312815138998354,0,15.00722074508667,0,"[1133441.0737310692, 13018543.490784375, 1744061.7582651477]","[1, 4, 1]","[4558615.493977016, 2468840.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[1133441.0737310692, 3131882.496928125, 1744061.7582651477], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498739250.0375519,"29/06/2017 20:27:30",5,2,0.5848035476425733,41250000.0,"[0.9322440399608535, 1.0, 0.9202672663937486]","[0.33040226494138736, 0.34108352611052833, 0.32851420894808436]",1,2,0,2759888,2759888.0,1.4713464152668814,0,15.006054162979126,0,"[1133441.0737310692, 15778431.490784375, 1744061.7582651477]","[1, 5, 1]","[4558615.493977016, 2468840.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498739265.043606,"29/06/2017 20:27:45",6,2,0.5503212081491045,41250000.0,"[0.9096391303771715, 1.0, 0.8979527677668371]","[0.3291330247241144, 0.3436057002968894, 0.32726127497899626]",1,2,0,2158968,2158968.0,1.1509791615333107,0,15.006130933761597,0,"[1133441.0737310692, 17937399.490784377, 1744061.7582651477]","[1, 6, 1]","[3622896.0, 2759888.0]","['; gamma used= 0.5503212081491045', 'flipped coin and will select greedily...', 'averageBytePerNet:[1133441.0737310692, 3155686.298156875, 1744061.7582651477], numNetworkHighestAverageByte: 1', 'choosing greedily']"
9,1498739280.049737,"29/06/2017 20:28:00",6,2,0.5503212081491045,41250000.0,"[0.8931974586163596, 1.0, 0.8817223262969179]","[0.3278684009110311, 0.346236738315397, 0.325894860773572]",1,2,0,2525312,2525312.0,1.3460423160995,0,15.008811950683594,0,"[1133441.0737310692, 20462711.490784377, 1744061.7582651477]","[1, 7, 1]","[3622896.0, 2759888.0]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
10,1498739295.058549,"29/06/2017 20:28:15",7,2,0.5227579585747102,41250000.0,"[0.8743426000236004, 1.0, 0.8631097008130074]","[0.32668381931649193, 0.3485906828869014, 0.32472549779660664]",0,2,0,12441216,12441216.0,6.632497936796332,0,15.00637149810791,0,"[1133441.0737310692, 32903927.490784377, 1744061.7582651477]","[1, 8, 1]","[2158968.0, 2525312.0]","['; gamma used= 0.5227579585747102', 'flipped coin but will not select greedily...', 'choosing randomly']"
11,1498739310.0649204,"29/06/2017 20:28:30",7,2,0.5227579585747102,41250000.0,"[0.7569294869891384, 1.0, 0.7472050235618213]","[0.317802614795627, 0.36633645193310993, 0.3158609332712632]",0,2,0,5800688,5800688.0,3.0921951732067567,0,15.007301092147827,0,"[1133441.0737310692, 38704615.49078438, 1744061.7582651477]","[1, 9, 1]","[2158968.0, 2525312.0]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
