"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498739160.000111,"29/06/2017 20:26:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,1,4.465151071548462,561824,799970.4149518233,0.42667566877057433,0.0015537738800048828,14.999128818511963,0,"[799970.4149518233, 0, 0]","[1, 0, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498739175.0007937,"29/06/2017 20:26:15",2,1,0.7937005259840998,41250000.0,"[1.0, 0.9847254470280018, 0.9847254470280018]","[0.3340407889890258, 0.3329796055054871, 0.3329796055054871]",2,3,3.1718220710754395,2118724,2687160.0974800447,1.4337149682228179,0.01321721076965332,14.994110584259033,0,"[799970.4149518233, 0, 2687160.0974800447]","[1, 0, 1]","[799970.4149518233]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498739190.0081215,"29/06/2017 20:26:30",3,1,0.6933612743506348,41250000.0,"[0.9853883296775454, 0.9703369634378969, 1.0]","[0.3333485386024693, 0.3317870498627147, 0.334864411534816]",2,2,4.928301811218262,1068624,1591640.7038082655,0.8490010942393601,0.009499788284301758,14.997772932052612,0,"[799970.4149518233, 1591640.7038082655, 2687160.0974800447]","[1, 1, 1]","[2687160.0974800447]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498739205.0153942,"29/06/2017 20:26:45",4,2,0.6299605249474366,41250000.0,"[0.9853883296775454, 0.9782309492370266, 1.0]","[0.3330230841351737, 0.3321294088511031, 0.33484750701372323]",-1,3,4.81089186668396,2076432,3056951.107041161,1.6304986837577975,0.007963180541992188,14.998852252960205,0,"[799970.4149518233, 1591640.7038082655, 5744111.204521205]","[1, 1, 2]","[1591640.7038082655]","['; gamma used= 0.6299605249474366', 'current gain: 1591640.7038082655, prev block gain: [2687160.0974800447]', ' ----- switch back']"
5,1498739220.0222096,"29/06/2017 20:27:00",4,2,0.6299605249474366,41250000.0,"[0.9712555520870529, 0.9642008252530868, 1.0]","[0.33231072173147913, 0.3313128879443977, 0.33637639032412314]",-1,3,0,2898896,2898896.0,1.5453805921586734,0,15.006767988204956,0,"[799970.4149518233, 1591640.7038082655, 8643007.204521205]","[1, 1, 3]","[1591640.7038082655]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498739235.0289776,"29/06/2017 20:27:15",5,2,0.5848035476425733,41250000.0,"[0.9580407830321241, 0.9510820418382464, 1.0]","[0.33166821819416376, 0.3306750512395508, 0.3376567305662854]",1,3,0,4341104,4341104.0,2.3143752511647246,0,15.005704879760742,0,"[799970.4149518233, 1591640.7038082655, 12984111.204521205]","[1, 1, 4]","[3056951.107041161, 2898896.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[799970.4149518233, 1591640.7038082655, 2881002.4015070684], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498739250.0346825,"29/06/2017 20:27:30",5,2,0.5848035476425733,41250000.0,"[0.9217557002386926, 0.9150605161969005, 1.0]","[0.3295527899988321, 0.3284915008488021, 0.34195570915236584]",1,3,0,1804208,1804208.0,0.9617403946394586,0,15.007858753204346,0,"[799970.4149518233, 1591640.7038082655, 14788319.204521205]","[1, 1, 5]","[3056951.107041161, 2898896.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498739265.0425413,"29/06/2017 20:27:45",6,2,0.5503212081491045,41250000.0,"[0.9070825413016412, 0.9004939359330623, 1.0]","[0.3287243458570071, 0.3276690741213488, 0.3436065800216441]",0,2,4.844595670700073,2565856,3790451.69446337,2.0222049932788853,0.010881662368774414,14.995321273803711,0,"[799970.4149518233, 5382092.398271635, 14788319.204521205]","[1, 2, 5]","[4341104.0, 1804208.0]","['; gamma used= 0.5503212081491045', 'flipped coin but will not select greedily...', 'choosing randomly']"
9,1498739280.0487442,"29/06/2017 20:28:00",6,2,0.5503212081491045,41250000.0,"[0.9070825413016412, 0.945590783041907, 1.0]","[0.32600431683527226, 0.33244660791115355, 0.34154907525357425]",0,2,0,6747680,6747680.0,3.59701380193349,0,15.007292985916138,0,"[799970.4149518233, 12129772.398271635, 14788319.204521205]","[1, 3, 5]","[4341104.0, 1804208.0]","['; gamma used= 0.5227579585747102', 'current gain: 3790451.69446337, prev block gain: [4341104.0, 1804208.0]', 'no selection ----- in the middle of a block']"
10,1498739295.0560372,"29/06/2017 20:28:15",7,2,0.5227579585747102,41250000.0,"[0.8793542232386433, 1.0, 0.9694313176580287]","[0.32156623564982456, 0.3417773873719745, 0.336656376978201]",0,1,4.790436267852783,802192,1178825.2199147183,0.6289752312409519,0.014004230499267578,14.993597984313965,2928,"[1978795.6348665417, 12129772.398271635, 14788319.204521205]","[2, 3, 5]","[3790451.69446337, 6747680.0]","['; gamma used= 0.5227579585747102', 'flipped coin but will not select greedily...', 'choosing randomly']"
11,1498739310.0636394,"29/06/2017 20:28:30",8,2,0.5227579585747102,41250000.0,"[0.8924758568996867, 1.0, 0.9694313176580287]","[0.3225899378394313, 0.3413753380187593, 0.33603472414180935]",-1,2,4.8266215324401855,3760648,5545141.639575608,2.957751922468925,0.009054183959960938,14.998260259628296,0,"[1978795.6348665417, 17674914.037847243, 14788319.204521205]","[2, 4, 5]","[1178825.2199147183]","['; gamma used= 0.5', 'current gain: 1178825.2199147183, prev block gain: [3790451.69446337, 6747680.0]', ' ----- switch back']"
