"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498621200.0001087,"28/06/2017 11:40:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,1,4.309053182601929,582096,816731.1568105551,0.43561338766095387,0.0014653205871582031,14.999192953109741,0,"[816731.1568105551, 0, 0]","[1, 0, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498621215.000767,"28/06/2017 11:40:15",2,1,0.7937005259840998,41250000.0,"[1.0, 0.984407927027891, 0.984407927027891]","[0.33405564970706403, 0.332972175146468, 0.332972175146468]",2,2,4.3001415729522705,3089336,4331074.318482674,2.310134766340087,0.008837699890136719,14.99851655960083,2896,"[816731.1568105551, 4331074.318482674, 0]","[1, 1, 0]","[816731.1568105551]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498621230.0081213,"28/06/2017 11:40:30",3,1,0.6933612743506348,41250000.0,"[0.9677142682590312, 1.0, 0.9526255967721854]","[0.33273143025755514, 0.3361214656970098, 0.331147104045435]",2,3,4.206859350204468,12390536,17220729.197200824,9.185366650237183,0.008997678756713867,14.998403310775757,7400,"[816731.1568105551, 4331074.318482674, 17220729.197200824]","[1, 1, 1]","[4331074.318482674]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498621245.0155222,"28/06/2017 11:40:45",4,2,0.6299605249474366,41250000.0,"[0.9305785721058327, 0.9616253501976285, 1.0]","[0.32904857296819867, 0.3330208148210524, 0.3379306122107489]",0,1,5.2829272747039795,4665456,7206879.550893141,3.8485080997607266,0.02687549591064453,14.981139421463013,14800,"[8023610.707703697, 4331074.318482674, 17220729.197200824]","[2, 1, 1]","[17220729.197200824]","['; gamma used= 0.6299605249474366', 'current gain: 17220729.197200824, prev block gain: [4331074.318482674]', 'flipped coin but will not select greedily...', 'choosing randomly']"
5,1498621260.0235372,"28/06/2017 11:41:00",5,2,0.6299605249474366,41250000.0,"[1.0, 0.931755932085392, 0.9689386120009232]","[0.3380714253510029, 0.32830318038003514, 0.333625394268962]",-1,3,4.57007622718811,4335312,6235183.607908063,3.325759157548269,0.009966850280761719,14.998521089553833,2896,"[8023610.707703697, 4331074.318482674, 23455912.805108886]","[2, 1, 2]","[7206879.550893141]","['; gamma used= 0.5848035476425733', 'current gain: 7206879.550893141, prev block gain: [17220729.197200824]', ' ----- switch back']"
6,1498621275.032025,"28/06/2017 11:41:15",5,2,0.5848035476425733,41250000.0,"[1.0, 0.931755932085392, 0.9961813997835836]","[0.3370225121954171, 0.3265414442856602, 0.33643604351892276]",-1,3,0,4788536,4788536.0,2.5526404745131623,0,15.007318258285522,0,"[8023610.707703697, 4331074.318482674, 28244448.805108886]","[2, 1, 3]","[7206879.550893141]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
7,1498621290.0393434,"28/06/2017 11:41:30",6,2,0.5503212081491045,41250000.0,"[0.9826827948907232, 0.9156205234976839, 1.0]","[0.33590602257593283, 0.3255011484595939, 0.33859282896447324]",1,3,0,5183840,5183840.0,2.763580411362613,0,15.00615644454956,0,"[8023610.707703697, 4331074.318482674, 33428288.805108886]","[2, 1, 4]","[6235183.607908063, 4788536.0]","['; gamma used= 0.5503212081491045', 'flipped coin and will select greedily...', 'averageBytePerNet:[4011805.3538518483, 4331074.318482674, 9414816.268369628], numNetworkHighestAverageByte: 1', 'choosing greedily']"
8,1498621305.0454998,"28/06/2017 11:41:45",6,2,0.5503212081491045,41250000.0,"[0.9405738020646964, 0.8763852196378922, 1.0]","[0.33360227702749257, 0.3227276104535186, 0.34367011251898877]",1,3,0,4058744,4058744.0,2.1638140652567284,0,15.005888223648071,0,"[8023610.707703697, 4331074.318482674, 37487032.80510889]","[2, 1, 5]","[6235183.607908063, 4788536.0]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
9,1498621320.051388,"28/06/2017 11:42:00",7,2,0.5227579585747102,41250000.0,"[0.9088675350308844, 0.8468427172448543, 1.0]","[0.3316530172271352, 0.32091137607136, 0.3474356067015048]",1,3,0,4539480,4539480.0,2.4199493121107727,0,15.00685977935791,0,"[8023610.707703697, 4331074.318482674, 42026512.80510889]","[2, 1, 6]","[5183840.0, 4058744.0]","['; gamma used= 0.5227579585747102', 'flipped coin and will select greedily...', 'averageBytePerNet:[4011805.3538518483, 4331074.318482674, 7497406.561021778], numNetworkHighestAverageByte: 1', 'choosing greedily']"
10,1498621335.0582478,"28/06/2017 11:42:15",7,2,0.5227579585747102,41250000.0,"[0.8761319354615311, 0.8163411281557373, 1.0]","[0.3293668896142029, 0.3182635645496494, 0.35236954583614766]",1,3,0,5244656,5244656.0,2.7951869355234575,0,15.010533809661865,0,"[8023610.707703697, 4331074.318482674, 47271168.80510889]","[2, 1, 7]","[5183840.0, 4058744.0]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
11,1498621350.0687816,"28/06/2017 11:42:30",8,2,0.5,41250000.0,"[0.8397763717340138, 0.7824666159883146, 1.0]","[0.3267922491672115, 0.3158646280401781, 0.3573431227926103]",1,3,0,4545272,4545272.0,2.422879376283059,0,15.007835865020752,0,"[8023610.707703697, 4331074.318482674, 51816440.80510889]","[2, 1, 8]","[4539480.0, 5244656.0]","['; gamma used= 0.5', 'flipped coin and will select greedily...', 'averageBytePerNet:[4011805.3538518483, 4331074.318482674, 6753024.115015556], numNetworkHighestAverageByte: 1', 'choosing greedily']"
