"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498621200.0001106,"28/06/2017 11:40:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,2,4.891229152679443,1028080,1525600.0082541907,0.8137341232220066,0.0022895336151123047,14.998510837554932,0,"[0, 1525600.0082541907, 0]","[0, 1, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498621215.000911,"28/06/2017 11:40:15",2,1,0.7937005259840998,41250000.0,"[0.971072243015941, 1.0, 0.971072243015941]","[0.33265720734443827, 0.3346855853111234, 0.33265720734443827]",2,3,3.4025049209594727,3023424,3910549.984738731,2.0858185492083168,0.009099721908569336,14.99862003326416,0,"[0, 1525600.0082541907, 3910549.984738731]","[0, 1, 1]","[1525600.0082541907]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498621230.0086308,"28/06/2017 11:40:30",3,1,0.6933612743506348,41250000.0,"[0.9571252745886407, 0.9856375583509792, 1.0]","[0.3308538015957977, 0.3338248090655036, 0.3353213893386987]",2,1,3.3089077472686768,1038216,1332102.0137114257,0.710532988304706,0.008777141571044922,14.998341083526611,0,"[1332102.0137114257, 1525600.0082541907, 3910549.984738731]","[1, 1, 1]","[3910549.984738731]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498621245.015749,"28/06/2017 11:40:45",4,2,0.6299605249474366,41250000.0,"[0.9636377747329427, 0.9856375583509792, 1.0]","[0.3308924798250614, 0.33365274716598, 0.33545477300895865]",-1,3,5.333585262298584,1225008,1901005.9562238485,1.013949038748495,0.00859689712524414,14.998828411102295,0,"[1332102.0137114257, 1525600.0082541907, 5811555.940962579]","[1, 1, 2]","[1332102.0137114257]","['; gamma used= 0.6299605249474366', 'current gain: 1332102.0137114257, prev block gain: [3910549.984738731]', ' ----- switch back']"
5,1498621260.0231743,"28/06/2017 11:41:00",4,2,0.6299605249474366,41250000.0,"[0.9550196496990421, 0.976822682119782, 1.0]","[0.3301807964135103, 0.33326845962564117, 0.3365507439608486]",-1,3,0,1253968,1253968.0,0.6684453456205408,0,15.007575511932373,0,"[1332102.0137114257, 1525600.0082541907, 7065523.940962579]","[1, 1, 3]","[1332102.0137114257]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498621275.0307498,"28/06/2017 11:41:15",5,2,0.5848035476425733,41250000.0,"[0.9493770738732739, 0.9710512866789361, 1.0]","[0.32990717891414123, 0.33298859545772297, 0.3371042256281358]",0,3,0,1479856,1479856.0,0.7888987521123565,0,15.006802797317505,0,"[1332102.0137114257, 1525600.0082541907, 8545379.94096258]","[1, 1, 4]","[1901005.9562238485, 1253968.0]","['; gamma used= 0.5848035476425733', 'flipped coin but will not select greedily...', 'choosing randomly']"
7,1498621290.0375526,"28/06/2017 11:41:30",5,2,0.5848035476425733,41250000.0,"[0.9310229874686748, 0.9522781777536397, 1.0]","[0.3286424708319424, 0.33195742398466555, 0.3394001051833921]",0,3,0,1385736,1385736.0,0.7387618966021845,0,15.006036520004272,0,"[1332102.0137114257, 1525600.0082541907, 9931115.94096258]","[1, 1, 5]","[1901005.9562238485, 1253968.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498621305.043589,"28/06/2017 11:41:45",6,2,0.5503212081491045,41250000.0,"[0.914158069112376, 0.9350282344799882, 1.0]","[0.3277193133516251, 0.33101319088304637, 0.34126749576532855]",0,2,4.8118462562561035,2318248,3413525.9396567247,1.8209691354667925,0.010061979293823242,14.996524095535278,1448,"[1332102.0137114257, 4939125.947910915, 9931115.94096258]","[1, 2, 5]","[1479856.0, 1385736.0]","['; gamma used= 0.5503212081491045', 'flipped coin but will not select greedily...', 'choosing randomly']"
9,1498621320.0501752,"28/06/2017 11:42:00",6,2,0.5503212081491045,41250000.0,"[0.914158069112376, 0.976660678410258, 1.0]","[0.32516998846167744, 0.33548847448965524, 0.3393415370486674]",0,2,0,4483008,4483008.0,2.3896865904158604,0,15.007852554321289,0,"[1332102.0137114257, 9422133.947910916, 9931115.94096258]","[1, 3, 5]","[1479856.0, 1385736.0]","['; gamma used= 0.5227579585747102', 'current gain: 3413525.9396567247, prev block gain: [1479856.0, 1385736.0]', 'no selection ----- in the middle of a block']"
10,1498621335.0580277,"28/06/2017 11:42:15",7,2,0.5227579585747102,41250000.0,"[0.8839570538338405, 1.0, 0.9669630271842813]","[0.3222264497081616, 0.34165195829750283, 0.33612159199433556]",1,2,0,3530224,3530224.0,1.8815097242391547,0,15.010175943374634,0,"[1332102.0137114257, 12952357.947910916, 9931115.94096258]","[1, 4, 5]","[3413525.9396567247, 4483008.0]","['; gamma used= 0.5227579585747102', 'flipped coin and will select greedily...', 'averageBytePerNet:[1332102.0137114257, 3140711.3159703054, 1986223.1881925159], numNetworkHighestAverageByte: 1', 'choosing greedily']"
11,1498621350.0682037,"28/06/2017 11:42:30",7,2,0.5227579585747102,41250000.0,"[0.8590966388219117, 1.0, 0.9397681515364978]","[0.3201390033406901, 0.34531052317678135, 0.33455047348252853]",1,2,0,3304336,3304336.0,1.7615660149901762,0,15.006356716156006,0,"[1332102.0137114257, 16256693.947910916, 9931115.94096258]","[1, 5, 5]","[3413525.9396567247, 4483008.0]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
