"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498621200.0001025,"28/06/2017 11:40:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,2,5.17729377746582,192504,293981.84293488075,0.15680445776759006,0.0020492076873779297,14.998647212982178,0,"[0, 293981.84293488075, 0]","[0, 1, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498621215.000799,"28/06/2017 11:40:15",2,1,0.7937005259840998,41250000.0,"[0.994359397525276, 1.0, 0.994359397525276]","[0.33320355048395145, 0.33359289903209705, 0.33320355048395145]",2,3,5.00733208656311,1314784,1973732.770550367,1.0527742265285234,0.009643793106079102,14.998336553573608,0,"[0, 293981.84293488075, 1973732.770550367]","[0, 1, 1]","[293981.84293488075]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498621230.0087793,"28/06/2017 11:40:30",3,1,0.6933612743506348,41250000.0,"[0.9781254636677383, 0.9836739775397708, 1.0]","[0.3323869526690352, 0.3329613971095656, 0.3346516502213991]",2,1,4.964709520339966,419920,627689.4386269518,0.3347941107542976,0.008130311965942383,14.998816728591919,0,"[627689.4386269518, 293981.84293488075, 1973732.770550367]","[1, 1, 1]","[1973732.770550367]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498621245.0157263,"28/06/2017 11:40:45",4,2,0.6299605249474366,41250000.0,"[0.9812558760483593, 0.9836739775397708, 1.0]","[0.3324529461425634, 0.3327547384448072, 0.3347923154126294]",-1,3,4.135523557662964,2575552,3556052.9402123764,1.8967386867291258,0.008450746536254883,14.998599290847778,0,"[627689.4386269518, 293981.84293488075, 5529785.710762743]","[1, 1, 2]","[627689.4386269518]","['; gamma used= 0.6299605249474366', 'current gain: 627689.4386269518, prev block gain: [1973732.770550367]', ' ----- switch back']"
5,1498621260.0227764,"28/06/2017 11:41:00",4,2,0.6299605249474366,41250000.0,"[0.9649038610674933, 0.9672816664111028, 1.0]","[0.3315645675016725, 0.3319012639125276, 0.3365341685857999]",-1,3,0,4420488,4420488.0,2.3563488069195624,0,15.00792407989502,0,"[627689.4386269518, 293981.84293488075, 9950273.710762743]","[1, 1, 3]","[627689.4386269518]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498621275.0307004,"28/06/2017 11:41:15",5,2,0.5848035476425733,41250000.0,"[0.9449562552417794, 0.9472849038500514, 1.0]","[0.3305879635804065, 0.3309222533535474, 0.33848978306604616]",0,3,0,2476080,2476080.0,1.3200164131928085,0,15.006358861923218,0,"[627689.4386269518, 293981.84293488075, 12426353.710762743]","[1, 1, 4]","[3556052.9402123764, 4420488.0]","['; gamma used= 0.5848035476425733', 'flipped coin but will not select greedily...', 'choosing randomly']"
7,1498621290.0370593,"28/06/2017 11:41:30",5,2,0.5848035476425733,41250000.0,"[0.9147110103960783, 0.9169651258744556, 1.0]","[0.32869929612547055, 0.3290572565263885, 0.34224344734814094]",0,3,0,3703984,3703984.0,1.9743625999883399,0,15.008323192596436,0,"[627689.4386269518, 293981.84293488075, 16130337.710762743]","[1, 1, 5]","[3556052.9402123764, 4420488.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498621305.0453825,"28/06/2017 11:41:45",6,2,0.5503212081491045,41250000.0,"[0.8712645494873319, 0.8734116001781401, 1.0]","[0.32618554590702487, 0.32653731169214417, 0.34727714240083096]",0,3,0,5444992,5444992.0,2.902670133690243,0,15.006850242614746,0,"[627689.4386269518, 293981.84293488075, 21575329.710762743]","[1, 1, 6]","[2476080.0, 3703984.0]","['; gamma used= 0.5503212081491045', 'flipped coin but will not select greedily...', 'choosing randomly']"
9,1498621320.0522327,"28/06/2017 11:42:00",6,2,0.5503212081491045,41250000.0,"[0.8154273620652224, 0.8174368135941021, 1.0]","[0.3220598289760829, 0.3224240690909561, 0.355516101932961]",0,3,0,3215496,3215496.0,1.7141549138461223,0,15.006793022155762,0,"[627689.4386269518, 293981.84293488075, 24790825.710762743]","[1, 1, 7]","[2476080.0, 3703984.0]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
10,1498621335.0590258,"28/06/2017 11:42:15",7,2,0.5227579585747102,41250000.0,"[0.7841487996127853, 0.7860811716149467, 1.0]","[0.3198539329373251, 0.3202127370791444, 0.35993332998353056]",1,3,0,4616224,4616224.0,2.460811240779836,0,15.007161617279053,0,"[627689.4386269518, 293981.84293488075, 29407049.710762743]","[1, 1, 8]","[5444992.0, 3215496.0]","['; gamma used= 0.5227579585747102', 'flipped coin and will select greedily...', 'averageBytePerNet:[627689.4386269518, 293981.84293488075, 3541546.530108963], numNetworkHighestAverageByte: 1', 'choosing greedily']"
11,1498621350.0661874,"28/06/2017 11:42:30",7,2,0.5227579585747102,41250000.0,"[0.7554366886184904, 0.7572983055810015, 1.0]","[0.3169882665095418, 0.31735870289993084, 0.36565303059052734]",1,3,0,5034696,5034696.0,2.684036657044324,0,15.006340503692627,0,"[627689.4386269518, 293981.84293488075, 34441745.71076274]","[1, 1, 9]","[5444992.0, 3215496.0]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
