"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498467900.0001092,"26/06/2017 17:05:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,3,3.961981773376465,13550592,18414917.29955522,9.822004396370078,0.0017507076263427734,14.998907804489136,0,"[0, 0, 18414917.29955522]","[0, 0, 1]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498467915.0007677,"26/06/2017 17:05:15",2,1,0.7937005259840998,41250000.0,"[0.7016464987883373, 0.7016464987883373, 1.0]","[0.32479641191858677, 0.32479641191858677, 0.35040717616282646]",2,1,4.228184461593628,658840,917501.422146103,0.48940423388928866,0.009253501892089844,14.997850179672241,10360,"[917501.422146103, 0, 18414917.29955522]","[1, 0, 1]","[18414917.29955522]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498467930.0078714,"26/06/2017 17:05:30",3,1,0.6933612743506348,41250000.0,"[0.7088975999305557, 0.7016464987883373, 1.0]","[0.32129735072077437, 0.32037495796513626, 0.35832769131408937]",2,2,3.3132688999176025,1161296,1490571.4175615439,0.7950466503210353,0.008020401000976562,14.998580694198608,0,"[917501.422146103, 1490571.4175615439, 18414917.29955522]","[1, 1, 1]","[917501.422146103]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498467945.0144725,"26/06/2017 17:05:45",4,2,0.6299605249474366,41250000.0,"[0.7088975999305557, 0.7069907641104682, 1.0]","[0.3185680574241765, 0.3182759890751671, 0.3631559535006565]",1,3,4.806323289871216,2473184,3639462.21581213,1.9412397302028015,0.008576393127441406,14.998507022857666,0,"[917501.422146103, 1490571.4175615439, 22054379.51536735]","[1, 1, 2]","[1490571.4175615439]","['; gamma used= 0.6299605249474366', 'current gain: 1490571.4175615439, prev block gain: [917501.422146103]', 'flipped coin and will select greedily...', 'averageBytePerNet:[917501.422146103, 1490571.4175615439, 18414917.29955522], numNetworkHighestAverageByte: 1', 'choosing greedily']"
5,1498467960.021556,"26/06/2017 17:06:00",4,2,0.6299605249474366,41250000.0,"[0.6849276289605708, 0.683085269024245, 1.0]","[0.3150265651716452, 0.31470353428352005, 0.37026990054483483]",1,3,0,2990120,2990120.0,1.59400575191603,0,15.006821632385254,0,"[917501.422146103, 1490571.4175615439, 25044499.51536735]","[1, 1, 3]","[1490571.4175615439]","['; gamma used= 0.5848035476425733', 'current gain: 3639462.21581213, prev block gain: [1490571.4175615439]', 'no selection ----- in the middle of a block']"
6,1498467975.0283775,"26/06/2017 17:06:15",5,2,0.5848035476425733,41250000.0,"[0.6658420296364365, 0.6640510073043608, 1.0]","[0.3135902842583233, 0.31327111676583314, 0.37313859897584356]",1,3,0,3476648,3476648.0,1.8534557368058335,0,15.006122589111328,0,"[917501.422146103, 1490571.4175615439, 28521147.51536735]","[1, 1, 4]","[3639462.21581213, 2990120.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[917501.422146103, 1490571.4175615439, 8348166.50512245], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498467990.0345001,"26/06/2017 17:06:30",5,2,0.5848035476425733,41250000.0,"[0.6455682029237229, 0.6438317143620957, 1.0]","[0.3102414597777551, 0.3099003825930484, 0.3798581576291966]",1,3,0,3016184,3016184.0,1.6079287420717239,0,15.006555557250977,0,"[917501.422146103, 1490571.4175615439, 31537331.51536735]","[1, 1, 5]","[3639462.21581213, 2990120.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498468005.0410557,"26/06/2017 17:06:45",6,2,0.5503212081491045,41250000.0,"[0.6284802990634918, 0.6267897745835234, 1.0]","[0.3087532266159656, 0.30841615257120725, 0.38283062081282715]",1,3,0,4193408,4193408.0,2.2356387582721977,0,15.005672931671143,0,"[917501.422146103, 1490571.4175615439, 35730739.51536735]","[1, 1, 6]","[3476648.0, 3016184.0]","['; gamma used= 0.5503212081491045', 'flipped coin and will select greedily...', 'averageBytePerNet:[917501.422146103, 1490571.4175615439, 6307466.3030734705], numNetworkHighestAverageByte: 1', 'choosing greedily']"
9,1498468020.0467286,"26/06/2017 17:07:00",6,2,0.5503212081491045,41250000.0,"[0.6066040053939101, 0.6049723250973386, 1.0]","[0.3051533728015734, 0.3048012680946487, 0.3900453591037779]",1,3,0,3551944,3551944.0,1.8935083801008952,0,15.006826639175415,0,"[917501.422146103, 1490571.4175615439, 39282683.51536735]","[1, 1, 7]","[3476648.0, 3016184.0]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
10,1498468035.0535553,"26/06/2017 17:07:15",7,2,0.5227579585747102,41250000.0,"[0.5886708484695999, 0.5870874058677163, 1.0]","[0.30337475403429615, 0.3030274335641583, 0.39359781240154557]",0,2,3.348015069961548,1520400,1957419.7179618292,1.0442479112660585,0.010367631912231445,14.995823860168457,1448,"[917501.422146103, 3447991.1355233733, 39282683.51536735]","[1, 2, 7]","[4193408.0, 3551944.0]","['; gamma used= 0.5227579585747102', 'flipped coin but will not select greedily...', 'choosing randomly']"
11,1498468050.0597467,"26/06/2017 17:07:30",8,2,0.5227579585747102,41250000.0,"[0.5886708484695999, 0.6026116070494218, 1.0]","[0.30098774585638, 0.3041687046927706, 0.39484354945084943]",-1,3,4.603792905807495,4747296,6849787.462978353,3.653494422524778,0.008107900619506836,14.998873233795166,0,"[917501.422146103, 3447991.1355233733, 46132470.97834571]","[1, 2, 8]","[1957419.7179618292]","['; gamma used= 0.5', 'current gain: 1957419.7179618292, prev block gain: [4193408.0, 3551944.0]', ' ----- switch back']"
12,1498468065.0667279,"26/06/2017 17:07:45",8,2,0.5,41250000.0,"[0.57321268038642, 0.5867873624229679, 1.0]","[0.29804660063295546, 0.30130986704596124, 0.40064353232108324]",-1,3,0,3625792,3625792.0,1.932804239547042,0,15.007384300231934,0,"[917501.422146103, 3447991.1355233733, 49758262.97834571]","[1, 2, 9]","[1957419.7179618292]","['; gamma used= 0.4807498567691362', 'no selection ----- in the middle of a block']"
13,1498468080.0741122,"26/06/2017 17:08:00",9,2,0.4807498567691362,41250000.0,"[0.5651952063532141, 0.5785800205371114, 1.0]","[0.29714755615210575, 0.3003895316143321, 0.40246291223356223]",0,1,4.673222541809082,1007808,1464068.7655003152,0.7810640497744226,0.010838985443115234,14.995633363723755,4440,"[2381570.1876464183, 3447991.1355233733, 49758262.97834571]","[2, 2, 9]","[6849787.462978353, 3625792.0]","['; gamma used= 0.4807498567691362', 'flipped coin but will not select greedily...', 'choosing randomly']"
