"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498467900.00007,"26/06/2017 17:05:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,1,4.3533806800842285,288152,405991.54145264067,0.21654810385267886,0.0017695426940917969,14.998664379119873,0,"[405991.54145264067, 0, 0]","[1, 0, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498467915.000504,"26/06/2017 17:05:15",2,1,0.7937005259840998,41250000.0,"[1.0, 0.9922186580696128, 0.9922186580696128]","[0.3336919239323486, 0.3331540380338257, 0.3331540380338257]",2,3,3.039914131164551,9525240,11946455.024706881,6.371798465976657,0.004929065704345703,14.999162435531616,0,"[405991.54145264067, 0, 11946455.024706881]","[1, 0, 1]","[405991.54145264067]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498467930.0045955,"26/06/2017 17:05:30",3,1,0.6933612743506348,41250000.0,"[0.8815634726840221, 0.8747037258697282, 1.0]","[0.32919564041746413, 0.32843248362972016, 0.34237187595281565]",2,2,3.878962755203247,1872264,2525348.3157134224,1.3469256745760168,0.005049228668212891,14.999184370040894,8880,"[405991.54145264067, 2525348.3157134224, 11946455.024706881]","[1, 1, 1]","[11946455.024706881]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498467945.008829,"26/06/2017 17:05:45",4,2,0.6299605249474366,41250000.0,"[0.8815634726840221, 0.886021080446022, 1.0]","[0.32785615273797, 0.3284521565111429, 0.34369169075088707]",-1,3,4.744547605514526,6214816,9090368.698496409,4.848601700451594,0.010048866271972656,14.998746871948242,5856,"[405991.54145264067, 2525348.3157134224, 21036823.72320329]","[1, 1, 2]","[2525348.3157134224]","['; gamma used= 0.6299605249474366', 'current gain: 2525348.3157134224, prev block gain: [11946455.024706881]', ' ----- switch back']"
5,1498467960.0176249,"26/06/2017 17:06:00",4,2,0.6299605249474366,41250000.0,"[0.8444949728636886, 0.8487651445105988, 1.0]","[0.32512294978100487, 0.3257812449480097, 0.3490958052709854]",-1,3,0,5353256,5353256.0,2.853100594477285,0,15.010353326797485,0,"[405991.54145264067, 2525348.3157134224, 26390079.72320329]","[1, 1, 3]","[2525348.3157134224]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498467975.0279782,"26/06/2017 17:06:15",5,2,0.5848035476425733,41250000.0,"[0.8233990706026066, 0.8275625712489829, 1.0]","[0.32389616043706515, 0.32454825236871443, 0.3515555871942204]",1,3,0,6864968,6864968.0,3.659742243652423,0,15.00645136833191,0,"[405991.54145264067, 2525348.3157134224, 33255047.72320329]","[1, 1, 4]","[9090368.698496409, 5353256.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[405991.54145264067, 2525348.3157134224, 8796693.241067763], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498467990.0344296,"26/06/2017 17:06:30",5,2,0.5848035476425733,41250000.0,"[0.7746283803376177, 0.7785452729810315, 1.0]","[0.31987215452881024, 0.3205620189058026, 0.35956582656538727]",1,3,0,4658216,4658216.0,2.483180506468711,0,15.007256984710693,0,"[405991.54145264067, 2525348.3157134224, 37913263.72320329]","[1, 1, 5]","[9090368.698496409, 5353256.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498468005.0416865,"26/06/2017 17:06:45",6,2,0.5503212081491045,41250000.0,"[0.7431908373189545, 0.7469487666657703, 1.0]","[0.31764860425874764, 0.3183272252990431, 0.3640241704422093]",0,3,0,6917096,6917096.0,3.6876442053931555,0,15.005994319915771,0,"[405991.54145264067, 2525348.3157134224, 44830359.72320329]","[1, 1, 6]","[6864968.0, 4658216.0]","['; gamma used= 0.5503212081491045', 'flipped coin but will not select greedily...', 'choosing randomly']"
9,1498468020.0476809,"26/06/2017 17:07:00",6,2,0.5503212081491045,41250000.0,"[0.6858669383369118, 0.6893350105549237, 1.0]","[0.3120617928139935, 0.31275862192610604, 0.37517958525990047]",0,3,0,4216576,4216576.0,2.2482290779285363,0,15.004079580307007,0,"[405991.54145264067, 2525348.3157134224, 49046935.72320329]","[1, 1, 7]","[6864968.0, 4658216.0]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
10,1498468035.0517604,"26/06/2017 17:07:15",7,2,0.5227579585747102,41250000.0,"[0.6531145410901789, 0.6564170014779426, 1.0]","[0.3092123670381199, 0.3098947880867755, 0.38089284487510466]",1,3,0,4986912,4986912.0,2.6585093205507713,0,15.006641387939453,0,"[405991.54145264067, 2525348.3157134224, 54033847.72320329]","[1, 1, 8]","[6917096.0, 4216576.0]","['; gamma used= 0.5227579585747102', 'flipped coin and will select greedily...', 'averageBytePerNet:[405991.54145264067, 2525348.3157134224, 7006705.1033147555], numNetworkHighestAverageByte: 1', 'choosing greedily']"
