"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498467900.0000691,"26/06/2017 17:05:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,1,4.243880033493042,1476960,2059723.3266099603,1.0985481625507703,0.0008809566497802734,14.999603271484375,0,"[2059723.3266099603, 0, 0]","[1, 0, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498467915.0005534,"26/06/2017 17:05:15",2,1,0.7937005259840998,41250000.0,"[1.0, 0.9611434594745084, 0.9611434594745084]","[0.3351620572277389, 0.3324189713861305, 0.3324189713861305]",2,3,6.953605651855469,2204608,4110146.2687065327,2.1922879888341873,0.008653640747070312,14.998563289642334,0,"[2059723.3266099603, 0, 4110146.2687065327]","[1, 0, 1]","[2059723.3266099603]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498467930.0077703,"26/06/2017 17:05:30",3,1,0.6933612743506348,41250000.0,"[0.9935945660824747, 0.9549869185595827, 1.0]","[0.3344496266871002, 0.33043461136586805, 0.33511576194703174]",2,2,3.148747205734253,3205872,4057686.420963228,2.1641989408663105,0.0045855045318603516,14.99931025505066,0,"[2059723.3266099603, 4057686.420963228, 4110146.2687065327]","[1, 1, 1]","[4110146.2687065327]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498467945.011666,"26/06/2017 17:05:45",4,2,0.6299605249474366,41250000.0,"[0.9935945660824747, 0.974918288548916, 1.0]","[0.3338432066551489, 0.3315151183924783, 0.33464167495237285]",-1,3,5.112134695053101,1588456,2409797.0475628325,1.2853198854210564,0.008070230484008789,14.998893737792969,0,"[2059723.3266099603, 4057686.420963228, 6519943.316269365]","[1, 1, 2]","[4057686.420963228]","['; gamma used= 0.6299605249474366', 'current gain: 4057686.420963228, prev block gain: [4110146.2687065327]', ' ----- switch back']"
5,1498467960.01863,"26/06/2017 17:06:00",4,2,0.6299605249474366,41250000.0,"[0.9823437518712473, 0.9638789522743242, 1.0]","[0.33337131504017675, 0.330769163045575, 0.3358595219142483]",-1,3,0,2224128,2224128.0,1.1847409208861146,0,15.01849365234375,0,"[2059723.3266099603, 4057686.420963228, 8744071.316269364]","[1, 1, 3]","[4057686.420963228]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498467975.0371237,"26/06/2017 17:06:15",5,2,0.5848035476425733,41250000.0,"[0.9720728702810845, 0.9538011291424503, 1.0]","[0.3328766170284554, 0.3302837637132926, 0.336839619258252]",0,1,3.10453724861145,2202408,2777412.6880409694,1.4817143863824442,0.010061264038085938,14.995671033859253,0,"[4837136.01465093, 4057686.420963228, 8744071.316269364]","[2, 1, 3]","[2409797.0475628325, 2224128.0]","['; gamma used= 0.5848035476425733', 'flipped coin but will not select greedily...', 'choosing randomly']"
7,1498467990.042856,"26/06/2017 17:06:30",5,2,0.5848035476425733,41250000.0,"[1.0, 0.9454632908450661, 0.9912583052770333]","[0.33656312039062447, 0.3282123112718105, 0.3352245683375651]",0,1,0,4071776,4071776.0,2.1706278223684423,0,15.006814002990723,0,"[8908912.01465093, 4057686.420963228, 8744071.316269364]","[3, 1, 3]","[2409797.0475628325, 2224128.0]","['; gamma used= 0.5503212081491045', 'current gain: 2777412.6880409694, prev block gain: [2409797.0475628325, 2224128.0]', 'no selection ----- in the middle of a block']"
8,1498468005.04967,"26/06/2017 17:06:45",6,2,0.5503212081491045,41250000.0,"[1.0, 0.8954071023043129, 0.9387775658321575]","[0.3421028910525879, 0.3255079216418945, 0.3323891873055176]",0,2,3.8553051948547363,1710088,2301783.1157484683,1.2278044633937473,0.005991935729980469,14.99771785736084,1448,"[8908912.01465093, 6359469.536711697, 8744071.316269364]","[3, 2, 3]","[2777412.6880409694, 4071776.0]","['; gamma used= 0.5503212081491045', 'flipped coin but will not select greedily...', 'choosing randomly']"
9,1498468020.0533798,"26/06/2017 17:07:00",7,2,0.5503212081491045,41250000.0,"[1.0, 0.9225578314845492, 0.9387775658321575]","[0.34104262158152454, 0.32812604471696893, 0.3308313337015065]",-1,1,5.411946535110474,4611880,7215568.587311921,3.848801639735744,0.009212493896484375,14.99805760383606,0,"[16124480.60196285, 6359469.536711697, 8744071.316269364]","[4, 2, 3]","[2301783.1157484683]","['; gamma used= 0.5227579585747102', 'current gain: 2301783.1157484683, prev block gain: [2777412.6880409694, 4071776.0]', ' ----- switch back']"
10,1498468035.0606499,"26/06/2017 17:07:15",7,2,0.5227579585747102,41250000.0,"[1.0, 0.8960500326543159, 0.9118037263478936]","[0.34473861873929823, 0.326228045136166, 0.32903333612453567]",-1,1,0,7171944,7171944.0,3.8239899742838688,0,15.004106283187866,0,"[23296424.60196285, 6359469.536711697, 8744071.316269364]","[5, 2, 3]","[2301783.1157484683]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
