"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498467900.0001786,"26/06/2017 17:05:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,1,4.7837560176849365,459092,674090.6842930724,0.3595479092131785,0.0022983551025390625,14.998628377914429,0,"[674090.6842930724, 0, 0]","[1, 0, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498467915.0011053,"26/06/2017 17:05:15",2,1,0.7937005259840998,41250000.0,"[1.0, 0.9871134218058943, 0.9871134218058943]","[0.3339292292177868, 0.3330353853911066, 0.3330353853911066]",2,2,4.975448131561279,2683144,4015133.019387968,2.1416989733063407,0.012505769729614258,14.997936010360718,0,"[674090.6842930724, 4015133.019387968, 0]","[1, 1, 0]","[674090.6842930724]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498467930.011547,"26/06/2017 17:05:30",3,1,0.6933612743506348,41250000.0,"[0.9684846913232343, 1.0, 0.9560042376187032]","[0.33266805200117266, 0.33597249743622043, 0.33135945056260685]",2,3,3.878267765045166,2419608,3263533.4484563945,1.7408296684673423,0.012531757354736328,14.997600317001343,0,"[674090.6842930724, 4015133.019387968, 3263533.4484563945]","[1, 1, 1]","[4015133.019387968]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498467945.0216792,"26/06/2017 17:05:45",4,2,0.6299605249474366,41250000.0,"[0.9684846913232343, 1.0, 0.9720192966294021]","[0.33186308063470066, 0.33582903624185145, 0.33230788312344783]",-1,2,4.185704469680786,4895920,6791222.833852377,3.622430293549928,0.012808799743652344,14.99815821647644,0,"[674090.6842930724, 10806355.853240345, 3263533.4484563945]","[1, 2, 1]","[3263533.4484563945]","['; gamma used= 0.6299605249474366', 'current gain: 3263533.4484563945, prev block gain: [4015133.019387968]', ' ----- switch back']"
5,1498467960.0326462,"26/06/2017 17:06:00",4,2,0.6299605249474366,41250000.0,"[0.9378963995587705, 1.0, 0.9413193690906757]","[0.3301835868312667, 0.3391392180356334, 0.3306771951330999]",-1,2,0,7162328,7162328.0,3.8129936786636285,0,15.027201414108276,0,"[674090.6842930724, 17968683.853240345, 3263533.4484563945]","[1, 3, 1]","[3263533.4484563945]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498467975.0598476,"26/06/2017 17:06:15",5,2,0.5848035476425733,41250000.0,"[0.9066827296655423, 1.0, 0.9099917810279421]","[0.328585547031843, 0.3423411298794353, 0.3290733230887217]",1,2,0,12481632,12481632.0,6.652285403268847,0,15.010338544845581,0,"[674090.6842930724, 30450315.853240345, 3263533.4484563945]","[1, 4, 1]","[6791222.833852377, 7162328.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[674090.6842930724, 5989561.284413449, 3263533.4484563945], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498467990.0701861,"26/06/2017 17:06:30",5,2,0.5848035476425733,41250000.0,"[0.8114152553178956, 1.0, 0.8143766161867324]","[0.32239895295807347, 0.35469494757609504, 0.3229060994658315]",1,2,0,10298200,10298200.0,5.488754385518709,0,15.009890079498291,0,"[674090.6842930724, 40748515.85324034, 3263533.4484563945]","[1, 5, 1]","[6791222.833852377, 7162328.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498468005.0800762,"26/06/2017 17:06:45",6,2,0.5503212081491045,41250000.0,"[0.7403973013311809, 1.0, 0.7430994733462923]","[0.31750176625307225, 0.36450719387791275, 0.31799103986901506]",0,1,4.113216876983643,3950144,5443667.443078846,2.9048279976408065,0.018748760223388672,14.992054462432861,10360,"[6117758.127371918, 40748515.85324034, 3263533.4484563945]","[2, 5, 1]","[12481632.0, 10298200.0]","['; gamma used= 0.5503212081491045', 'flipped coin but will not select greedily...', 'choosing randomly']"
9,1498468020.0908794,"26/06/2017 17:07:00",7,2,0.5503212081491045,41250000.0,"[0.7960117927676017, 1.0, 0.7430994733462923]","[0.3238681100652131, 0.3622089853728445, 0.3139229045619424]",-1,2,4.1628944873809814,8175576,11316752.699377265,6.036524267235965,0.014756441116333008,14.997706890106201,5792,"[6117758.127371918, 52065268.55261761, 3263533.4484563945]","[2, 6, 1]","[5443667.443078846]","['; gamma used= 0.5227579585747102', 'current gain: 5443667.443078846, prev block gain: [12481632.0, 10298200.0]', ' ----- switch back']"
10,1498468035.1033428,"26/06/2017 17:07:15",7,2,0.5227579585747102,41250000.0,"[0.7604343228157469, 1.0, 0.7098869010899219]","[0.3205807235627719, 0.3690694939433079, 0.3103497824939202]",-1,2,0,9802264,9802264.0,5.222912601463142,0,15.014249324798584,0,"[6117758.127371918, 61867532.55261761, 3263533.4484563945]","[2, 7, 1]","[5443667.443078846]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
