"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498613400.0001068,"28/06/2017 09:30:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,2,3.031960964202881,3155192,3954585.2099444116,2.109244068462673,0.0016129016876220703,14.999061584472656,0,"[0, 3954585.2099444116, 0]","[0, 1, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498613415.0007813,"28/06/2017 09:30:15",2,1,0.7937005259840998,41250000.0,"[0.9267318114585493, 1.0, 0.9267318114585493]","[0.33156762088048547, 0.336864758239029, 0.33156762088048547]",2,3,5.702738046646118,3561384,5746149.503978431,3.064865313620121,0.008634090423583984,14.998765468597412,0,"[0, 3954585.2099444116, 5746149.503978431]","[0, 1, 1]","[3954585.2099444116]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498613430.0081809,"28/06/2017 09:30:30",3,1,0.6933612743506348,41250000.0,"[0.9267318114585493, 1.0, 0.9883675479000086]","[0.3286031609283969, 0.33631022720483816, 0.3350866118667649]",2,1,4.560346364974976,971608,1396087.2476576215,0.7446438734000869,0.008326292037963867,14.998710632324219,0,"[1396087.2476576215, 3954585.2099444116, 5746149.503978431]","[1, 1, 1]","[5746149.503978431]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498613445.0152178,"28/06/2017 09:30:45",4,2,0.6299605249474366,41250000.0,"[0.9333414684029694, 1.0, 0.9883675479000086]","[0.32819614486362025, 0.33663856260690117, 0.3351652925294786]",-1,3,4.595703840255737,3142160,4530239.4063229,2.416307846757432,0.008422613143920898,14.998881578445435,0,"[1396087.2476576215, 3954585.2099444116, 10276388.910301331]","[1, 1, 2]","[1396087.2476576215]","['; gamma used= 0.6299605249474366', 'current gain: 1396087.2476576215, prev block gain: [5746149.503978431]', ' ----- switch back']"
5,1498613460.022522,"28/06/2017 09:31:00",4,2,0.6299605249474366,41250000.0,"[0.9243245702863654, 0.990339121937834, 1.0]","[0.32660537843476, 0.33600921041811305, 0.3373854111471269]",-1,3,0,1837168,1837168.0,0.9793555043775328,0,15.007159233093262,0,"[1396087.2476576215, 3954585.2099444116, 12113556.910301331]","[1, 1, 3]","[1396087.2476576215]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498613475.0296812,"28/06/2017 09:31:15",5,2,0.5848035476425733,41250000.0,"[0.9163344323104929, 0.981778334437902, 1.0]","[0.3262126392974072, 0.33558842215288703, 0.33819893854970584]",0,1,4.651044130325317,1361120,1973185.5289477792,1.0527795682815304,0.013441324234008789,14.994102001190186,0,"[3369272.7766054007, 3954585.2099444116, 12113556.910301331]","[2, 1, 3]","[4530239.4063229, 1837168.0]","['; gamma used= 0.5848035476425733', 'flipped coin but will not select greedily...', 'choosing randomly']"
7,1498613490.0372245,"28/06/2017 09:31:30",6,2,0.5848035476425733,41250000.0,"[0.9413175336922924, 0.981778334437902, 1.0]","[0.32824938278228005, 0.33447373012407416, 0.33727688709364584]",-1,3,5.416955232620239,1562520,2445870.260901631,1.3045708859947067,0.008828163146972656,14.998772621154785,0,"[3369272.7766054007, 3954585.2099444116, 14559427.171202961]","[2, 1, 4]","[1973185.5289477792]","['; gamma used= 0.5503212081491045', 'current gain: 1973185.5289477792, prev block gain: [4530239.4063229, 1837168.0]', ' ----- switch back']"
8,1498613505.0448253,"28/06/2017 09:31:45",6,2,0.5503212081491045,41250000.0,"[0.9316418123148451, 0.9716867199949262, 1.0]","[0.3273936547938918, 0.3339761387523039, 0.33863020645380426]",-1,3,0,3657520,3657520.0,1.9495854772623167,0,15.008400678634644,0,"[3369272.7766054007, 3954585.2099444116, 18216947.17120296]","[2, 1, 5]","[1973185.5289477792]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
9,1498613520.053226,"28/06/2017 09:32:00",7,2,0.5227579585747102,41250000.0,"[0.9173581223142415, 0.9567890718831212, 1.0]","[0.3265767453386778, 0.33312411594849967, 0.3402991387128225]",1,2,4.7707555294036865,1416144,2076701.804084338,1.1076783121886833,0.007256984710693359,14.998591423034668,0,"[3369272.7766054007, 6031287.014028749, 18216947.17120296]","[2, 2, 5]","[2445870.260901631, 3657520.0]","['; gamma used= 0.5227579585747102', 'flipped coin and will select greedily...', 'averageBytePerNet:[1684636.3883027004, 3954585.2099444116, 3643389.434240592], numNetworkHighestAverageByte: 1', 'choosing greedily']"
10,1498613535.0590744,"28/06/2017 09:32:15",8,2,0.5227579585747102,41250000.0,"[0.9173581223142415, 0.9729808400070893, 1.0]","[0.3253605316895911, 0.33498271068277313, 0.3396567576276357]",-1,3,4.664886951446533,2548480,3698917.8975867643,1.9729316651157438,0.008410215377807617,14.998666048049927,2928,"[3369272.7766054007, 6031287.014028749, 21915865.068789724]","[2, 2, 6]","[2076701.804084338]","['; gamma used= 0.5', 'current gain: 2076701.804084338, prev block gain: [2445870.260901631, 3657520.0]', ' ----- switch back']"
11,1498613550.0661507,"28/06/2017 09:32:30",8,2,0.5,41250000.0,"[0.9042701928067097, 0.9590993423275717, 1.0]","[0.3242324286265707, 0.334175275120046, 0.3415922962533833]",-1,3,0,6831664,6831664.0,3.6417269767300375,0,15.00752592086792,0,"[3369272.7766054007, 6031287.014028749, 28747529.068789724]","[2, 2, 7]","[2076701.804084338]","['; gamma used= 0.4807498567691362', 'no selection ----- in the middle of a block']"
