"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498613400.0001051,"28/06/2017 09:30:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,3,9.72971773147583,306976,873808.9149356381,0.46606319367471255,0.001710653305053711,14.998977422714233,0,"[0, 0, 873808.9149356381]","[0, 0, 1]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498613415.0007932,"28/06/2017 09:30:15",2,1,0.7937005259840998,41250000.0,"[0.983327398431747, 0.983327398431747, 1.0]","[0.3329468656146935, 0.3329468656146935, 0.334106268770613]",2,2,3.5359392166137695,3525280,4612749.005222199,2.46037940949364,0.00873565673828125,14.998496532440186,0,"[0, 4612749.005222199, 873808.9149356381]","[0, 1, 1]","[873808.9149356381]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498613430.0080254,"28/06/2017 09:30:30",3,1,0.6933612743506348,41250000.0,"[0.9496234687173359, 1.0, 0.965724610370703]","[0.33100260776640933, 0.3363012530520123, 0.33269613918157837]",2,1,4.8138556480407715,952784,1403116.4560629618,0.7483937849216499,0.008380889892578125,14.99869704246521,4248,"[1403116.4560629618, 4612749.005222199, 873808.9149356381]","[1, 1, 1]","[4612749.005222199]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498613445.0151033,"28/06/2017 09:30:45",4,2,0.6299605249474366,41250000.0,"[0.9564306172126527, 1.0, 0.965724610370703]","[0.33110192827315804, 0.3366192229681177, 0.3322788487587242]",-1,2,4.429434537887573,2693280,3822009.231902821,2.038597427726961,0.009247303009033203,14.998583555221558,4344,"[1403116.4560629618, 8434758.23712502, 873808.9149356381]","[1, 2, 1]","[1403116.4560629618]","['; gamma used= 0.6299605249474366', 'current gain: 1403116.4560629618, prev block gain: [4612749.005222199]', ' ----- switch back']"
5,1498613460.0229342,"28/06/2017 09:31:00",4,2,0.6299605249474366,41250000.0,"[0.9393110072143491, 1.0, 0.9484386427346061]","[0.3299872888463303, 0.3387130641233502, 0.33129964703031944]",-1,2,0,4384544,4384544.0,2.3370985752935662,0,15.008503437042236,0,"[1403116.4560629618, 12819302.23712502, 873808.9149356381]","[1, 3, 1]","[1403116.4560629618]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498613475.0314376,"28/06/2017 09:31:15",5,2,0.5848035476425733,41250000.0,"[0.9200487526266492, 1.0, 0.9289892096322028]","[0.32901520667782835, 0.34066667454547567, 0.3303181187766959]",0,3,5.001756191253662,822464,1234109.2663086285,0.6584011704184277,0.011877775192260742,14.995225667953491,5920,"[1403116.4560629618, 12819302.23712502, 2107918.1812442667]","[1, 3, 2]","[3822009.231902821, 4384544.0]","['; gamma used= 0.5848035476425733', 'flipped coin but will not select greedily...', 'choosing randomly']"
7,1498613490.038541,"28/06/2017 09:31:30",6,2,0.5848035476425733,41250000.0,"[0.9200487526266492, 1.0, 0.9445530138164621]","[0.3278676024659468, 0.3404181708370826, 0.3317142266969707]",-1,2,4.51895809173584,1930184,2762488.8598543773,1.473445591587098,0.00885915756225586,14.998796701431274,0,"[1403116.4560629618, 15581791.096979398, 2107918.1812442667]","[1, 4, 2]","[1234109.2663086285]","['; gamma used= 0.5503212081491045', 'current gain: 1234109.2663086285, prev block gain: [3822009.231902821, 4384544.0]', ' ----- switch back']"
8,1498613505.046197,"28/06/2017 09:31:45",6,2,0.5503212081491045,41250000.0,"[0.9093745543754418, 1.0, 0.9335945226501318]","[0.32690706343818166, 0.34212012819658943, 0.3309728083652289]",-1,2,0,4112320,4112320.0,2.192219737641365,0,15.006962776184082,0,"[1403116.4560629618, 19694111.0969794, 2107918.1812442667]","[1, 5, 2]","[1234109.2663086285]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
9,1498613520.0531597,"28/06/2017 09:32:00",7,2,0.5227579585747102,41250000.0,"[0.8937135940508478, 1.0, 0.9175164537090851]","[0.3259718977539793, 0.3440153664453264, 0.33001273580069435]",1,2,0,3205872,3205872.0,1.7090619348937208,0,15.006463766098022,0,"[1403116.4560629618, 22899983.0969794, 2107918.1812442667]","[1, 6, 2]","[2762488.8598543773, 4112320.0]","['; gamma used= 0.5227579585747102', 'flipped coin and will select greedily...', 'averageBytePerNet:[1403116.4560629618, 3938822.2193958797, 1053959.0906221333], numNetworkHighestAverageByte: 1', 'choosing greedily']"
10,1498613535.0596235,"28/06/2017 09:32:15",7,2,0.5227579585747102,41250000.0,"[0.8708583399161107, 1.0, 0.8940524806175772]","[0.3241506501370659, 0.3475043256199811, 0.32834502424295287]",1,2,0,3567872,3567872.0,1.902061306743668,0,15.006338596343994,0,"[1403116.4560629618, 26467855.0969794, 2107918.1812442667]","[1, 7, 2]","[2762488.8598543773, 4112320.0]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
11,1498613550.065962,"28/06/2017 09:32:30",8,2,0.5,41250000.0,"[0.8461088655384841, 1.0, 0.8686438372744707]","[0.32250201488489816, 0.35084550530707515, 0.32665247980802664]",1,2,0,3114648,3114648.0,1.6604157139929105,0,15.006593704223633,0,"[1403116.4560629618, 29582503.0969794, 2107918.1812442667]","[1, 8, 2]","[3205872.0, 3567872.0]","['; gamma used= 0.5', 'flipped coin and will select greedily...', 'averageBytePerNet:[1403116.4560629618, 3781122.1567113427, 1053959.0906221333], numNetworkHighestAverageByte: 1', 'choosing greedily']"
12,1498613565.0725558,"28/06/2017 09:32:45",8,2,0.5,41250000.0,"[0.8258789144333923, 1.0, 0.8478750886281388]","[0.3206378354048871, 0.3544526136217498, 0.32490955097336316]",1,2,0,2602056,2602056.0,1.387120664194034,0,15.006948232650757,0,"[1403116.4560629618, 32184559.0969794, 2107918.1812442667]","[1, 9, 2]","[3205872.0, 3567872.0]","['; gamma used= 0.4807498567691362', 'no selection ----- in the middle of a block']"
13,1498613580.079504,"28/06/2017 09:33:00",9,2,0.4807498567691362,41250000.0,"[0.8093496221184303, 1.0, 0.8309055608419452]","[0.31942203150124604, 0.35691660273091985, 0.3236613657678341]",0,2,0,3074104,3074104.0,1.6387952913462047,0,15.00665283203125,0,"[1403116.4560629618, 35258663.096979395, 2107918.1812442667]","[1, 10, 2]","[3114648.0, 2602056.0]","['; gamma used= 0.4807498567691362', 'flipped coin but will not select greedily...', 'choosing randomly']"
14,1498613595.0861568,"28/06/2017 09:33:15",9,2,0.4807498567691362,41250000.0,"[0.7836211901160407, 1.0, 0.8044918866543007]","[0.3169600095162884, 0.36175892659060094, 0.32128106389311056]",0,2,0,3543256,3543256.0,1.888800367494145,0,15.007434606552124,0,"[1403116.4560629618, 38801919.096979395, 2107918.1812442667]","[1, 11, 2]","[3114648.0, 2602056.0]","['; gamma used= 0.4641588833612779', 'no selection ----- in the middle of a block']"
15,1498613610.0935915,"28/06/2017 09:33:30",10,2,0.4641588833612779,41250000.0,"[0.7549792183025886, 1.0, 0.7750870744410281]","[0.31461619197379376, 0.3665089861037292, 0.31887482192247707]",0,2,0,4814600,4814600.0,2.566776390448305,0,15.005903959274292,0,"[1403116.4560629618, 43616519.096979395, 2107918.1812442667]","[1, 12, 2]","[3074104.0, 3543256.0]","['; gamma used= 0.4641588833612779', 'flipped coin but will not select greedily...', 'choosing randomly']"
16,1498613625.0994954,"28/06/2017 09:33:45",10,2,0.4641588833612779,41250000.0,"[0.7197898821112553, 1.0, 0.7389605176049552]","[0.31099598394715444, 0.3737169628421554, 0.3152870532106901]",0,2,0,6849040,6849040.0,3.651169111898172,0,15.006787776947021,0,"[1403116.4560629618, 50465559.096979395, 2107918.1812442667]","[1, 13, 2]","[3074104.0, 3543256.0]","['; gamma used= 0.4496443130226092', 'no selection ----- in the middle of a block']"
17,1498613640.1062832,"28/06/2017 09:34:00",11,2,0.4496443130226092,41250000.0,"[0.6725385709021898, 1.0, 0.6904507312682158]","[0.3065200762273687, 0.38278798806437586, 0.3106919357082554]",0,2,0,5406832,5406832.0,2.8823045736063784,0,15.006969213485718,0,"[1403116.4560629618, 55872391.096979395, 2107918.1812442667]","[1, 14, 2]","[4814600.0, 6849040.0]","['; gamma used= 0.4496443130226092', 'flipped coin but will not select greedily...', 'choosing randomly']"
18,1498613655.1132524,"28/06/2017 09:34:15",11,2,0.4496443130226092,41250000.0,"[0.6398309847714069, 1.0, 0.6568720225679506]","[0.30249951261528896, 0.39082208054281703, 0.30667840684189407]",0,2,0,7966896,7966896.0,4.247269344956612,0,15.006151676177979,0,"[1403116.4560629618, 63839287.096979395, 2107918.1812442667]","[1, 15, 2]","[4814600.0, 6849040.0]","['; gamma used= 0.43679023236814946', 'no selection ----- in the middle of a block']"
