"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498613400.0000741,"28/06/2017 09:30:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,2,4.867020845413208,891968,1320453.5962150318,0.7043086271041498,0.0019774436950683594,14.998579263687134,0,"[0, 1320453.5962150318, 0]","[0, 1, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498613415.0006309,"28/06/2017 09:30:15",2,1,0.7937005259840998,41250000.0,"[0.9749129007115083, 1.0, 0.9749129007115083]","[0.33274850157984426, 0.3345029968403115, 0.33274850157984426]",2,1,4.681386947631836,839840,1220954.5654033872,0.6512848771814187,0.01082301139831543,14.99748706817627,0,"[1220954.5654033872, 1320453.5962150318, 0]","[1, 1, 0]","[1320453.5962150318]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498613430.008941,"28/06/2017 09:30:30",3,1,0.6933612743506348,41250000.0,"[0.98834314916735, 1.0, 0.9749129007115083]","[0.33339450392609704, 0.3346007587431773, 0.33200473733072566]",2,3,4.177767992019653,6052640,8389447.190890267,4.474747655406469,0.00878453254699707,14.998740196228027,0,"[1220954.5654033872, 1320453.5962150318, 8389447.190890267]","[1, 1, 1]","[1220954.5654033872]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498613445.0164657,"28/06/2017 09:30:45",4,2,0.6299605249474366,41250000.0,"[0.9713917744776145, 0.9828486951075479, 1.0]","[0.33166051919799766, 0.3330955793900391, 0.33524390141196325]",0,3,0,7491952,7491952.0,3.9937952179739775,0,15.007183074951172,0,"[1220954.5654033872, 1320453.5962150318, 15881399.190890267]","[1, 1, 2]","[8389447.190890267]","['; gamma used= 0.6299605249474366', 'current gain: 8389447.190890267, prev block gain: [1220954.5654033872]', 'flipped coin but will not select greedily...', 'choosing randomly']"
5,1498613460.0236487,"28/06/2017 09:31:00",4,2,0.6299605249474366,41250000.0,"[0.8740358193717347, 0.8843444911902149, 1.0]","[0.3264959869539057, 0.3280476671015493, 0.34545634594454505]",0,3,0,4425088,4425088.0,2.359084507115235,0,15.0061194896698,0,"[1220954.5654033872, 1320453.5962150318, 20306487.190890267]","[1, 1, 3]","[8389447.190890267]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498613475.0297682,"28/06/2017 09:31:15",5,2,0.5848035476425733,41250000.0,"[0.8211815080085746, 0.8308667983386093, 1.0]","[0.3234961442835824, 0.3250124432798933, 0.3514914124365243]",1,3,0,2985776,2985776.0,1.5920531944442047,0,15.003398180007935,0,"[1220954.5654033872, 1320453.5962150318, 23292263.190890267]","[1, 1, 4]","[7491952.0, 4425088.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[1220954.5654033872, 1320453.5962150318, 6768829.063630089], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498613490.0331664,"28/06/2017 09:31:30",5,2,0.5848035476425733,41250000.0,"[0.799661438035135, 0.8090929134368223, 1.0]","[0.3212804370386855, 0.3229061686686525, 0.35581339429266196]",1,3,0,5212800,5212800.0,2.77954833162544,0,15.003300905227661,0,"[1220954.5654033872, 1320453.5962150318, 28505063.190890267]","[1, 1, 5]","[7491952.0, 4425088.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498613505.0364673,"28/06/2017 09:31:45",6,2,0.5503212081491045,41250000.0,"[0.7634330058657053, 0.7724371909785334, 1.0]","[0.3188178491503406, 0.32041453619219984, 0.36076761465745955]",1,3,0,5409728,5409728.0,2.8840913736996034,0,15.005704879760742,0,"[1220954.5654033872, 1320453.5962150318, 33914791.19089027]","[1, 1, 6]","[2985776.0, 5212800.0]","['; gamma used= 0.5503212081491045', 'flipped coin and will select greedily...', 'averageBytePerNet:[1220954.5654033872, 1320453.5962150318, 5701012.638178053], numNetworkHighestAverageByte: 1', 'choosing greedily']"
9,1498613520.0421722,"28/06/2017 09:32:00",6,2,0.5503212081491045,41250000.0,"[0.7293258934360531, 0.7379278078170409, 1.0]","[0.3153265027306542, 0.31699037506662975, 0.36768312220271604]",1,3,0,3088584,3088584.0,1.6464913839314144,0,15.006863832473755,0,"[1220954.5654033872, 1320453.5962150318, 37003375.19089027]","[1, 1, 7]","[2985776.0, 5212800.0]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
10,1498613535.049036,"28/06/2017 09:32:15",7,2,0.5227579585747102,41250000.0,"[0.7105408364057316, 0.7189211935190135, 1.0]","[0.3138308619866207, 0.31547709423365833, 0.37069204377972104]",1,3,0,4013856,4013856.0,2.139863269277491,0,15.006027936935425,0,"[1220954.5654033872, 1320453.5962150318, 41017231.19089027]","[1, 1, 8]","[5409728.0, 3088584.0]","['; gamma used= 0.5227579585747102', 'flipped coin and will select greedily...', 'averageBytePerNet:[1220954.5654033872, 1320453.5962150318, 5286196.455841467], numNetworkHighestAverageByte: 1', 'choosing greedily']"
11,1498613550.055064,"28/06/2017 09:32:30",7,2,0.5227579585747102,41250000.0,"[0.6878640533091628, 0.6959769528312794, 1.0]","[0.3109430784611867, 0.31264472288739187, 0.3764121986514214]",1,3,0,3882440,3882440.0,2.070090052978565,0,15.003946304321289,0,"[1220954.5654033872, 1320453.5962150318, 44899671.19089027]","[1, 1, 9]","[5409728.0, 3088584.0]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
12,1498613565.0590103,"28/06/2017 09:32:45",8,2,0.5,41250000.0,"[0.666618533787608, 0.6744808565215579, 1.0]","[0.30903963394585043, 0.31071882850856214, 0.3802415375455873]",1,3,0,4951808,4951808.0,2.639567759205867,0,15.007936000823975,0,"[1220954.5654033872, 1320453.5962150318, 49851479.19089027]","[1, 1, 10]","[4013856.0, 3882440.0]","['; gamma used= 0.5', 'flipped coin and will select greedily...', 'averageBytePerNet:[1220954.5654033872, 1320453.5962150318, 4988852.354543363], numNetworkHighestAverageByte: 1', 'choosing greedily']"
13,1498613580.0669463,"28/06/2017 09:33:00",8,2,0.5,41250000.0,"[0.6414581426847392, 0.6490237153210895, 1.0]","[0.3056679267762219, 0.30738303517636817, 0.3869490380474099]",1,3,0,5327192,5327192.0,2.8400918871932315,0,15.005689144134521,0,"[1220954.5654033872, 1320453.5962150318, 55178671.19089027]","[1, 1, 11]","[4013856.0, 3882440.0]","['; gamma used= 0.4807498567691362', 'no selection ----- in the middle of a block']"
14,1498613595.0726354,"28/06/2017 09:33:15",9,2,0.4807498567691362,41250000.0,"[0.615449735378302, 0.6227085561293164, 1.0]","[0.30303358130493785, 0.3047176193503937, 0.3922487993446685]",1,3,0,8156584,8156584.0,4.3491434979367956,0,15.003568410873413,0,"[1220954.5654033872, 1320453.5962150318, 63335255.19089027]","[1, 1, 12]","[4951808.0, 5327192.0]","['; gamma used= 0.4807498567691362', 'flipped coin and will select greedily...', 'averageBytePerNet:[1220954.5654033872, 1320453.5962150318, 5016242.835535479], numNetworkHighestAverageByte: 1', 'choosing greedily']"
15,1498613610.0762038,"28/06/2017 09:33:30",9,2,0.4807498567691362,41250000.0,"[0.5789210960254169, 0.5857490857432874, 1.0]","[0.29802539748476853, 0.2997155938322934, 0.40225900868293796]",1,3,0,4118112,4118112.0,2.195794540395465,0,15.003633260726929,0,"[1220954.5654033872, 1320453.5962150318, 67453367.19089027]","[1, 1, 13]","[4951808.0, 5327192.0]","['; gamma used= 0.4641588833612779', 'no selection ----- in the middle of a block']"
16,1498613625.079837,"28/06/2017 09:33:45",10,2,0.4641588833612779,41250000.0,"[0.5613103365558375, 0.5679306190655794, 1.0]","[0.2959780216418908, 0.29764407055153547, 0.40637790780657373]",0,3,0,9100680,9100680.0,4.852554718042963,0,15.003527879714966,0,"[1220954.5654033872, 1320453.5962150318, 76554047.19089027]","[1, 1, 14]","[8156584.0, 4118112.0]","['; gamma used= 0.4641588833612779', 'flipped coin but will not select greedily...', 'choosing randomly']"
17,1498613640.083365,"28/06/2017 09:34:00",10,2,0.4641588833612779,41250000.0,"[0.5174450377656367, 0.523547958218326, 1.0]","[0.2894109803002213, 0.2910566385581953, 0.4195323811415834]",0,3,0,5557424,5557424.0,2.9632916792828103,0,15.003380298614502,0,"[1220954.5654033872, 1320453.5962150318, 82111471.19089027]","[1, 1, 15]","[8156584.0, 4118112.0]","['; gamma used= 0.4496443130226092', 'no selection ----- in the middle of a block']"
18,1498613655.0867453,"28/06/2017 09:34:15",11,3,0.4496443130226092,41250000.0,"[0.4923616472680295, 0.4981687257941025, 1.0]","[0.2860130115957119, 0.2876185930702774, 0.4263683953340107]",1,3,0,3292944,3292944.0,1.755402604750493,0,15.007128238677979,0,"[1220954.5654033872, 1320453.5962150318, 85404415.19089027]","[1, 1, 16]","[9100680.0, 5557424.0]","['; gamma used= 0.4496443130226092', 'flipped coin and will select greedily...', 'averageBytePerNet:[1220954.5654033872, 1320453.5962150318, 5474098.079392685], numNetworkHighestAverageByte: 1', 'choosing greedily']"
19,1498613670.0938735,"28/06/2017 09:34:30",11,3,0.4496443130226092,41250000.0,"[0.4810483730902417, 0.4867220190634301, 1.0]","[0.28328107127193636, 0.2849049664392417, 0.4318139622888221]",1,3,0,3805152,3805152.0,2.0285018821302407,0,15.006747722625732,0,"[1220954.5654033872, 1320453.5962150318, 89209567.19089027]","[1, 1, 17]","[9100680.0, 5557424.0]","['; gamma used= 0.43679023236814946', 'no selection ----- in the middle of a block']"
20,1498613685.1006212,"28/06/2017 09:34:45",11,3,0.4496443130226092,41250000.0,"[0.4682987123320572, 0.4738219845269175, 1.0]","[0.28140210852741127, 0.2830038425774452, 0.43559404889514364]",1,3,0,4323728,4323728.0,2.305109779760149,0,15.005716562271118,0,"[1220954.5654033872, 1320453.5962150318, 93533295.19089027]","[1, 1, 18]","[9100680.0, 5557424.0]","['; gamma used= 0.43679023236814946', 'no selection ----- in the middle of a block']"
21,1498613700.1063378,"28/06/2017 09:35:00",12,3,0.43679023236814946,41250000.0,"[0.4542211299470843, 0.45957836641024125, 1.0]","[0.2792689378597816, 0.2808455125789757, 0.4398855495612428]",1,3,0,4672696,4672696.0,2.4909745102751133,0,15.006804704666138,0,"[1220954.5654033872, 1320453.5962150318, 98205991.19089027]","[1, 1, 19]","[3292944.0, 3805152.0, 4323728.0]","['; gamma used= 0.43679023236814946', 'flipped coin and will select greedily...', 'averageBytePerNet:[1220954.5654033872, 1320453.5962150318, 5196294.177271682], numNetworkHighestAverageByte: 1', 'choosing greedily']"
22,1498613715.1131425,"28/06/2017 09:35:15",12,3,0.43679023236814946,41250000.0,"[0.43986459279281837, 0.4450525034380935, 1.0]","[0.2758777993785435, 0.2774595889500387, 0.44666261167141774]",1,3,0,4475768,4475768.0,2.386151230736706,0,15.005815029144287,0,"[1220954.5654033872, 1320453.5962150318, 102681759.19089027]","[1, 1, 20]","[3292944.0, 3805152.0, 4323728.0]","['; gamma used= 0.42529037028299016', 'no selection ----- in the middle of a block']"
23,1498613730.1189575,"28/06/2017 09:35:30",12,3,0.43679023236814946,41250000.0,"[0.42653877741737695, 0.4315695189233852, 1.0]","[0.2736911508099612, 0.27524715031430325, 0.45106169887573544]",1,3,0,3745976,3745976.0,1.997081311554454,0,15.005802631378174,0,"[1220954.5654033872, 1320453.5962150318, 106427735.19089027]","[1, 1, 21]","[3292944.0, 3805152.0, 4323728.0]","['; gamma used= 0.42529037028299016', 'no selection ----- in the middle of a block']"
24,1498613745.1247602,"28/06/2017 09:35:45",13,2,0.42529037028299016,41250000.0,"[0.41569664163614184, 0.42059950735364926, 1.0]","[0.2718649456307203, 0.2733994062582237, 0.45473564811105593]",0,2,4.421979665756226,664632,942575.1184831354,0.5028392520852587,0.009773492813110352,14.996046781539917,0,"[1220954.5654033872, 2263028.714698167, 106427735.19089027]","[1, 2, 21]","[4672696.0, 4475768.0, 3745976.0]","['; gamma used= 0.42529037028299016', 'flipped coin but will not select greedily...', 'choosing randomly']"
25,1498613760.1305804,"28/06/2017 09:36:00",14,3,0.42529037028299016,41250000.0,"[0.41569664163614184, 0.4254895400149862, 1.0]","[0.27040327921976615, 0.2735152376839796, 0.4560814830962544]",-1,3,4.116550445556641,4425088,6099209.447478293,3.253445270975016,0.010711669921875,14.99753999710083,0,"[1220954.5654033872, 2263028.714698167, 112526944.63836856]","[1, 2, 22]","[942575.1184831354]","['; gamma used= 0.41491326668312173', 'current gain: 942575.1184831354, prev block gain: [4672696.0, 4475768.0, 3745976.0]', ' ----- switch back']"
26,1498613775.138832,"28/06/2017 09:36:15",14,3,0.41491326668312173,41250000.0,"[0.407471525518942, 0.41707065825663775, 1.0]","[0.26793303216537456, 0.27106087166884596, 0.4610060961657795]",-1,3,0,4931888,4931888.0,2.6289639527305746,0,15.007852792739868,0,"[1220954.5654033872, 2263028.714698167, 117458832.63836856]","[1, 2, 23]","[942575.1184831354]","['; gamma used= 0.4054801330382267', 'no selection ----- in the middle of a block']"
27,1498613790.146685,"28/06/2017 09:36:30",14,3,0.41491326668312173,41250000.0,"[0.40093976128958453, 0.41038502003137567, 1.0]","[0.266758008443786, 0.2698581669733314, 0.4633838245828825]",-1,3,0,5535704,5535704.0,2.9511667064868377,0,15.006143808364868,0,"[1220954.5654033872, 2263028.714698167, 122994536.63836856]","[1, 2, 24]","[942575.1184831354]","['; gamma used= 0.4054801330382267', 'no selection ----- in the middle of a block']"
28,1498613805.1528287,"28/06/2017 09:36:45",15,3,0.4054801330382267,41250000.0,"[0.3937329421083847, 0.40300842404467074, 1.0]","[0.2654414865003963, 0.26851063066919445, 0.4660478828304093]",1,3,0,3284064,3284064.0,1.7507279309287769,0,15.006621837615967,0,"[1220954.5654033872, 2263028.714698167, 126278600.63836856]","[1, 2, 25]","[6099209.447478293, 4931888.0, 5535704.0]","['; gamma used= 0.4054801330382267', 'flipped coin and will select greedily...', 'averageBytePerNet:[1220954.5654033872, 1131514.3573490835, 5124772.359932023], numNetworkHighestAverageByte: 1', 'choosing greedily']"
29,1498613820.1594505,"28/06/2017 09:37:00",15,3,0.4054801330382267,41250000.0,"[0.3855264217629824, 0.3946085761335943, 1.0]","[0.2629084354882277, 0.26598567346544455, 0.47110589104632783]",1,3,0,3695296,3695296.0,1.9699850880566643,0,15.006391763687134,0,"[1220954.5654033872, 2263028.714698167, 129973896.63836856]","[1, 2, 26]","[6099209.447478293, 4931888.0, 5535704.0]","['; gamma used= 0.3968502629920499', 'no selection ----- in the middle of a block']"
30,1498613835.1658423,"28/06/2017 09:37:15",15,3,0.4054801330382267,41250000.0,"[0.3764966147494711, 0.38536604673167046, 1.0]","[0.26117192016085733, 0.2642082496571509, 0.4746198301819918]",1,3,0,4038472,4038472.0,2.152892087335694,0,15.006686210632324,0,"[1220954.5654033872, 2263028.714698167, 134012368.63836856]","[1, 2, 27]","[6099209.447478293, 4931888.0, 5535704.0]","['; gamma used= 0.3968502629920499', 'no selection ----- in the middle of a block']"
31,1498613850.1725285,"28/06/2017 09:37:30",16,4,0.3968502629920499,41250000.0,"[0.3668699185536408, 0.3755125667513989, 1.0]","[0.2592805050233739, 0.2622722769399846, 0.4784472180366415]",1,3,0,4872520,4872520.0,2.5980418069399387,0,15.003669261932373,0,"[1220954.5654033872, 2263028.714698167, 138884888.63836855]","[1, 2, 28]","[3284064.0, 3695296.0, 4038472.0]","['; gamma used= 0.3968502629920499', 'flipped coin and will select greedily...', 'averageBytePerNet:[1220954.5654033872, 1131514.3573490835, 4963421.060680317], numNetworkHighestAverageByte: 1', 'choosing greedily']"
