"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498613400.0001504,"28/06/2017 09:30:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,2,4.758005380630493,657392,962846.0144897708,0.5135833023363153,0.0029439926147460938,14.998089075088501,0,"[0, 962846.0144897708, 0]","[0, 1, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498613415.0011835,"28/06/2017 09:30:15",2,1,0.7937005259840998,41250000.0,"[0.981644220999427, 1.0, 0.981644220999427]","[0.3329073665257264, 0.3341852669485472, 0.3329073665257264]",2,1,5.053381443023682,1414696,2133750.5333113163,1.1383340702356657,0.015979528427124023,14.995601654052734,0,"[2133750.5333113163, 962846.0144897708, 0]","[1, 1, 0]","[962846.0144897708]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498613430.0127647,"28/06/2017 09:30:30",3,1,0.6933612743506348,41250000.0,"[1.0, 0.9946303406525101, 0.976373125932228]","[0.3343309154807692, 0.33377671030463785, 0.33189237421459294]",2,3,4.4457786083221436,8216720,11679407.938577725,6.23096783469307,0.017772912979125977,14.995305061340332,4344,"[2133750.5333113163, 962846.0144897708, 11679407.938577725]","[1, 1, 1]","[2133750.5333113163]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498613445.0258427,"28/06/2017 09:30:45",4,2,0.6299605249474366,41250000.0,"[0.9650796772382286, 0.9598975281282739, 1.0]","[0.33207927248721225, 0.3314236777247049, 0.3364970497880828]",0,2,5.0126917362213135,1749184,2629070.2993493737,1.4042535957140712,0.032984018325805664,14.977752208709717,14800,"[2133750.5333113163, 3591916.3138391445, 11679407.938577725]","[1, 2, 1]","[11679407.938577725]","['; gamma used= 0.6299605249474366', 'current gain: 11679407.938577725, prev block gain: [2133750.5333113163]', 'flipped coin but will not select greedily...', 'choosing randomly']"
5,1498613460.036579,"28/06/2017 09:31:00",5,2,0.6299605249474366,41250000.0,"[0.9650796772382286, 0.9965644126557042, 1.0]","[0.33023019830227707, 0.33464408128482553, 0.3351257204128974]",-1,3,4.786670684814453,2622328,3851621.2061472423,2.0545273106790196,0.013907670974731445,14.99759554862976,0,"[2133750.5333113163, 3591916.3138391445, 15531029.144724967]","[1, 2, 2]","[2629070.2993493737]","['; gamma used= 0.5848035476425733', 'current gain: 2629070.2993493737, prev block gain: [11679407.938577725]', ' ----- switch back']"
6,1498613475.048082,"28/06/2017 09:31:15",5,2,0.5848035476425733,41250000.0,"[0.9486902519637701, 0.9796402991782078, 1.0]","[0.32912268785915155, 0.3338754231108768, 0.3370018890299715]",-1,3,0,2985776,2985776.0,1.591363860172725,0,15.009897232055664,0,"[2133750.5333113163, 3591916.3138391445, 18516805.144724965]","[1, 2, 3]","[2629070.2993493737]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
7,1498613490.0579793,"28/06/2017 09:31:30",6,2,0.5503212081491045,41250000.0,"[0.9361769293474956, 0.9667187422357331, 1.0]","[0.32846074039803985, 0.3331918802922367, 0.3383473793097235]",0,3,0,6421976,6421976.0,3.4227905057941985,0,15.009918928146362,0,"[2133750.5333113163, 3591916.3138391445, 24938781.144724965]","[1, 2, 4]","[3851621.2061472423, 2985776.0]","['; gamma used= 0.5503212081491045', 'flipped coin but will not select greedily...', 'choosing randomly']"
8,1498613505.0678983,"28/06/2017 09:31:45",6,2,0.5503212081491045,41250000.0,"[0.8640454414674074, 0.8922340384868034, 1.0]","[0.3238596913930125, 0.32874046770190657, 0.347399840905081]",0,3,0,4091952,4091952.0,2.1808442453343426,0,15.01052451133728,0,"[2133750.5333113163, 3591916.3138391445, 29030733.144724965]","[1, 2, 5]","[3851621.2061472423, 2985776.0]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
9,1498613520.0784228,"28/06/2017 09:32:00",7,2,0.5227579585747102,41250000.0,"[0.8210112899330737, 0.8477959418617893, 1.0]","[0.3210677166713536, 0.3258574076662814, 0.353074875662365]",1,3,0,4284632,4284632.0,2.28359746512327,0,15.010113000869751,0,"[2133750.5333113163, 3591916.3138391445, 33315365.144724965]","[1, 2, 6]","[6421976.0, 4091952.0]","['; gamma used= 0.5227579585747102', 'flipped coin and will select greedily...', 'averageBytePerNet:[2133750.5333113163, 1795958.1569195723, 5806146.628944993], numNetworkHighestAverageByte: 1', 'choosing greedily']"
10,1498613535.0885358,"28/06/2017 09:32:15",7,2,0.5227579585747102,41250000.0,"[0.7930716510049944, 0.8189448008473458, 1.0]","[0.3184788136465563, 0.32343152935858843, 0.3580896569948553]",1,3,0,3903808,3903808.0,2.080675004353166,0,15.009775161743164,0,"[2133750.5333113163, 3591916.3138391445, 37219173.144724965]","[1, 2, 7]","[6421976.0, 4091952.0]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
